# Simulator: Gillespie's Stochastic Algorithm
# Number of data points: 1440
# Number of independent replications: 1
# Stop time: 144.0
# Start time: 0.0
# Model Parameters
# Run time = 1.4229999780654907
# Time, "GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "P", "PRR5_NI_mRNA", "PRR5_NI_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_modif", "Y_mRNA", "Y_prot", "ZTL", "light"
0.0, 32.0, 11.0, 11.0, 100.0, 41.0, 5.0, 82.0, 4.0, 4.0, 5.0, 1.0, 35.0, 5.0, 5.0, 39.0, 39.0, 9.0, 10.0, 32.0, 0.5
0.10006949270326616, 33.0, 14.0, 7.0, 102.0, 49.0, 5.0, 76.0, 4.0, 4.0, 5.0, 1.0, 46.0, 5.0, 5.0, 39.0, 38.0, 10.0, 9.0, 30.0, 0.5987544437548351
0.20013898540653233, 38.0, 16.0, 2.0, 109.0, 55.0, 6.0, 71.0, 4.0, 3.0, 8.0, 1.0, 57.0, 6.0, 5.0, 39.0, 37.0, 12.0, 9.0, 25.0, 0.6900933898705643
0.3002084781097985, 38.0, 20.0, 2.0, 106.0, 58.0, 6.0, 66.0, 4.0, 3.0, 9.0, 1.0, 55.0, 8.0, 5.0, 36.0, 35.0, 14.0, 9.0, 25.0, 0.7686730986656962
0.40027797081306465, 38.0, 25.0, 2.0, 105.0, 61.0, 7.0, 61.0, 4.0, 3.0, 9.0, 2.0, 64.0, 9.0, 5.0, 34.0, 35.0, 15.0, 11.0, 25.0, 0.8321737287898963
0.5003474635163309, 39.0, 25.0, 3.0, 105.0, 66.0, 7.0, 53.0, 4.0, 3.0, 9.0, 2.0, 66.0, 18.0, 6.0, 32.0, 35.0, 16.0, 13.0, 24.0, 0.8809429265252215
0.600416956219597, 40.0, 25.0, 3.0, 103.0, 66.0, 7.0, 50.0, 4.0, 3.0, 13.0, 2.0, 69.0, 25.0, 6.0, 32.0, 32.0, 14.0, 13.0, 26.0, 0.9169543951076983
0.7004864489228632, 41.0, 26.0, 2.0, 101.0, 67.0, 8.0, 47.0, 4.0, 3.0, 18.0, 2.0, 70.0, 29.0, 5.0, 32.0, 31.0, 15.0, 14.0, 24.0, 0.942780880707639
0.8005559416261293, 43.0, 30.0, 1.0, 101.0, 73.0, 9.0, 39.0, 4.0, 3.0, 21.0, 2.0, 69.0, 32.0, 5.0, 30.0, 32.0, 14.0, 14.0, 20.0, 0.960917875765303
0.9006254343293955, 44.0, 28.0, 0.0, 98.0, 75.0, 9.0, 35.0, 3.0, 3.0, 22.0, 2.0, 69.0, 38.0, 3.0, 29.0, 30.0, 15.0, 13.0, 20.0, 0.9734676987345701
1.0006949270326617, 41.0, 26.0, 0.0, 93.0, 76.0, 9.0, 32.0, 3.0, 3.0, 27.0, 4.0, 73.0, 41.0, 3.0, 28.0, 29.0, 17.0, 13.0, 23.0, 0.9820628214792557
1.1007644197359279, 41.0, 31.0, 1.0, 90.0, 76.0, 9.0, 31.0, 3.0, 3.0, 32.0, 5.0, 67.0, 41.0, 3.0, 26.0, 29.0, 15.0, 13.0, 29.0, 0.9879081454970784
1.200833912439194, 41.0, 32.0, 1.0, 89.0, 77.0, 9.0, 28.0, 3.0, 3.0, 32.0, 6.0, 64.0, 45.0, 2.0, 26.0, 27.0, 17.0, 15.0, 31.0, 0.9918643898219871
1.3009034051424602, 41.0, 33.0, 3.0, 86.0, 76.0, 10.0, 26.0, 3.0, 3.0, 34.0, 6.0, 73.0, 48.0, 1.0, 25.0, 27.0, 17.0, 17.0, 32.0, 0.9945333825431633
1.4009728978457263, 43.0, 33.0, 1.0, 82.0, 81.0, 11.0, 24.0, 3.0, 3.0, 35.0, 7.0, 75.0, 51.0, 1.0, 25.0, 27.0, 17.0, 16.0, 30.0, 0.9963300172786766
1.5010423905489925, 44.0, 33.0, 2.0, 78.0, 81.0, 11.0, 21.0, 3.0, 4.0, 38.0, 9.0, 75.0, 56.0, 2.0, 25.0, 26.0, 16.0, 16.0, 25.0, 0.9975376398021798
1.6011118832522586, 45.0, 38.0, 1.0, 74.0, 85.0, 11.0, 17.0, 2.0, 4.0, 38.0, 11.0, 74.0, 56.0, 2.0, 25.0, 26.0, 15.0, 17.0, 28.0, 0.9983485479540277
1.7011813759555248, 45.0, 37.0, 1.0, 72.0, 85.0, 12.0, 17.0, 3.0, 4.0, 40.0, 11.0, 67.0, 60.0, 2.0, 24.0, 26.0, 16.0, 20.0, 29.0, 0.9988927030506266
1.801250868658791, 46.0, 34.0, 2.0, 69.0, 83.0, 12.0, 15.0, 4.0, 4.0, 44.0, 12.0, 66.0, 65.0, 3.0, 22.0, 25.0, 17.0, 18.0, 30.0, 0.9992576918158196
1.901320361362057, 47.0, 33.0, 2.0, 66.0, 83.0, 12.0, 13.0, 5.0, 4.0, 50.0, 12.0, 66.0, 65.0, 3.0, 22.0, 24.0, 17.0, 17.0, 32.0, 0.9995024324028231
2.0013898540653234, 45.0, 32.0, 3.0, 64.0, 81.0, 15.0, 12.0, 6.0, 5.0, 56.0, 12.0, 61.0, 67.0, 3.0, 21.0, 24.0, 14.0, 18.0, 32.0, 0.9996665084277205
2.1014593467685896, 49.0, 30.0, 1.0, 62.0, 80.0, 16.0, 9.0, 7.0, 5.0, 59.0, 12.0, 60.0, 72.0, 3.0, 20.0, 22.0, 12.0, 18.0, 26.0, 0.9997764914569266
2.2015288394718557, 47.0, 31.0, 1.0, 59.0, 81.0, 16.0, 9.0, 6.0, 5.0, 61.0, 14.0, 57.0, 69.0, 3.0, 18.0, 22.0, 12.0, 19.0, 27.0, 0.999850208339716
2.301598332175122, 47.0, 30.0, 2.0, 57.0, 83.0, 16.0, 8.0, 7.0, 5.0, 62.0, 13.0, 57.0, 71.0, 3.0, 18.0, 22.0, 12.0, 19.0, 28.0, 0.9998996145939305
2.401667824878388, 47.0, 30.0, 1.0, 55.0, 80.0, 18.0, 6.0, 7.0, 5.0, 66.0, 20.0, 52.0, 74.0, 1.0, 18.0, 22.0, 10.0, 18.0, 31.0, 0.9999327261244452
2.501737317581654, 45.0, 28.0, 1.0, 53.0, 80.0, 18.0, 6.0, 8.0, 5.0, 78.0, 22.0, 55.0, 74.0, 1.0, 18.0, 21.0, 10.0, 18.0, 32.0, 0.9999549165055355
2.6018068102849203, 46.0, 27.0, 1.0, 51.0, 80.0, 20.0, 6.0, 9.0, 4.0, 79.0, 20.0, 50.0, 77.0, 1.0, 18.0, 21.0, 12.0, 17.0, 32.0, 0.9999697875798237
2.7018763029881865, 46.0, 29.0, 0.0, 50.0, 80.0, 20.0, 6.0, 9.0, 6.0, 84.0, 21.0, 49.0, 74.0, 1.0, 18.0, 21.0, 13.0, 17.0, 27.0, 0.9999797534360182
2.8019457956914526, 46.0, 27.0, 0.0, 44.0, 81.0, 19.0, 6.0, 9.0, 6.0, 86.0, 21.0, 45.0, 76.0, 1.0, 17.0, 19.0, 12.0, 18.0, 32.0, 0.9999864320036896
2.902015288394719, 45.0, 28.0, 0.0, 41.0, 83.0, 19.0, 6.0, 10.0, 6.0, 86.0, 27.0, 45.0, 79.0, 1.0, 17.0, 19.0, 12.0, 17.0, 34.0, 0.9999909075871596
3.002084781097985, 44.0, 28.0, 1.0, 40.0, 83.0, 20.0, 6.0, 10.0, 6.0, 86.0, 28.0, 43.0, 80.0, 2.0, 17.0, 19.0, 14.0, 17.0, 36.0, 0.9999939068490795
3.102154273801251, 44.0, 27.0, 0.0, 40.0, 83.0, 22.0, 5.0, 9.0, 6.0, 93.0, 34.0, 39.0, 86.0, 2.0, 15.0, 19.0, 15.0, 17.0, 40.0, 0.9999959167657627
3.2022237665045172, 45.0, 31.0, 1.0, 37.0, 83.0, 21.0, 4.0, 10.0, 6.0, 99.0, 38.0, 36.0, 87.0, 2.0, 14.0, 19.0, 13.0, 18.0, 39.0, 0.9999972636832732
3.3022932592077834, 44.0, 29.0, 0.0, 34.0, 81.0, 22.0, 4.0, 12.0, 8.0, 98.0, 36.0, 35.0, 87.0, 2.0, 13.0, 19.0, 14.0, 20.0, 33.0, 0.9999981663001755
3.4023627519110495, 44.0, 28.0, 0.0, 31.0, 72.0, 27.0, 3.0, 16.0, 9.0, 100.0, 39.0, 35.0, 85.0, 2.0, 12.0, 19.0, 14.0, 20.0, 29.0, 0.9999987711751301
3.5024322446143157, 44.0, 29.0, 1.0, 31.0, 70.0, 29.0, 2.0, 17.0, 9.0, 104.0, 38.0, 32.0, 85.0, 2.0, 11.0, 19.0, 13.0, 20.0, 32.0, 0.9999991765226561
3.602501737317582, 44.0, 29.0, 1.0, 28.0, 67.0, 29.0, 2.0, 19.0, 11.0, 103.0, 43.0, 28.0, 82.0, 2.0, 11.0, 19.0, 14.0, 20.0, 37.0, 0.9999994481598944
3.702571230020848, 44.0, 28.0, 0.0, 26.0, 65.0, 30.0, 2.0, 23.0, 11.0, 108.0, 45.0, 22.0, 78.0, 2.0, 11.0, 19.0, 14.0, 21.0, 38.0, 0.9999996301932554
3.802640722724114, 43.0, 29.0, 0.0, 26.0, 65.0, 31.0, 2.0, 23.0, 14.0, 105.0, 47.0, 21.0, 77.0, 2.0, 11.0, 18.0, 15.0, 21.0, 37.0, 0.9999997521799888
3.9027102154273803, 41.0, 35.0, 2.0, 23.0, 65.0, 31.0, 2.0, 27.0, 16.0, 105.0, 53.0, 20.0, 77.0, 2.0, 11.0, 17.0, 19.0, 22.0, 31.0, 0.9999998339274301
4.002779708130647, 43.0, 37.0, 1.0, 23.0, 62.0, 31.0, 2.0, 29.0, 15.0, 103.0, 58.0, 22.0, 74.0, 2.0, 11.0, 17.0, 16.0, 22.0, 30.0, 0.9999998887091539
4.102849200833913, 43.0, 39.0, 1.0, 23.0, 63.0, 30.0, 1.0, 37.0, 16.0, 110.0, 63.0, 21.0, 75.0, 2.0, 11.0, 16.0, 17.0, 21.0, 27.0, 0.9999999254202356
4.202918693537179, 44.0, 39.0, 0.0, 23.0, 63.0, 28.0, 1.0, 46.0, 17.0, 110.0, 66.0, 20.0, 76.0, 2.0, 11.0, 16.0, 21.0, 19.0, 23.0, 0.9999999500215665
4.302988186240445, 44.0, 44.0, 0.0, 22.0, 64.0, 28.0, 1.0, 47.0, 19.0, 111.0, 65.0, 21.0, 75.0, 2.0, 10.0, 16.0, 18.0, 20.0, 21.0, 0.9999999665077413
4.4030576789437115, 43.0, 45.0, 2.0, 22.0, 63.0, 28.0, 1.0, 47.0, 18.0, 113.0, 68.0, 23.0, 76.0, 2.0, 9.0, 16.0, 20.0, 20.0, 20.0, 0.999999977555672
4.503127171646978, 43.0, 43.0, 1.0, 22.0, 60.0, 30.0, 1.0, 50.0, 22.0, 112.0, 74.0, 27.0, 73.0, 2.0, 9.0, 16.0, 19.0, 20.0, 20.0, 0.9999999849592462
4.603196664350244, 44.0, 41.0, 0.0, 21.0, 62.0, 31.0, 0.0, 51.0, 23.0, 114.0, 70.0, 26.0, 74.0, 2.0, 8.0, 16.0, 14.0, 22.0, 20.0, 0.9999999899206053
4.70326615705351, 43.0, 43.0, 0.0, 19.0, 62.0, 33.0, 0.0, 52.0, 22.0, 114.0, 76.0, 26.0, 75.0, 2.0, 8.0, 15.0, 13.0, 24.0, 22.0, 0.9999999932453414
4.803335649756776, 42.0, 40.0, 1.0, 15.0, 62.0, 32.0, 0.0, 51.0, 26.0, 118.0, 77.0, 24.0, 77.0, 2.0, 8.0, 14.0, 15.0, 24.0, 23.0, 0.9999999954733019
4.903405142460042, 42.0, 44.0, 3.0, 15.0, 63.0, 32.0, 0.0, 52.0, 26.0, 122.0, 77.0, 26.0, 78.0, 2.0, 8.0, 14.0, 21.0, 24.0, 20.0, 0.999999996966248
5.003474635163308, 42.0, 42.0, 4.0, 15.0, 62.0, 32.0, 0.0, 56.0, 26.0, 123.0, 84.0, 27.0, 77.0, 2.0, 8.0, 14.0, 21.0, 24.0, 21.0, 0.9999999979665942
5.1035441278665745, 44.0, 45.0, 2.0, 14.0, 60.0, 32.0, 0.0, 57.0, 29.0, 122.0, 90.0, 27.0, 78.0, 2.0, 8.0, 13.0, 24.0, 25.0, 20.0, 0.9999999986367698
5.203613620569841, 43.0, 48.0, 1.0, 14.0, 59.0, 31.0, 0.0, 57.0, 29.0, 126.0, 90.0, 30.0, 77.0, 2.0, 8.0, 13.0, 26.0, 23.0, 22.0, 0.9999999990855932
5.303683113273107, 42.0, 44.0, 1.0, 10.0, 59.0, 32.0, 0.0, 58.0, 31.0, 129.0, 95.0, 28.0, 79.0, 2.0, 8.0, 12.0, 30.0, 23.0, 27.0, 0.9999999993859416
5.403752605976373, 43.0, 44.0, 1.0, 10.0, 58.0, 33.0, 0.0, 58.0, 33.0, 122.0, 96.0, 28.0, 76.0, 1.0, 8.0, 11.0, 32.0, 23.0, 26.0, 0.9999999995865836
5.503822098679639, 42.0, 41.0, 0.0, 9.0, 59.0, 33.0, 0.0, 59.0, 30.0, 122.0, 92.0, 27.0, 78.0, 1.0, 4.0, 10.0, 31.0, 24.0, 25.0, 0.9999999997200977
5.603891591382905, 43.0, 42.0, 0.0, 8.0, 59.0, 32.0, 0.0, 61.0, 30.0, 122.0, 95.0, 24.0, 79.0, 1.0, 4.0, 10.0, 28.0, 26.0, 24.0, 0.999999999808163
5.703961084086171, 43.0, 38.0, 0.0, 8.0, 58.0, 33.0, 0.0, 61.0, 31.0, 126.0, 94.0, 25.0, 79.0, 0.0, 4.0, 10.0, 30.0, 26.0, 25.0, 0.9999999998650793
