# Simulator: Gillespie's Stochastic Algorithm
# Number of data points: 1440
# Number of independent replications: 1
# Stop time: 144.0
# Start time: 0.0
# Model Parameters
# Run time = 1.2389999628067017
# Time, "GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "P", "PRR5_NI_mRNA", "PRR5_NI_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_modif", "Y_mRNA", "Y_prot", "ZTL", "light"
0.0, 32.0, 11.0, 11.0, 100.0, 41.0, 5.0, 82.0, 4.0, 4.0, 5.0, 1.0, 35.0, 5.0, 5.0, 39.0, 39.0, 9.0, 10.0, 32.0, 0.5
0.10006949270326616, 36.0, 15.0, 8.0, 111.0, 41.0, 5.0, 75.0, 2.0, 4.0, 6.0, 1.0, 45.0, 5.0, 5.0, 38.0, 38.0, 12.0, 10.0, 23.0, 0.5987544437548351
0.20013898540653233, 37.0, 22.0, 6.0, 115.0, 43.0, 7.0, 70.0, 2.0, 4.0, 7.0, 1.0, 59.0, 6.0, 5.0, 36.0, 39.0, 16.0, 10.0, 22.0, 0.6900933898705643
0.3002084781097985, 38.0, 24.0, 5.0, 121.0, 47.0, 7.0, 65.0, 2.0, 4.0, 9.0, 2.0, 68.0, 9.0, 5.0, 34.0, 37.0, 19.0, 11.0, 21.0, 0.7686730986656962
0.40027797081306465, 38.0, 31.0, 4.0, 120.0, 47.0, 8.0, 61.0, 2.0, 4.0, 10.0, 2.0, 77.0, 9.0, 5.0, 33.0, 36.0, 24.0, 12.0, 21.0, 0.8321737287898963
0.5003474635163309, 40.0, 37.0, 3.0, 122.0, 46.0, 8.0, 55.0, 1.0, 4.0, 11.0, 2.0, 77.0, 13.0, 5.0, 33.0, 35.0, 23.0, 13.0, 23.0, 0.8809429265252215
0.600416956219597, 41.0, 37.0, 2.0, 119.0, 52.0, 8.0, 50.0, 0.0, 4.0, 11.0, 2.0, 77.0, 18.0, 5.0, 32.0, 35.0, 23.0, 13.0, 24.0, 0.9169543951076983
0.7004864489228632, 40.0, 40.0, 1.0, 114.0, 55.0, 7.0, 46.0, 0.0, 4.0, 12.0, 5.0, 88.0, 22.0, 5.0, 31.0, 35.0, 23.0, 13.0, 28.0, 0.942780880707639
0.8005559416261293, 39.0, 41.0, 1.0, 109.0, 61.0, 7.0, 42.0, 0.0, 4.0, 15.0, 5.0, 97.0, 32.0, 5.0, 31.0, 35.0, 24.0, 14.0, 25.0, 0.960917875765303
0.9006254343293955, 41.0, 43.0, 0.0, 103.0, 66.0, 7.0, 39.0, 0.0, 4.0, 16.0, 5.0, 91.0, 35.0, 5.0, 31.0, 35.0, 22.0, 14.0, 30.0, 0.9734676987345701
1.0006949270326617, 41.0, 42.0, 0.0, 99.0, 66.0, 7.0, 38.0, 0.0, 4.0, 17.0, 7.0, 96.0, 41.0, 5.0, 30.0, 35.0, 21.0, 14.0, 36.0, 0.9820628214792557
1.1007644197359279, 41.0, 45.0, 0.0, 92.0, 68.0, 9.0, 34.0, 0.0, 4.0, 18.0, 8.0, 96.0, 48.0, 5.0, 29.0, 32.0, 22.0, 13.0, 36.0, 0.9879081454970784
1.200833912439194, 39.0, 47.0, 0.0, 87.0, 69.0, 8.0, 31.0, 1.0, 4.0, 21.0, 8.0, 104.0, 52.0, 5.0, 29.0, 31.0, 19.0, 15.0, 38.0, 0.9918643898219871
1.3009034051424602, 39.0, 45.0, 2.0, 87.0, 73.0, 7.0, 28.0, 1.0, 4.0, 24.0, 8.0, 104.0, 56.0, 5.0, 28.0, 29.0, 20.0, 15.0, 41.0, 0.9945333825431633
1.4009728978457263, 39.0, 46.0, 1.0, 85.0, 78.0, 9.0, 22.0, 1.0, 3.0, 23.0, 9.0, 105.0, 58.0, 5.0, 28.0, 28.0, 21.0, 15.0, 42.0, 0.9963300172786766
1.5010423905489925, 39.0, 46.0, 1.0, 80.0, 77.0, 10.0, 20.0, 2.0, 3.0, 24.0, 9.0, 103.0, 61.0, 5.0, 26.0, 28.0, 22.0, 16.0, 38.0, 0.9975376398021798
1.6011118832522586, 39.0, 41.0, 0.0, 77.0, 78.0, 10.0, 19.0, 2.0, 3.0, 23.0, 7.0, 98.0, 64.0, 5.0, 26.0, 27.0, 19.0, 16.0, 39.0, 0.9983485479540277
1.7011813759555248, 39.0, 37.0, 0.0, 76.0, 76.0, 10.0, 18.0, 2.0, 3.0, 27.0, 11.0, 93.0, 71.0, 5.0, 25.0, 26.0, 17.0, 15.0, 38.0, 0.9988927030506266
1.801250868658791, 36.0, 36.0, 0.0, 75.0, 75.0, 9.0, 17.0, 4.0, 3.0, 32.0, 9.0, 89.0, 73.0, 5.0, 25.0, 27.0, 16.0, 15.0, 32.0, 0.9992576918158196
1.901320361362057, 34.0, 35.0, 0.0, 72.0, 75.0, 10.0, 17.0, 4.0, 2.0, 33.0, 10.0, 88.0, 78.0, 4.0, 23.0, 26.0, 15.0, 15.0, 30.0, 0.9995024324028231
2.0013898540653234, 34.0, 32.0, 3.0, 67.0, 71.0, 12.0, 16.0, 5.0, 3.0, 40.0, 11.0, 74.0, 84.0, 4.0, 23.0, 26.0, 15.0, 16.0, 29.0, 0.9996665084277205
2.1014593467685896, 34.0, 33.0, 3.0, 63.0, 70.0, 15.0, 14.0, 5.0, 3.0, 42.0, 13.0, 74.0, 90.0, 3.0, 22.0, 26.0, 15.0, 17.0, 32.0, 0.9997764914569266
2.2015288394718557, 37.0, 30.0, 1.0, 59.0, 68.0, 17.0, 13.0, 5.0, 3.0, 43.0, 15.0, 70.0, 91.0, 3.0, 22.0, 24.0, 16.0, 17.0, 30.0, 0.999850208339716
2.301598332175122, 37.0, 32.0, 0.0, 56.0, 68.0, 19.0, 11.0, 6.0, 3.0, 42.0, 15.0, 67.0, 92.0, 3.0, 22.0, 21.0, 19.0, 16.0, 32.0, 0.9998996145939305
2.401667824878388, 34.0, 29.0, 0.0, 54.0, 69.0, 19.0, 9.0, 7.0, 4.0, 48.0, 15.0, 67.0, 91.0, 3.0, 22.0, 21.0, 17.0, 16.0, 27.0, 0.9999327261244452
2.501737317581654, 33.0, 28.0, 0.0, 50.0, 71.0, 19.0, 8.0, 5.0, 4.0, 51.0, 15.0, 69.0, 92.0, 2.0, 21.0, 20.0, 17.0, 16.0, 27.0, 0.9999549165055355
2.6018068102849203, 34.0, 34.0, 0.0, 46.0, 73.0, 19.0, 8.0, 5.0, 4.0, 50.0, 15.0, 60.0, 94.0, 2.0, 21.0, 20.0, 17.0, 20.0, 26.0, 0.9999697875798237
2.7018763029881865, 33.0, 33.0, 1.0, 46.0, 70.0, 20.0, 7.0, 5.0, 5.0, 55.0, 18.0, 57.0, 98.0, 2.0, 21.0, 20.0, 15.0, 22.0, 28.0, 0.9999797534360182
2.8019457956914526, 35.0, 37.0, 0.0, 43.0, 69.0, 20.0, 7.0, 5.0, 5.0, 63.0, 19.0, 59.0, 99.0, 2.0, 21.0, 19.0, 14.0, 22.0, 22.0, 0.9999864320036896
2.902015288394719, 35.0, 35.0, 0.0, 40.0, 69.0, 20.0, 6.0, 7.0, 5.0, 66.0, 19.0, 56.0, 99.0, 2.0, 19.0, 19.0, 15.0, 23.0, 23.0, 0.9999909075871596
3.002084781097985, 33.0, 33.0, 0.0, 39.0, 68.0, 22.0, 6.0, 6.0, 5.0, 67.0, 20.0, 54.0, 99.0, 2.0, 19.0, 18.0, 16.0, 22.0, 24.0, 0.9999939068490795
3.102154273801251, 33.0, 32.0, 1.0, 37.0, 66.0, 22.0, 5.0, 8.0, 5.0, 71.0, 24.0, 53.0, 100.0, 2.0, 19.0, 17.0, 18.0, 22.0, 25.0, 0.9999959167657627
3.2022237665045172, 34.0, 33.0, 0.0, 35.0, 64.0, 23.0, 4.0, 10.0, 5.0, 75.0, 26.0, 45.0, 98.0, 2.0, 18.0, 16.0, 17.0, 23.0, 27.0, 0.9999972636832732
3.3022932592077834, 34.0, 33.0, 2.0, 35.0, 64.0, 24.0, 3.0, 9.0, 6.0, 79.0, 27.0, 44.0, 99.0, 2.0, 18.0, 16.0, 19.0, 23.0, 28.0, 0.9999981663001755
3.4023627519110495, 34.0, 36.0, 1.0, 35.0, 65.0, 22.0, 3.0, 11.0, 7.0, 79.0, 29.0, 40.0, 95.0, 2.0, 16.0, 16.0, 17.0, 22.0, 27.0, 0.9999987711751301
3.5024322446143157, 35.0, 34.0, 1.0, 34.0, 65.0, 23.0, 3.0, 13.0, 9.0, 80.0, 33.0, 37.0, 97.0, 2.0, 16.0, 16.0, 18.0, 22.0, 28.0, 0.9999991765226561
3.602501737317582, 37.0, 34.0, 0.0, 32.0, 63.0, 23.0, 3.0, 13.0, 9.0, 84.0, 37.0, 35.0, 95.0, 2.0, 16.0, 16.0, 20.0, 23.0, 28.0, 0.9999994481598944
3.702571230020848, 35.0, 33.0, 0.0, 30.0, 61.0, 22.0, 3.0, 15.0, 9.0, 88.0, 37.0, 34.0, 91.0, 2.0, 14.0, 16.0, 21.0, 23.0, 32.0, 0.9999996301932554
3.802640722724114, 35.0, 35.0, 1.0, 29.0, 60.0, 22.0, 3.0, 13.0, 9.0, 89.0, 38.0, 35.0, 89.0, 2.0, 14.0, 16.0, 19.0, 21.0, 33.0, 0.9999997521799888
3.9027102154273803, 35.0, 38.0, 1.0, 28.0, 60.0, 21.0, 3.0, 13.0, 8.0, 92.0, 39.0, 38.0, 89.0, 2.0, 14.0, 16.0, 19.0, 21.0, 34.0, 0.9999998339274301
4.002779708130647, 35.0, 38.0, 1.0, 26.0, 59.0, 21.0, 2.0, 14.0, 9.0, 94.0, 40.0, 35.0, 92.0, 2.0, 14.0, 15.0, 20.0, 22.0, 34.0, 0.9999998887091539
4.102849200833913, 35.0, 38.0, 1.0, 25.0, 55.0, 24.0, 2.0, 14.0, 9.0, 97.0, 42.0, 33.0, 89.0, 2.0, 12.0, 15.0, 22.0, 22.0, 36.0, 0.9999999254202356
4.202918693537179, 36.0, 42.0, 0.0, 21.0, 54.0, 25.0, 1.0, 14.0, 9.0, 100.0, 45.0, 30.0, 87.0, 1.0, 12.0, 14.0, 22.0, 24.0, 35.0, 0.9999999500215665
4.302988186240445, 37.0, 43.0, 0.0, 20.0, 50.0, 23.0, 1.0, 17.0, 10.0, 104.0, 46.0, 27.0, 87.0, 1.0, 11.0, 14.0, 24.0, 25.0, 34.0, 0.9999999665077413
4.4030576789437115, 36.0, 48.0, 0.0, 20.0, 51.0, 22.0, 1.0, 18.0, 12.0, 107.0, 51.0, 27.0, 83.0, 1.0, 10.0, 14.0, 19.0, 24.0, 38.0, 0.999999977555672
4.503127171646978, 34.0, 48.0, 0.0, 19.0, 51.0, 22.0, 1.0, 19.0, 12.0, 103.0, 52.0, 24.0, 82.0, 1.0, 10.0, 14.0, 15.0, 24.0, 35.0, 0.9999999849592462
4.603196664350244, 32.0, 46.0, 1.0, 19.0, 51.0, 22.0, 1.0, 21.0, 13.0, 105.0, 54.0, 25.0, 80.0, 1.0, 9.0, 14.0, 20.0, 25.0, 34.0, 0.9999999899206053
4.70326615705351, 33.0, 45.0, 0.0, 18.0, 51.0, 23.0, 1.0, 24.0, 13.0, 110.0, 65.0, 20.0, 75.0, 1.0, 9.0, 14.0, 18.0, 27.0, 34.0, 0.9999999932453414
4.803335649756776, 34.0, 47.0, 1.0, 16.0, 52.0, 21.0, 0.0, 26.0, 14.0, 106.0, 67.0, 22.0, 74.0, 1.0, 9.0, 14.0, 22.0, 28.0, 30.0, 0.9999999954733019
4.903405142460042, 34.0, 46.0, 4.0, 16.0, 51.0, 21.0, 0.0, 30.0, 15.0, 104.0, 71.0, 23.0, 73.0, 1.0, 9.0, 14.0, 25.0, 28.0, 28.0, 0.999999996966248
5.003474635163308, 31.0, 48.0, 3.0, 16.0, 48.0, 21.0, 0.0, 33.0, 12.0, 101.0, 72.0, 24.0, 73.0, 1.0, 9.0, 13.0, 29.0, 28.0, 29.0, 0.9999999979665942
5.1035441278665745, 33.0, 53.0, 1.0, 16.0, 47.0, 21.0, 0.0, 32.0, 13.0, 102.0, 70.0, 23.0, 73.0, 1.0, 8.0, 11.0, 32.0, 28.0, 26.0, 0.9999999986367698
5.203613620569841, 34.0, 53.0, 0.0, 15.0, 45.0, 23.0, 0.0, 35.0, 13.0, 100.0, 72.0, 24.0, 74.0, 0.0, 8.0, 11.0, 33.0, 30.0, 24.0, 0.9999999990855932
5.303683113273107, 35.0, 60.0, 2.0, 15.0, 46.0, 22.0, 0.0, 44.0, 17.0, 101.0, 72.0, 24.0, 72.0, 0.0, 8.0, 11.0, 33.0, 31.0, 29.0, 0.9999999993859416
5.403752605976373, 37.0, 58.0, 1.0, 14.0, 44.0, 23.0, 0.0, 47.0, 18.0, 100.0, 72.0, 22.0, 71.0, 0.0, 7.0, 11.0, 32.0, 36.0, 26.0, 0.9999999995865836
5.503822098679639, 38.0, 54.0, 0.0, 13.0, 45.0, 23.0, 0.0, 50.0, 18.0, 102.0, 72.0, 19.0, 72.0, 0.0, 6.0, 11.0, 37.0, 38.0, 30.0, 0.9999999997200977
5.603891591382905, 38.0, 57.0, 2.0, 12.0, 45.0, 23.0, 0.0, 49.0, 18.0, 101.0, 69.0, 21.0, 73.0, 1.0, 6.0, 11.0, 42.0, 40.0, 24.0, 0.999999999808163
5.703961084086171, 39.0, 55.0, 4.0, 12.0, 45.0, 24.0, 0.0, 52.0, 16.0, 95.0, 70.0, 25.0, 75.0, 1.0, 6.0, 11.0, 50.0, 41.0, 24.0, 0.9999999998650793
5.804030576789438, 39.0, 60.0, 4.0, 12.0, 42.0, 26.0, 0.0, 55.0, 18.0, 96.0, 74.0, 24.0, 76.0, 1.0, 6.0, 11.0, 47.0, 42.0, 25.0, 0.9999999999000881
5.904100069492704, 43.0, 65.0, 3.0, 12.0, 41.0, 26.0, 0.0, 58.0, 18.0, 92.0, 75.0, 22.0, 71.0, 2.0, 5.0, 11.0, 46.0, 41.0, 24.0, 0.9999999999188738
6.00416956219597, 45.0, 74.0, 1.0, 12.0, 40.0, 25.0, 0.0, 57.0, 21.0, 93.0, 74.0, 21.0, 69.0, 2.0, 5.0, 10.0, 47.0, 43.0, 23.0, 0.9999999999244868
6.104239054899236, 46.0, 71.0, 1.0, 11.0, 39.0, 24.0, 0.0, 62.0, 22.0, 95.0, 74.0, 22.0, 65.0, 3.0, 5.0, 10.0, 45.0, 45.0, 22.0, 0.9999999999178384
6.204308547602502, 45.0, 75.0, 1.0, 10.0, 36.0, 25.0, 0.0, 67.0, 26.0, 97.0, 76.0, 20.0, 65.0, 4.0, 5.0, 10.0, 61.0, 44.0, 21.0, 0.9999999998978495
6.304378040305768, 46.0, 75.0, 2.0, 8.0, 35.0, 26.0, 0.0, 69.0, 28.0, 99.0, 80.0, 23.0, 64.0, 4.0, 5.0, 10.0, 57.0, 43.0, 23.0, 0.9999999998612737
6.4044475330090345, 47.0, 78.0, 2.0, 8.0, 32.0, 28.0, 0.0, 71.0, 30.0, 99.0, 81.0, 24.0, 62.0, 4.0, 5.0, 10.0, 63.0, 45.0, 22.0, 0.9999999998021727
6.504517025712301, 44.0, 88.0, 5.0, 7.0, 32.0, 28.0, 0.0, 75.0, 28.0, 97.0, 83.0, 23.0, 63.0, 4.0, 5.0, 10.0, 69.0, 48.0, 19.0, 0.9999999997109499
6.604586518415567, 45.0, 81.0, 7.0, 7.0, 32.0, 26.0, 0.0, 78.0, 33.0, 99.0, 87.0, 22.0, 63.0, 4.0, 5.0, 10.0, 77.0, 51.0, 18.0, 0.9999999995727928
6.704656011118833, 45.0, 81.0, 8.0, 7.0, 31.0, 27.0, 0.0, 75.0, 35.0, 103.0, 85.0, 18.0, 62.0, 4.0, 5.0, 10.0, 80.0, 49.0, 19.0, 0.9999999993652688
6.804725503822099, 49.0, 87.0, 2.0, 7.0, 31.0, 25.0, 0.0, 73.0, 38.0, 103.0, 87.0, 17.0, 64.0, 4.0, 5.0, 9.0, 85.0, 50.0, 14.0, 0.9999999990546816
6.904794996525365, 50.0, 89.0, 1.0, 5.0, 29.0, 26.0, 0.0, 71.0, 40.0, 105.0, 85.0, 14.0, 64.0, 6.0, 5.0, 9.0, 85.0, 49.0, 11.0, 0.9999999985906001
7.004864489228631, 49.0, 90.0, 2.0, 3.0, 29.0, 26.0, 0.0, 72.0, 44.0, 103.0, 87.0, 13.0, 65.0, 6.0, 5.0, 9.0, 81.0, 47.0, 13.0, 0.9999999978976697
7.1049339819318975, 49.0, 87.0, 2.0, 3.0, 28.0, 27.0, 0.0, 72.0, 45.0, 101.0, 86.0, 10.0, 63.0, 6.0, 5.0, 9.0, 78.0, 46.0, 13.0, 0.9999999968633773
7.205003474635164, 47.0, 78.0, 2.0, 3.0, 28.0, 27.0, 0.0, 73.0, 46.0, 100.0, 89.0, 9.0, 61.0, 10.0, 4.0, 9.0, 84.0, 46.0, 16.0, 0.9999999953197815
7.30507296733843, 46.0, 80.0, 2.0, 3.0, 28.0, 25.0, 0.0, 76.0, 49.0, 99.0, 90.0, 9.0, 60.0, 10.0, 4.0, 9.0, 84.0, 49.0, 20.0, 0.9999999930162438
7.405142460041696, 47.0, 87.0, 1.0, 2.0, 27.0, 25.0, 0.0, 76.0, 49.0, 100.0, 91.0, 9.0, 59.0, 13.0, 4.0, 8.0, 85.0, 48.0, 18.0, 0.9999999895787313
7.505211952744962, 47.0, 90.0, 1.0, 2.0, 27.0, 25.0, 0.0, 74.0, 49.0, 101.0, 89.0, 9.0, 59.0, 13.0, 4.0, 7.0, 90.0, 47.0, 17.0, 0.9999999844490842
