"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.06325,0.13388,0.79515,0.683,0.93748,2.9636,0.33646,4.5051,0.80195,1.4239,1.7925,1.7333,2.1437,1.2651,1.3071,2.8106,2.4685
0,0.12601,0.13101,2.0209,1.4035,1.4062,0.78401,0.50469,3.8737,1.0701,1.419,3.3925,2.3306,2.1974,2.5025,1.1309,1.2165,2.3528
0,0.14756,0.048246,2.1434,2.292,1.5401,0.1426,0.67293,3.0472,1.5034,1.4427,1.0925,1.2421,1.5527,2.5712,0.60227,0.46144,1.7356
0,0.053678,0.14221,2.0944,2.3161,1.9419,0,0.84116,1.2505,2.081,2.0535,0.49253,0.66409,1.1766,2.5712,1.1309,0.083898,1.0028
0,0.089156,0.056632,2.0699,2.3161,2.2767,0,1.8505,3.8357,2.4936,3.802,0.24253,1.7479,0.96169,2.4337,0.77849,0.12585,0.53998
0,0.15865,0,2.266,2.4121,2.3437,0,1.1776,2.3298,2.6793,2.2095,0.29253,3.8296,0.69306,2.1588,2.012,0.12585,0.19285
0,0.099159,0.17428,2.217,2.4601,2.8794,0.18122,1.6823,3.4497,2.8443,2.8517,0.29253,3.827,0.26325,1.6088,2.1882,0.1678,0
0,0.040481,0.094897,1.7022,1.7157,3.8169,0.0010079,2.3552,3.46,2.3079,1.6516,0.19253,1.5575,0.26325,1.3338,2.012,0.20974,0
0,0.11985,0.25317,1.4816,1.3794,3.683,5.7429e-07,3.0282,2.9222,2.2254,0.54519,0.59253,3.0623,0.26325,0.71514,1.4834,0.20974,0
0,0.0111,0.18144,0.96675,1.0913,3.1472,4.3611e-10,3.3646,3.663,2.0191,1.6029,0.74253,2.489,0.26325,0.44017,0.77849,0.58729,0.23142
0,0.10945,0.17343,0.59903,0.97118,2.8124,6.9828e-07,3.7011,2.749,2.2461,3.3938,0.44253,1.8685,0.37071,0.71514,0.42606,0.88093,0.3857
0,0.079389,0.17907,0.3784,0.80307,2.1428,0.0022113,3.5329,3.7036,1.9779,0.36849,0.34253,1.413,0.37071,0.57765,0.42606,1.0487,0.80997
0,0,0.075375,0.55,0.70701,1.741,2.9589,2.3552,3.1687,1.5034,1.9239,2.2925,2.8873,0.69306,0.57765,0.42606,2.7686,1.5042
0.42798,1.0219,0.37347,0.0057411,0.062308,0,2.8603,0,2.7852,0.038636,0.90698,1.3925,2.5394,1.875,2.09,3.2455,1.5102,1.3885
1.2228,3.4058,0.23501,0.055803,0.029809,0,1.2117,0,0.15954,0.038636,2.644,3.9925,1.043,2.2511,2.8462,2.1882,1.8038,2.0442
2.9347,3.9456,0.096558,0.031217,0.074442,0,0.2139,0,1.6029,0.038636,2.0919,1.3425,1.6774,3.4868,3.5336,2.7169,1.0068,2.1213
3.4239,3.4058,0.23501,0.032125,0.033284,0,0,0,2.9865,0.038636,0.8282,0.092535,2.3441,3.3793,4.0148,3.4218,0.33559,1.1957
4.1575,3.1809,0.23501,0.015567,0,0,0,0,3.6333,0.038636,2.2113,0.042535,0.53555,2.9495,3.6024,2.7169,0.37754,0.96425
4.4632,3.4958,0.23501,0.024127,0.063064,0,0,0,2.7745,0.038636,2.1822,0.042535,2.5713,2.2511,3.1212,2.5407,0.88093,0.88711
3.7907,3.091,0.51193,0.037116,0.044648,0,0.10873,0,1.2099,0.038636,3.4215,0.19253,2.7821,1.7676,2.9837,3.2455,1.1326,1.0028
1.2228,0.52715,7.1578,0.035126,0.087251,0,0.0012292,0,3.2674,0.038636,2.6903,0.092535,3.1487,1.8213,1.9525,4.4791,1.1746,1.0028
0.67254,0.16732,6.0502,0.035615,0.040379,0,6.3172e-07,0,1.7572,0.038636,2.2062,0.042535,3.3628,2.1437,1.6775,3.7742,1.7619,1.0414
0.24456,0.077358,4.5271,0.074756,0.080407,0,4.6303e-10,0,1.3903,0.038636,2.0193,0.042535,4.0643,2.3586,1.5401,3.4218,1.8038,1.3499
0,0.077358,3.0041,0,0.038891,0,7.1415e-07,0,2.7019,0.038636,0.68307,0.042535,4.1045,2.4123,2.2275,3.2455,1.2585,1.3114
0,0.077358,2.1734,0.012406,0.089723,0,0.0022827,0,2.9877,0.038636,3.2631,0.042535,2.7807,2.3586,1.9525,3.0693,0.88093,1.5428
0.67254,0.70706,0.51193,0.048807,0.020699,0,2.9589,0,4.676,0.038636,1.9547,2.1925,3.1557,2.1974,2.5025,2.8931,1.0487,1.3114
0.24456,1.6966,0.096558,0.57452,0.37079,0.93748,2.8603,0.67293,2.5554,0.9051,1.9788,1.4925,1.7199,0.060203,0.096688,0.53904,4.4046,2.9699
2.4456,4.7552,0.51193,2.1925,1.2354,1.0714,1.0691,0.50469,1.6698,0.92573,1.6146,4.2925,2.3083,0.10213,0.042357,0.25001,4.4885,5.9783
3.7296,2.5512,0.37347,1.9718,2.3161,1.4732,0.1426,1.1776,0.67937,1.5446,1.6154,2.3425,2.193,0.046376,0.18376,0.56176,1.3424,4.8984
2.9959,1.6516,0.23501,2.2415,2.3641,1.9419,0,0.67293,3.1367,2.0398,2.0788,1.5425,1.231,0.082201,0.1599,0.28464,0.92288,3.047
2.9959,1.5617,0.51193,1.8002,2.4601,2.6115,0,1.1776,3.3532,2.4936,2.4674,1.0425,4.303,0.035416,0.11129,0.29109,0.37754,1.9285
2.629,1.6516,0.23501,1.9964,2.3641,2.5446,0,1.5141,2.0688,2.6587,0.84961,0.94253,2.923,0.063182,0.11627,0.23459,0.54534,1.3499
2.4456,1.0669,0.23501,2.0454,2.6042,2.6115,0.072488,1.1776,1.7897,3.0094,0.79911,0.49253,1.5272,0.069339,0.10647,0,0.41949,1.0028
0.67254,0.61711,2.4503,1.2119,2.196,2.6115,0.00118,1.5141,2.2558,2.8443,1.7376,0.79253,1.2419,0,0.083277,0.50444,0.20974,0.26999
0,0.16732,3.0041,0.69709,1.6196,2.8124,5.907e-07,2.187,2.3904,2.6174,4.7787,1.1925,2.4088,0.095757,0.093884,0.41936,0.25169,0.11571
0,0.077358,2.1734,0.45195,0.9952,2.7455,4.5764e-10,1.8505,2.7064,2.4111,2.2567,0.69253,3.3812,0.084731,0,0.072487,1.0068,0.69426
0,0.077358,1.8965,0.30486,0.73103,2.4776,7.3795e-07,2.5235,4.2295,1.7509,1.4304,0.69253,0.85459,0.014382,0.13684,0.19951,1.5102,0.84854
0,0.077358,1.0657,0.2068,0.58693,1.6741,0.0022589,1.3459,2.3758,1.359,2.192,0.39253,3.5146,0.15559,0.023043,0.36042,2.1394,1.4271
0.48912,1.9215,0.096558,0.55,0.44284,1.741,3.2085,1.3459,5.4654,1.0289,2.6465,1.5425,0.50574,0.0087991,0.015773,0.32035,3.272,2.1985
0,0.79702,0.096558,0.67258,0.56292,1.4732,2.8258,0.50469,1.1979,0.065962,0.40998,0.11358,2.6986,2.466,1.8838,0.60227,1.678,1.8514
0.79482,2.8211,0.37347,2.1189,1.1393,1.2723,0.85529,0.33646,3.2179,0.060471,2.9175,0.10285,3.6658,1.6601,2.1588,1.4834,1.8038,2.2371
1.6508,1.1569,0.23501,2.3641,2.22,1.6071,0.1426,0.84116,2.6409,0.036287,2.9877,0.037408,1.5543,0.96169,2.2275,2.7169,0.37754,1.5814
1.4062,0.52715,0.096558,2.5602,2.7243,2.6785,0,0.67293,3.4727,0.081693,2.5866,0.010207,1.5493,0.69306,1.6775,1.1309,0.041949,1.0414
