"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.013445,0.10262,1.2629,0.12616,0,2.8447,0,0,0.16728,0.048466,1.6994,0.26013,2.6786,1.1412,3.7212,1.7429,1.7001
0,0.0039285,0.058112,1.1955,0.9738,0,1.1207,0,0,0.72745,0.26047,4.038,2.8557,2.6059,0.35846,3.4384,2.6884,2.2845
0,0.024217,0.056101,0.25161,0.77819,0,0,0.15271,0,2.8981,1.1085,1.3944,3.0456,2.6786,2.475,2.798,2.6656,2.497
0,0.018482,0.0041012,0.25161,0.77819,0,0,1.069,0.42692,3.5983,2.4512,0.22511,2.1593,2.4,2.1649,2.367,2.4947,3.0194
0,0.025648,0.056192,0.25161,0.64779,0.1239,0,3.0542,1.2808,3.5983,3.2992,0.072588,1.3047,2.6907,2.3004,0.76762,2.8137,3.347
0,0.016137,0,0.25161,0.58258,0.1239,0,3.665,2.5615,2.3379,4.0058,0.072588,0.70328,2.7634,3.5347,2.1502,3.1668,3.2673
0,0.018543,0.040037,0.11676,0.51738,0,0.17809,3.0542,2.9031,1.2876,3.0165,0.22511,0.35509,2.8239,3.2216,2.2197,3.1099,3.2939
0,0.008401,0.023358,0.11676,0.32177,0,0.00091805,1.6798,2.1346,0.86749,0.89647,0.22511,0.10187,2.7512,2.5448,3.0866,1.4353,3.0105
0,0.0010979,0.029262,0.11676,0.25657,0,4.918e-07,0.53448,1.1954,0.79747,0.47247,0.072588,0.038558,2.7149,1.5485,4.0828,1.2872,2.1516
0,0.020916,0.051056,0.11676,0.19136,0,4.127e-10,0.076354,0.76846,0.37735,0.4018,0.072588,0.038558,2.6543,2.9838,3.2964,1.2758,1.6204
0,0,0.033762,0.11676,0.19136,0,7.0181e-07,0.076354,0.51231,0.09726,0.048466,0.072588,0.038558,2.8118,0.53832,2.9937,1.367,1.4521
0,0.0031242,0.0022183,0.11676,0.19136,0,0.0021731,0,0.25615,0.09726,0.048466,0.072588,0.038558,2.6786,3.0524,0.82819,1.2303,1.2573
0,0.0073551,0.030476,0.8584,0.19136,0,2.7677,0,0.085385,0.09726,0.048466,0.98769,0.19683,2.5696,2.6088,3.5119,1.4923,1.2573
0.38879,0.35117,0.60623,0.086459,0.073868,0,3.1156,0,0.17077,0.09726,0.048466,1.5978,0.10187,3.0298,2.9379,3.1976,1.7885,1.7975
1.1088,2.2022,0.63909,0.17864,0.098661,0,1.1207,0,0.085385,1.0776,0.1898,3.7838,2.8557,2.9208,3.0433,1.4275,3.5313,2.3641
1.4688,2.5106,0.70481,0.13594,0,0,0.070067,0.22906,0.085385,2.1979,1.3205,1.0894,2.8557,3.0661,2.3274,2.238,3.3833,2.9485
1.7712,2.1713,1.3292,0.077831,0.13855,0,0.070068,0.9926,0.51231,3.1082,2.1685,0.4793,2.2227,3.2478,3.1836,2.2298,3.9073,3.648
2.088,2.4695,1.855,0.19241,0.13483,0,0,2.6724,1.6223,3.3182,3.2285,0.17427,1.4946,2.8966,1.3077,2.8271,3.725,3.8074
2.5775,2.634,1.8878,0.12161,0.026575,0,0,4.1231,3.4154,2.0579,2.6632,0.072588,0.8299,2.9935,2.5278,3.0986,3.4174,3.7454
2.8511,2.2124,1.9535,0.080381,0.184,0,0.10685,4.1231,4.0131,1.1476,2.4512,0.072588,0.35509,3.2236,2.5491,2.231,3.3035,3.8163
1.2384,0.45401,3.9581,0.073235,0.18418,0,0.00099053,2.2143,4.0985,0.51739,0.68447,0.072588,0.16517,3.163,1.715,2.3812,1.6859,3.1256
