"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.02772,0.008713,0.63823,0.25806,0,2.5728,0,0.3626,0.14668,0.13467,1.2027,0.32526,2.4457,1.9036,3.4873,1.5381,1.4922
0,0.017243,0.07932,1.5828,1.5117,0,0.93481,0,0.1813,0.69509,0.13467,4.0127,2.5808,2.8398,2.7283,2.6043,2.6251,2.0188
0,0.027207,0.072306,0.46649,1.064,0.17058,0.14387,0.082566,0,2.262,1.1148,1.1542,3.1617,2.5855,4.0564,3.6527,2.7176,2.487
0,0.027475,0.042176,0.12302,1.064,0.34116,0,0.82566,0.3626,3.5155,2.3966,0.3306,2.2048,2.878,2.6447,1.4762,2.9026,2.8088
0,0.040062,0.080457,0.12302,0.79535,0.34116,0,2.3119,1.3597,2.5754,2.7736,0.13681,1.2821,3.1704,1.9004,2.979,3.0183,3.3257
0,0.0097749,0.13332,0.29475,0.61625,0.34116,0,2.3119,2.4475,1.9486,2.6228,0.13681,0.39361,2.8907,3.2621,2.9198,3.6312,3.394
0,0.02652,0,0.29475,0.5267,0.34116,0.1097,1.9816,2.9914,1.4002,1.6426,0.18526,0.25692,3.1195,1.764,1.8643,2.8795,3.6573
0,0.04151,0.049793,0.29475,0.43716,0.34116,0.0011409,0.99079,2.4475,0.85178,0.81325,0.18526,0.15439,3.4628,2.0849,2.611,1.2489,2.9941
0,0.0099723,0.075727,0.29475,0.43716,0.34116,5.8768e-07,0.16513,1.4504,0.69509,0.51166,0.088358,0.086044,3.1577,3.3351,1.584,1.1333,2.0969
0,0.019062,0.030227,0.29475,0.5267,0.34116,4.6172e-10,0.082566,0.99714,0.38171,0.36086,0.088358,0.086044,3.0305,4.0913,3.4166,0.94827,1.775
0,0.012378,0.057476,0.29475,0.34761,0.34116,7.2851e-07,0.2477,0.72519,0.22502,0.13467,0.088358,0.086044,3.145,2.7349,2.3725,1.0639,1.5507
0,0,0.099656,0.20888,0.34761,0.17058,0.002327,0.082566,0.1813,0.22502,0.21006,0.088358,0.086044,2.9924,2.2448,3.0317,1.2489,1.5507
0,0.016927,0.10399,0.80997,0.43716,0.34116,3.0212,0.082566,0,0.14668,0.13467,2.5593,0.32526,3.0178,2.7144,2.2977,1.2952,1.1801
0.28428,0.3191,0.46501,0.17599,0.11995,0,3.0596,0,0.090649,0.22502,0.21006,1.6872,0.12022,3.1577,2.4163,2.558,1.5381,1.5507
0.83864,2.0905,0.40018,0.0098025,0.20347,0,0.8629,0,0.090649,1.2435,0.43626,3.8189,3.4009,3.0305,1.5279,2.9355,3.423,2.2139
1.4783,2.3014,0.91885,0.15072,0.10669,0,0.071934,0.33026,0.090649,2.9671,1.718,1.1058,3.0934,3.0941,2.7746,0.88574,3.4924,3.238
1.9189,2.3014,0.72435,0.12153,0.15317,0,0,1.8165,0.45325,3.6722,3.5276,0.13681,2.0682,3.1577,3.7214,2.9421,3.4577,3.7451
2.3027,2.5439,1.632,0.27234,0,0,0,3.4678,1.541,2.3403,3.0752,0.088358,1.1113,3.2848,2.6808,2.7102,3.2843,3.8817
2.5159,2.3541,1.5672,0.12403,0.14851,0,0,2.7247,3.626,1.6352,2.6228,0.088358,0.56448,3.2594,1.3837,3.1862,3.5387,3.9012
2.6438,2.0167,1.9238,0,0.2946,0,0.1097,3.1375,4.9857,1.0085,1.9442,0.088358,0.29109,3.3611,2.1924,2.9164,2.9258,3.7061
1.2082,0.42454,3.9012,0.12671,0.13633,0,0.0012153,1.6513,3.7166,0.69509,0.58705,0.088358,0.086044,3.145,2.2346,2.6475,1.353,3.0819
0.38378,0.097673,3.7391,0.14489,0.048674,0,5.4629e-07,0.99079,1.813,0.5384,0.51166,0.088358,0.086044,3.0814,3.4613,2.3093,1.0524,2.3114
0.18478,0.034408,2.8963,0.041954,0.099168,0,4.6715e-10,0.33026,1.0878,0.30337,0.28546,0.088358,0.086044,3.0814,4.5278,1.6847,1.2143,1.7165
0.056857,0.023864,2.1507,0.20277,0.14647,0,7.3651e-07,0,0.5439,0.14668,0.13467,0.088358,0.086044,3.0687,3.4218,1.2183,1.1911,1.619
0,0.023864,1.5024,0.045373,0.0096068,0,0.002279,0,0.090649,0.14668,0.13467,0.088358,0.086044,3.1577,2.4562,0.051204,1.0408,1.5507
0.27007,0.5089,0.46501,0.20855,0.33269,0,3.0572,0,0,0.14668,0.13467,2.3655,0.35944,3.0305,3.7284,1.3906,1.2027,1.3069
0.38378,0.34019,0.6271,1.1534,0.34761,0,3.0248,0,0.27195,0.14668,0.13467,1.5418,0.22274,5.8765e-05,0,1.2139,1.5149,1.541
0.93814,2.2276,0.65952,0.98171,0.5267,0,0.93481,0,0.27195,1.2435,0.36086,3.722,3.0592,0.0083322,2.6302,1.5905,3.2843,2.4967
1.5636,2.4069,1.632,0.46649,0.8849,0,0,0.4954,0.27195,3.1238,1.5672,0.96044,3.0592,0.038349,2.3689,3.6746,3.1108,3.2185
1.9616,2.1327,0.88643,0.38062,0.79535,0.17058,0,1.5688,0.72519,3.5155,2.6228,0.28215,1.7606,0.023683,2.1803,1.6147,3.238,3.1502
2.3311,2.4701,1.2754,0.55236,0.97444,0.17058,0,2.8898,1.2691,2.5754,3.0752,0.088358,0.8037,0,5.0705,4.0181,3.3652,3.472
2.6154,2.5861,1.1782,0.46649,0.79535,0,0,2.3119,2.2662,1.4002,3.0752,0.13681,0.59866,0.039982,2.0751,2.5909,2.972,3.472
2.7718,1.8375,1.632,0.29475,0.5267,0,0.2194,1.4862,2.7195,1.0868,1.9442,0.18526,0.29109,0.026948,2.7319,0,3.5387,3.5501
1.3788,0.34019,3.7391,0.20888,0.43716,0,0.0010169,0.99079,2.2662,1.0085,0.58705,0.18526,0.15439,0.02011,2.7701,3.4034,1.6768,3.0429
0.34114,0.066041,4.355,0.12302,0.34761,0,5.4629e-07,0.2477,1.1784,0.46006,0.21006,0.088358,0.086044,0.025441,1.6624,2.243,1.1217,2.448
0.0995,0.034408,3.2853,0.12302,0.34761,0,4.3999e-10,0.082566,0.45325,0.46006,0.51166,0.088358,0.086044,0.0084171,1.5898,0.76603,1.0408,1.6873
0.042643,0.023864,2.3452,0.12302,0.25806,0,7.0449e-07,0.082566,0.27195,0.30337,0.21006,0.088358,0.086044,0.029836,3.7337,1.9605,0.89045,1.4532
0.028428,0.023864,1.6969,0.12302,0.25806,0,0.002255,0.082566,0.27195,0.22502,0.21006,0.088358,0.086044,0.019081,3.7285,1.8137,1.087,1.3654
0.36957,0.37182,0.49743,1.4969,0.5267,0,2.9853,0.082566,0.3626,0.22502,0.21006,2.317,0.29109,0.023209,3.5958,1.5246,1.4455,1.1801
0.042643,0.38237,0.20568,1.2393,1.2431,2.7292,2.9553,0.57796,0.99714,0.13569,0.14369,0.034356,0.11607,0.71646,1.1435,2.0166,0.63604,0.25358
0.41221,1.9535,0.33535,3.0426,2.4072,2.3881,0.64717,0.16513,0.99714,0.19257,0.096826,0.10068,0.093046,1.0979,5.8064,4.123,2.07,1.1021
1.194,1.363,0.30293,3.3002,3.0341,2.2175,0,0.082566,0.72519,0.1215,0.28082,0.065624,0.062888,1.0343,3.5315,3.2136,1.2605,1.4337
1.4356,1.3946,0.30293,5.1034,3.6609,2.7292,0,0.2477,0.63454,0.0011485,0.21107,0.14397,0,1.0979,3.2045,1.3577,0.78637,1.0923
1.4641,1.2048,0.10843,6.048,4.4668,4.0939,0,0.082566,0.3626,0,0.20463,0.014729,0.077932,0.78003,3.021,0.64752,0.26598,0.77048
1.4641,0.71978,0.10843,4.9317,6.5264,4.0939,0,0.7431,0.5439,0.027503,0.21751,0.16316,0.095157,0.81818,1.8234,1.4265,0,0.39987
1.393,0.55107,0.17326,4.1589,5.9891,5.1173,0.073134,0.41283,0.90649,0.22599,0.22672,0.10513,0.11902,0.60203,2.4501,3.6667,0.069386,0.24382
0.48328,0.16094,1.6644,2.3556,3.1236,4.9467,0.0010417,0.7431,0.45325,0.081484,0.10328,0,0.075415,0.51303,2.4591,2.2465,0,0.039012
