"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.024103,0.15699,0.32998,0.57888,0.93262,2.8732,1.444,1.1113,0.89054,2.6638,1.5161,1.1543,1.8362,2.2172,0.70173,1.7621,2.6574
0,0,0.15739,1.5303,1.1236,1.2657,0.807,1.2635,0.92608,0.77054,3.6623,3.5145,2.9554,2.2934,3.1501,1.0468,0.86149,2.1259
0,0.058158,0.23681,1.8434,1.4232,1.732,0.07339,0.90252,0.92608,1.2505,4.1175,0.86668,0.0060739,2.0902,3.5807,1.5643,0.15663,1.2528
0,0.035205,0.069414,1.739,1.9134,1.9985,0.07339,0.72202,1.2965,2.0185,3.9156,0.51697,2.3593,1.1758,3.509,2.0818,0.078317,0.79721
0,0.048526,0.095166,2.3391,2.2403,2.4648,0,1.6245,0.92608,2.1625,4.65,0.26718,3.8536,0.97264,2.7195,3.2894,0.039159,0.45555
0,0.10382,0.15778,2.2609,3.0573,2.7979,0,1.6245,1.4817,2.5225,3.2382,0.16727,3.0555,0.61706,2.1454,3.1169,0,0.11389
0,0.029116,0.20022,1.5563,2.9484,3.1975,0.33576,1.9855,2.0374,2.7864,4.5164,0.76676,2.3269,0.31228,1.6431,1.7368,0.11748,0.075925
0,0.018671,0.2642,1.0867,1.9134,3.9303,0.0011893,2.5271,1.8522,2.7864,4.9491,0.46701,1.2731,0.36308,1.4278,1.9093,0.078317,0.037962
0,0.065444,0.29356,0.95621,1.3687,3.7305,6.0801e-07,3.0686,2.9635,2.4985,3.0341,0.41706,2.3042,0.56627,0.9254,1.9093,0.70485,0.22777
0,0.04992,0.15658,0.51263,0.96018,3.464,4.6552e-10,3.0686,3.1487,2.3545,3.3112,0.31714,2.7265,0.56627,0.9254,1.5643,0.78317,0.64536
0,0.025652,0.18736,0.35607,0.76953,2.7312,7.5142e-07,3.2491,4.0747,1.8985,4.3468,0.3671,4.9353,0.66786,0.78187,1.3918,1.0964,1.025
0,0.030089,0,0.2517,0.52441,2.1983,0.0023251,2.3466,3.3339,1.9705,2.0365,0.31714,4.418,1.3282,0.99717,1.0468,1.5272,1.5185
0,0.079168,0.17089,0.35607,0.33376,1.3323,3.2291,1.6245,2.7782,1.4425,4.0622,1.666,2.3616,1.5314,1.5713,0.87424,1.9579,1.6324
0.50244,0.57222,0.88023,0.11705,0.075065,0,2.8732,0,0,0.050578,1.1819,1.616,2.2932,1.3282,2.576,5.3596,1.0573,0.45555
1.2789,2.5043,0.40345,0.035606,0.093823,0,0.88036,0,0,0.050578,2.581,3.4145,2.1083,1.0742,2.5042,4.497,2.1146,1.5565
2.4209,2.6799,0.16506,0.08632,0.058695,0,0.14678,0,0,0.050578,2.6948,0.81672,2.5004,3.0045,2.7913,3.9795,2.4278,2.6194
2.969,2.9258,0.16506,0.087014,0.076104,0,0.14678,0,0,0.050578,3.5178,0.41706,3.771,3.5125,2.6478,2.4269,1.8013,2.4296
3.4714,2.8204,0.64184,0.040025,0.080746,0,0,0,0,0.050578,2.8863,0.21723,2.3636,3.9189,3.2937,2.2544,1.2139,1.6324
3.6084,2.6097,0.64184,0.031423,0.063538,0,0,0,0,0.050578,3.2528,0.067351,1.8596,3.3093,3.4372,3.1169,0.90065,2.05
3.3344,2.0476,0.64184,0.048382,0.03073,0,0.14923,0,0,0.050578,4.3284,0.26718,2.2051,3.5125,3.5807,2.0818,0.74401,1.9361
1.2789,0.50196,3.6217,0.033285,0.10041,0,0.0010375,0,0,0.050578,2.208,0.21723,0.90409,3.3093,3.2219,2.4269,0.19579,1.5185
0.45677,0.11555,3.3833,0.016408,0.062054,0,5.6579e-07,0,0,0.050578,4.2952,0.16727,1.8837,2.8013,3.0066,3.2894,0.23495,0.49351
0.045677,0.045294,3.2641,0,0.10087,0,4.4335e-10,0,0,0.050578,1.523,0.11731,3.255,2.0394,2.7913,2.9444,0.35243,0.3037
0.045677,0.045294,2.549,0.09578,0,0,7.1875e-07,0,0,0.050578,4.953,0.067351,3.5879,1.7346,3.4372,2.5994,0.31327,0.45555
0,0.045294,2.0722,0.032905,0.019484,0,0.0022517,0,0,0.050578,1.8453,0.067351,3.1501,1.2774,2.0737,2.9444,0.54822,0.37962
0.31974,0.53709,0.76103,0.08592,0.017382,0,3.009,0,0,0.050578,2.3265,1.4162,0.9585,1.4298,2.5042,2.7719,1.1748,0.83517
0.27406,1.0991,0.76103,0.53872,0.30652,0.33308,2.9086,0.36101,0.37043,0.31456,3.0848,1.5161,4.0888,0.16969,0.12829,0.50309,4.4249,3.5305
1.8727,4.4715,0.88023,2.1043,1.5321,0.66616,0.88036,0.1805,0.18522,0.45856,3.341,4.3138,3.225,0.12576,0.069238,0.32526,3.9159,5.011
3.243,2.153,0.52264,1.9216,1.9407,1.4655,0,0.36101,0.18522,1.3225,3.7065,1.3663,2.665,0.059255,0,0.52494,1.5663,4.4036
3.4714,1.7315,0.16506,2.0521,2.2675,1.8652,0,0.90252,0.37043,2.1145,1.8859,0.76676,1.4189,0.071406,0.14569,0.39627,0.9398,3.075
2.6949,1.9071,0.28425,1.9216,2.1313,2.4648,0,1.083,1.4817,2.0665,3.5067,1.0166,3.2263,0.020364,0.15204,0.51462,0.97896,2.2398
2.8776,1.872,0.40345,1.8173,2.0496,2.7312,0,1.6245,1.2965,2.5465,2.5026,0.86668,2.862,0.026204,0.10597,0,0.9398,1.5565
2.2838,1.8368,0.76103,1.6085,1.9951,2.7979,0.22384,1.805,0.74086,2.9304,1.2259,0.96659,3.164,0,0.05878,0.36024,0.74401,1.3666
0.82218,0.36145,3.3833,1.191,1.8317,2.6646,0.0014171,2.3466,1.6669,2.9544,2.7016,1.5161,1.4579,0.19428,0.080691,0.21964,0.43074,0.79721
0.22838,0.11555,3.5025,0.6431,1.287,2.2649,6.4179e-07,2.3466,1.4817,2.8104,3.1664,0.61689,5.0778,0.020477,0.17537,0.19863,0.4699,0.45555
0.091353,0.080422,2.4298,0.43435,1.0147,2.4648,4.8769e-10,2.7076,1.8522,2.6424,1.9022,0.91664,2.7172,0.11591,0.20099,0.20455,1.2139,0.64536
0,0.045294,1.4762,0.27779,0.68782,1.6654,7.5142e-07,1.9855,2.2226,2.2585,3.416,0.76676,1.7426,0.12747,0.3051,0.39508,1.9579,1.2528
0,0.045294,0.88023,0.22561,0.60612,0.93262,0.0023006,0.90252,0.74086,1.4905,2.2319,0.46701,3.9321,0.10798,0.19767,0.41369,2.4278,1.9361
0.31974,1.345,0.40345,0.617,0.46994,0.53292,3.1924,0.36101,0.18522,0.89054,4.3642,1.4662,2.906,0.15895,0.15807,0.21186,4.5815,2.7333
0.13703,0.60735,0.64184,0.40826,0.4427,0.73277,2.7668,0.36101,0.55565,0.065882,2.3493,0,3.4549,2.9029,2.0019,1.2193,1.4489,2.5435
1.3246,1.8017,0.16506,2.3652,1.1781,0.99923,1.1005,0.54151,0.37043,0.024566,3.1895,0.091304,1.5001,2.5981,3.0066,1.5643,0.86149,2.3157
1.9184,1.0991,0.16506,2.3391,2.1858,1.732,0.22017,0.90252,0.74086,0.044111,4.0182,0.067293,3.841,1.7854,2.9348,1.0468,0.23495,1.7463
1.5987,0.67761,0.16506,2.1826,2.4037,1.7986,0,1.6245,0.55565,0.024205,2.9106,0.050942,1.4491,1.379,2.3607,2.2544,0,0.9111
1.4616,0.57222,0.28425,2.3913,2.7577,2.2649,0,1.444,1.2965,0.055141,2.0714,0.0623,2.6213,0.61706,1.7866,2.2544,0.039159,0.45555
1.2789,0.67761,0.28425,2.1043,3.1935,2.2649,0,1.9855,2.593,0.059208,5.0432,0.075612,2.1094,0.61706,1.5713,2.2544,0.19579,0.18981
1.416,0.60735,0.40345,1.3215,3.0301,2.3315,0.074613,1.9855,2.2226,0.068922,3.1811,0.15309,4.0173,0.56627,1.2125,1.7368,0.11748,0.15185
0.45677,0.080422,1.5954,0.87793,1.8317,2.1317,0.0012399,1.805,1.2965,0,3.2734,0.042154,1.5293,0.56627,0.7101,1.3918,0.35243,0.22777
0.13703,0.045294,1.8338,0.59091,1.287,2.3315,5.9957e-07,1.9855,1.8522,0.081339,4.8302,0.012843,1.1171,0.31228,0.85364,0.70173,0.43074,0.15185
0,0.045294,1.357,0.46044,0.93295,1.8652,4.766e-10,1.444,2.2226,0.046779,3.0047,0.055329,2.8188,0.56627,0.63834,0.70173,1.1356,0.53147
0,0.045294,1.1186,0.30389,0.66059,1.3323,7.5959e-07,0.72202,1.4817,0.054847,2.2564,0.049852,2.5687,0.82025,0.78187,0.52922,1.3705,0.98702
0,0.045294,0.88023,0.19952,0.49717,1.1325,0.0023496,1.444,1.6669,0.041868,5.4033,0.0083558,2.1635,1.3282,0.9254,0.3567,1.723,1.7463
0.18271,0.95863,0.40345,0.53872,0.36099,0.59954,3.0457,0.72202,0.55565,0.032414,2.1645,0.088053,2.8986,2.0902,1.5713,0.3567,2.1537,2.2018
