"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.00063086,0.094107,0.73242,0.39597,1.0945,2.7935,1.3529,3.225,0.95423,2.8126,1.7851,1.5912,0.87329,1.5866,3.2677,1.5426,0.95109
0,0.012183,0.14798,2.3568,0.99597,0.83694,1.2682,0.33824,4.2273,0.78836,0.97251,4.1611,4.337,0.97471,3.0589,3.6646,1.4198,1.6747
0,0,0.05063,2.4771,1.621,1.6095,0.35242,1.1838,3.5014,1.3274,2.2452,1.9249,2.5521,1.0001,2.9346,3.4842,0.77815,1.2302
0,0.02651,0.13471,2.6576,1.871,2.1245,0,0.84559,3.3592,1.597,2.8601,1.0863,2.2754,0.8099,4.4613,3.7138,0.34129,0.93041
0,0.016998,0.11214,2.3869,2.546,2.1245,0,1.0147,3.1595,2.1982,2.7534,0.94655,2.9131,0.6451,1.1031,2.8238,0.15017,0.63061
0,0.055129,0.12741,2.5072,2.546,2.3821,0,1.6912,3.3335,2.5714,1.8794,0.94655,2.4015,0.37887,0,3.0475,0.13652,0.32048
0,0.063191,0.18158,2.7779,2.846,2.4464,0.14332,2.3677,3.9277,2.6129,1.47,1.1795,3.0558,0.22674,3.5485,3.298,0.068258,0.23777
0,0.0048752,0.10932,2.056,2.471,2.3821,0.0008992,2.3677,3.827,2.4056,2.3227,1.3658,3.7451,0.15068,3.3892,2.436,0.068258,0.10338
0,0.040143,0,1.334,1.621,2.7683,5.1094e-07,2.875,1.5706,2.4678,2.4617,1.3193,3.7911,0.11265,3.8556,5.0289,0.068258,0.041352
0,0.0026123,0.0074237,0.9129,1.271,2.5108,4.2579e-10,2.0294,3.0201,2.4056,2.2,1.0397,3.3007,0.087293,1.4419,4.0152,0.15017,0.062028
0,0.035146,0.12469,0.64218,0.74597,1.9958,6.9029e-07,2.7059,3.4175,2.136,2.1869,0.7602,0.89891,0.099971,3.2903,4.6876,0.34129,0.082704
0,0.018559,0.1259,0.46169,0.89597,1.352,0.00228,1.5221,2.8427,1.6799,1.5083,0.57385,1.246,0.11265,2.7065,3.5903,0.54607,0.23777
0,0.038806,0.077461,0.94298,0.67097,1.4164,2.7841,1.0147,2.732,1.597,2.4833,2.2044,2.7617,0.17604,4.5017,2.2612,0.88736,0.35149
0.70221,0.7615,0.78264,0,0.047186,0,2.7253,0,4.6126,0.04196,1.5992,1.5988,1.6667,3.2947,3.1187,2.1809,2.0614,2.1606
1.9381,4.1477,0.83063,0.086053,0.06934,0,1.4092,0,3.1794,0.04196,1.362,3.5555,3.9404,3.3454,0.80266,1.5882,4.9283,3.0394
3.0897,4.4284,1.1666,0.078926,0,0,0.14097,0,2.7887,0.04196,3.7663,1.1329,2.5537,2.9524,2.4701,2.8292,4.4504,4.0525
4.4098,4.3161,1.5505,0.10028,0.020739,0,0,0,2.6856,0.04196,2.922,0.15457,4.0503,2.7622,2.7974,3.2082,4.2593,4.5487
4.2694,4.3348,2.0783,0.067605,0.080734,0,0,0,2.7823,0.04196,1.7669,0.10798,2.2848,2.851,2.8094,3.7818,4.4778,4.8382
4.8031,4.6529,2.9901,0.045923,0.10685,0,0,0,2.144,0.04196,1.2684,0.10798,3.2979,3.0284,5.0883,2.7862,4.4778,4.9312
4.6626,4.0542,4.7657,0.059013,0.091628,0,0.14332,0,1.7099,0.04196,2.5412,0.20115,2.1989,3.1933,2.7701,4.1893,4.5597,5.0759
2.3032,0.63054,6.3014,0.062614,0.040685,0,0.0010693,0,3.6894,0.04196,2.861,0.20115,2.6328,3.1425,2.0947,2.2131,2.2798,4.3213
0.64603,0.10671,6.4933,0.10431,0.03336,0,5.5961e-07,0,3.1121,0.04196,1.9223,0.10798,2.5057,2.8636,1.3372,2.6871,1.5017,3.1221
0.16853,0.031874,4.5738,0.094368,0.013523,0,4.1515e-10,0,2.6779,0.04196,0.32549,0.10798,2.6188,2.9777,2.5072,3.6327,1.7201,2.5535
0.11235,0.031874,3.2301,0.073402,0.071532,0,6.9029e-07,0,2.6696,0.04196,2.4243,0.10798,3.2152,3.2566,2.7926,3.5698,1.5426,2.2743
