"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.024995,0.051747,0.6551,0.3614,1.0643,2.8024,1.0028,3.7689,0.97043,2.4857,1.7759,2.3993,0.73801,3.6848,2.2972,1.4401,0.89271
0,0.061286,0.039512,2.4458,1.0834,0.86475,0.83799,0.83566,2.6823,0.7782,5.5007,4.0492,2.2038,1.0506,2.3546,1.871,1.4667,1.5186
0,0.03722,0.041492,3.0036,1.6765,1.3304,0.069858,0.16713,2.4223,1.184,1.1135,1.5977,2.3309,1.0766,5.5938,3.0459,0.7067,1.2929
0,0.055389,0.11955,2.1523,2.1665,1.8625,0,1.3371,4.3243,1.3763,1.7644,0.97362,1.862,0.69894,3.2297,4.0795,0.21334,0.82088
0,0.068732,0.069761,2.5926,2.6822,2.1286,0,1.1699,2.1252,1.8462,3.2084,0.75075,3.5583,0.5687,2.8685,1.9604,0.080004,0.48227
0,0,0.03491,2.3578,2.4501,2.9268,0,1.6713,2.7788,2.2306,2.7202,0.61702,3.2406,0.42544,2.3925,3.3806,0.25335,0.34887
0,0.0003511,0.0449,2.4165,2.8111,2.2617,0.28409,3.1755,2.4269,2.2947,3.8825,0.97362,1.9601,0.21707,3.171,3.8183,0.12001,0.26679
0,0.034749,0.028145,1.8881,2.347,2.9934,0.00093939,2.507,2.726,2.4229,3.1,0.92904,2.9928,0.15195,3.755,2.8296,0,0.17444
0,0.036724,0.11593,1.4184,2.1149,2.6608,5.2248e-07,3.0084,2.9816,2.5083,1.8192,0.75075,1.5335,0.099857,1.5732,2.5918,0.053336,0.082088
0,0.032579,0.023079,0.91931,1.4444,2.7273,4.5367e-10,2.3398,2.8046,2.4656,1.5749,1.1519,0.064947,0.099857,2.7817,4.789,0.06667,0.041044
0,0.031851,0.01528,0.59639,0.87713,2.9268,7.2303e-07,3.0084,1.83,2.1239,3.0826,0.75075,2.8779,0.13893,2.8474,1.5939,0.36002,0.14365
0,0.011927,0.11123,0.50832,0.56769,2.1951,0.0021899,2.0056,1.8445,1.7821,2.7195,0.52788,3.9345,0.20404,3.5674,2.3869,0.49336,0.236
0,0.043412,0,0.80188,0.51612,1.5965,2.934,2.3398,1.6851,1.3763,1.3483,1.5531,1.9487,0.28219,2.6255,4.2846,1.1067,0.38992
0.55095,0.78818,0.69204,0.055653,0.034519,0,2.8362,0,1.4649,0.030613,2.5918,1.2856,2.6303,2.965,4.1246,2.8625,2.0534,1.8778
1.7631,4.1527,0.86191,0.004933,0.035849,0,1.257,0,3.1406,0.030613,1.6718,4.3612,4.2131,3.0952,4.9624,3.1637,4.6535,2.8731
2.9476,4.3257,1.4281,0.061377,0.0048406,0,0.27943,0,2.6545,0.030613,2.9573,1.0182,1.6179,3.5641,3.3605,3.5913,4.8802,3.8274
3.5537,4.3065,3.4099,0.03,0.03425,0,0,0,3.3368,0.030613,1.1305,0.26043,3.0635,3.4729,4.3977,2.4996,4.8536,4.2788
4.325,4.2873,2.9003,0.026977,0.035242,0,0,0,1.8738,0.030613,2.8617,0.037563,1.9132,3.4859,3.3366,3.2559,4.3202,4.8124
4.9586,4.8064,3.0136,0.028273,0,0,0,0,2.3771,0.030613,2.488,0.037563,1.0272,3.499,3.5826,5.2931,4.3335,4.7406
5.5922,3.749,2.9003,0.049629,0.030317,0,0.14205,0,2.2036,0.030613,0.83493,0.082137,2.7348,3.3427,4.3262,4.134,4.6936,5.1921
2.3967,0.51902,6.8073,0.019721,0.019268,0,0.001108,0,2.8917,0.030613,3.7937,0.037563,2.4188,3.2646,3.4881,2.2643,2.1334,4.6893
0.60605,0.057594,6.0712,0.035459,0.0086522,0,5.466e-07,0,1.6766,0.030613,1.2066,0.037563,3.8612,3.3818,3.6648,1.7412,1.6401,3.4169
0.13774,0.038368,3.8063,0.055612,0.006974,0,4.4311e-10,0,1.6596,0.030613,3.599,0.037563,4.9063,3.2385,3.8263,2.091,1.5067,2.8115
0.027548,0.038368,2.7871,0.11525,0.027847,0,7.0748e-07,0,2.4996,0.030613,3.0067,0.037563,1.8977,3.2515,5.0307,2.2552,1.3201,2.3703
0,0.038368,1.7679,0.017661,0.038561,0,0.0021899,0,2.9239,0.030613,1.8439,0.037563,1.9965,2.8348,1.7424,2.1009,1.4801,1.7957
0.5785,0.7305,0.23906,0,0.090881,0,2.7943,0,1.5467,0.030613,2.5703,1.1965,1.1139,2.7697,3.6714,1.7163,1.8668,1.652
0.082643,0.82663,0.23906,0.6551,0.38719,1.0643,2.87,1.1699,1.4811,0.92771,3.3363,1.9542,2.6037,0.031362,5.0703,3.0007,1.1067,0.62592
1.1019,2.5377,0.29568,2.8862,1.0061,1.4634,1.1872,0.83566,4.1683,0.75684,2.775,3.9155,1.3799,0.0065374,5.1436,2.6518,1.4134,1.2724
2.2038,1.9802,0.18244,2.4165,1.5992,1.5965,0,1.8384,1.0043,1.12,1.5817,1.2411,0.51924,0.039294,2.3596,3.2661,0.60003,1.18
2.4242,1.3073,0.12582,2.1816,2.1407,1.7295,0,1.3371,2.9516,1.6539,1.1322,1.1073,1.9245,0.039032,4.0641,2.0637,0.40002,0.90297
1.8732,0.74973,0.12582,2.4752,2.6048,2.2617,0,1.5042,1.416,1.9743,2.5605,0.92904,2.0767,0.016377,4.5878,1.8512,0.33335,0.64644
1.708,0.67282,0.12582,2.3871,2.7338,2.8603,0,2.3398,0.94452,2.3802,0.83606,0.88447,1.6007,0.036067,3.1277,3.0736,0.18668,0.40018
1.2396,0.53824,0.35231,2.5633,2.7338,2.6608,0.21307,3.0084,1.6102,2.9569,2.1026,0.92904,1.8025,0.011655,1.8342,2.9441,0.13334,0.24626
