"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.00090281,0.18277,1.6679,0.72432,0.095021,2.9408,0,0.32706,0.098039,0.11374,1.8475,0.28804,1.0294,2.6553,3.4444,0.26726,0.040454
0,0,0.11088,1.0458,1.1617,1.0452,0.80609,0.032081,0.19623,0.49512,0.18251,3.5281,3.4011,0.86752,2.6553,2.5089,0.33853,0.13485
0,0.024573,0.18199,0.58733,1.0742,1.1402,0,0.32081,0.22894,1.2587,1.0422,1.3532,3.1477,0.7461,2.3701,3.1771,0.28508,0.14833
0,0.012731,0.24332,0.32537,1.1179,1.5203,0,0.9945,0.45788,1.7474,1.9018,0.36467,2.3513,0.7461,2.1421,2.9099,0.23163,0.28318
0,0.03845,0.084503,0.1289,0.85552,1.0452,0,1.8607,1.0466,1.4115,2.0394,0.16696,1.5912,1.0294,1.7429,2.3753,0.28508,0.25621
0,0.01242,0,0.16165,0.59312,0.76017,0,1.9248,1.4063,0.77002,1.2829,0.068105,0.86721,0.94847,1.5718,2.2416,0.78397,0.45848
0,0.011774,0.14439,0.16165,0.54939,0.4751,0.11179,1.3795,1.7334,0.49512,0.76708,0.068105,0.28804,1.5556,1.5718,1.0389,1.2294,0.90348
0,0.010042,0.14902,0.1289,0.59312,0.28506,0.0010869,0.64162,1.4063,0.43403,0.28567,0.16696,0.070846,2.527,1.7999,1.4398,0.42762,0.87651
0,0.028911,0.24519,0.1289,0.41819,0.19004,5.5672e-07,0.32081,0.85034,0.3424,0.25129,0.11753,0.070846,2.8912,2.3701,1.7071,0.24944,0.49894
0,0.022385,0.12143,0.1289,0.46192,0,4.4839e-10,0.19248,0.5887,0.12858,0.11374,0.068105,0.070846,2.4055,3.1115,1.5734,0.1069,0.31015
0,0.044016,0.18225,0.4891,0.41819,0,7.0162e-07,0.064162,0.39247,0.036949,0.044969,0.068105,0.070846,1.677,2.3701,1.9744,0.24944,0.25621
0,0.030582,0.04954,0.71831,0.54939,0,0.0022247,0.032081,0.22894,0.067494,0.044969,0.068105,0.070846,1.3532,2.028,2.2416,0.17817,0.24273
0,0.017643,0.11627,1.0785,0.76805,0.19004,2.8956,0,0.13082,0.067494,0.044969,2.0452,0.25184,0.86752,1.8569,2.6426,0.3029,0.18879
0.090426,0.34919,0.11343,0.00044311,0.098767,0,2.9762,0,0.13082,0.067494,0.044969,1.551,0.39663,1.7984,2.085,2.6426,0.49889,0.52591
0.51241,1.7277,0.45619,0.045151,0.050535,0,0.87937,0,0.065411,0.18967,0.044969,4.1212,2.7495,1.9603,2.9404,2.5089,0.58798,0.56636
1.266,0.87435,0.25053,0,0.058927,0,0.073307,0,0.065411,0.64784,0.38883,1.1061,3.0029,2.0008,2.9404,2.6426,0.32071,0.41803
1.4167,1.3339,0.18198,0.071412,0,0,0,0.096242,0.098117,0.6173,0.69831,0.26582,1.6636,2.2841,2.6553,2.9099,0.3029,0.31015
1.9592,1.4433,0.11343,0.023373,0.027943,0,0,0.28873,0.098117,0.46457,0.76708,0.068105,1.0482,2.0008,2.4842,2.5089,0.32071,0.25621
2.0497,1.6183,0.18198,0.032704,0.038361,0,0,0.60953,0.29435,0.31185,0.59515,0.068105,0.46903,1.0699,2.5412,2.2416,0.28508,0.22924
1.8989,1.4433,0.25053,0.015912,0.066524,0,0.07453,0.38497,0.5887,0.18967,0.52638,0.16696,0.28804,1.1508,1.971,2.6426,0.51671,0.29666
0.78369,0.26166,2.3756,0.049882,0.031901,0,0.00088467,0.19248,0.35976,0.098039,0.18251,0.068105,0.10704,1.3127,1.4578,1.5734,0.69488,0.41803
0.24114,0.020963,2.5127,0.018461,0.18245,0,5.1454e-07,0.064162,0.29435,0.067494,0.044969,0.068105,0.070846,1.7984,1.0016,1.5734,1.2472,0.68772
0.15071,0.020963,1.7587,0.021166,0.073482,0,4.2071e-10,0,0.13082,0.067494,0.044969,0.068105,0.070846,2.7293,1.7429,1.3061,0.60579,0.87651
0,0.020963,1.3474,0.038727,0.088103,0,7.1794e-07,0,0.032706,0.067494,0.044969,0.068105,0.070846,2.6889,2.7123,1.1725,0.24944,0.57985
0,0.020963,1.1417,0.050249,0.051931,0,0.0022003,0,0.032706,0.067494,0.079355,0.068105,0.070846,2.8507,3.2825,1.7071,0.053452,0.29666
0.27128,0.30543,0.18198,0.053658,0.05708,0,2.8956,0,0.032706,0.036949,0.044969,2.0452,0.17944,1.7175,3.5106,2.6426,0.1069,0.13485
0.5727,0.72118,0.7304,0.39086,0.24325,0,2.8699,0,0,0.067494,0.079355,1.4521,0.25184,0.046976,0.12228,0.23214,3.0646,2.2789
1.7482,4.091,1.2788,0.4891,0.72432,0.095021,0.95265,0,0,0.43403,0.18251,4.2201,3.3287,0.05921,0.1355,0.35936,4.8464,3.7623
3.0142,3.9378,1.4845,0.29263,0.76805,0.19004,0.14661,0.25665,0,1.4725,1.0078,1.551,3.0391,0.073073,0.12302,0.19017,3.5457,4.0589
