"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.056195,0.12541,0.24498,0.30093,1.3932,2.7854,0.82618,1.9904,0.71035,2.2834,2.2093,1.7989,1.1968,0.93358,3.1592,1.5124,0.77518
0,0.029448,0,1.2229,1.1031,1.0654,0.42152,0.82618,1.7692,0.58409,3.4171,4.0074,2.7225,1.4965,2.2154,3.8412,2.2339,1.3866
0,0.048064,0.21261,1.4403,1.5042,0.73756,0,0.20654,1.7692,0.55883,1.9441,1.2411,4.3455,1.5415,2.5874,3.6681,1.0129,1.3757
0,0.079126,0.13677,1.4041,1.9053,1.8849,0,0.82618,1.3269,1.1649,2.2226,0.82618,2.8286,1.1818,1.4329,2.4474,0.76313,1.2337
0,0.047636,0.14438,1.8387,2.2061,2.3766,0,0.41309,0.88462,1.8972,3.1068,1.1028,4.4881,0.86704,3.6553,1.7648,0.36075,0.84069
0,0.057357,0.16345,2.1285,2.4735,2.1307,0,1.0327,0.66347,2.4781,2.5164,1.2872,1.9197,0.65722,2.9933,1.8665,0.40238,0.62233
0,0.037393,0.14757,2.1285,1.9721,2.9503,0.17863,1.6524,0.88462,2.4528,1.2368,1.0106,1.4016,0.34248,1.0609,0.99766,0.40238,0.44764
0,0.055371,0.25056,1.4403,1.5376,2.7044,0.0010904,1.2393,1.3269,2.7559,5.1094,1.195,1.0808,0.35747,2.1603,0.9246,0.26363,0.34938
0,0,0.15074,0.71585,0.90256,2.7864,5.5798e-07,1.6524,1.5481,2.1245,1.9567,0.59566,1.2959,0.47737,3.7796,4.8762,0.444,0.29479
0,0.04704,0.048088,0.42609,0.90256,2.0488,4.4579e-10,1.2393,1.1058,1.7962,3.602,0.41124,2.0221,0.49235,1.389,3.5864,0.4995,0.28387
0,0.051905,0.14147,0.17254,0.73544,1.4751,7.3521e-07,1.4458,1.7692,1.4174,3.7882,0.18071,1.5003,0.50734,1.6398,2.9515,0.80475,0.37121
0,0.0096307,0.11883,0.1001,0.5349,1.1473,0.0022734,1.0327,1.1058,0.93763,2.5434,0.27292,2.9602,0.70218,1.1646,3.1809,0.86026,0.50223
0,0.029531,0.10196,0.60719,0.43463,0.98342,2.9166,0.41309,1.1058,0.76086,2.2649,1.3794,2.2457,1.0769,1.828,3.7884,1.7205,1.0154
0.3312,0.56955,1.1676,0.034759,0.017718,0,2.8533,0,0,0.053769,1.7524,1.61,2.4395,3.6847,1.1693,1.9631,2.3449,2.0963
1.6087,3.3055,0.88152,0.069148,0.086986,0,1.0538,0,0,0.053769,2.9343,4.0535,2.7134,3.1601,2.259,1.4188,4.329,3.2972
2.5786,3.7211,0.42385,0.038064,0,0,0.14056,0,0,0.053769,3.0548,1.0567,1.5274,2.9953,2.8263,2.8591,4.3013,4.0288
3.312,3.9809,2.3117,0.03582,0.089552,0,0,0,0,0.053769,2.6272,0.50345,2.2548,3.295,4.2787,2.7017,4.6343,4.1707
