"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.10393,0.24585,0.37504,0.44132,0.67982,2.7747,0.49232,0.87421,0.64891,3.9646,1.572,0.19294,3.0547,1.6331,0.99684,1.6262,2.4563
0,0.07493,0.17376,1.9528,1.1267,0.88377,1.076,0.32822,0.87421,0.60681,2.0364,4.6968,2.0128,3.1013,3.4954,0.99684,0.832,1.9797
0,0.057972,0.34747,2.6601,1.8628,1.2917,0.21528,0.16411,0.34968,1.2594,2.3254,1.4744,2.6782,2.3103,3.5555,2.5917,0.18909,1.2465
0,0.10411,0.40031,2.7689,2.3959,2.1074,0,0.98465,0.34968,2.1224,2.5067,0.4979,1.297,1.2866,3.9159,2.9462,0.037818,0.73322
0,0.058894,0.19676,2.3609,3.0051,2.3794,0,0.98465,0.87421,2.2276,0.98481,0.1073,2.1813,0.72826,3.0148,2.9462,0,0.36661
0,0.070735,0.35851,3.1498,3.0051,2.5153,0,0.65643,0.52453,2.5434,3.2029,0.15613,1.3572,0.44908,1.9335,2.9462,0.075636,0.1833
0,0,0.28244,3.2586,3.5128,2.1074,0.21887,1.1488,0.87421,2.7118,1.8438,0.44907,1.2857,0.26296,1.2726,2.7689,0.15127,0.14664
0,0.077158,0.46806,2.2521,3.3605,2.1074,0.0012371,1.3129,1.3987,2.5434,2.2093,0.35142,2.1464,0.26296,1.0924,2.4145,0,0
0,0.06596,0.083154,1.9256,2.5736,2.1754,5.9451e-07,1.3129,0.52453,2.5013,2.1013,0.59555,0.96912,0.21643,0.55175,1.8829,0.075636,0.073322
0,0.097264,0,1.2183,1.9898,2.7873,4.3892e-10,1.9693,1.5736,2.5434,3.8905,0.64437,0.5428,0.30949,0.4316,1.8829,0.15127,0.10998
0,0.04675,0.37236,1.1095,1.5075,2.7193,7.2674e-07,1.6411,1.9233,2.2276,1.2435,1.035,2.3416,0.30949,0.4316,1.7057,0.416,0.21997
0,0.033413,0.35329,0.64708,1.0505,2.4474,0.0022735,1.1488,1.9233,2.4171,2.7356,0.83967,1.4306,0.44908,0.49167,1.3513,0.56727,0.32995
0,0.096176,0.3482,0.53826,0.7967,2.3794,3.1215,2.1334,0.87421,2.2066,1.5456,2.2068,2.5272,0.58867,0.61182,0.81963,1.8909,0.91652
0.14591,0.48839,0.29588,0.057178,0.047645,0,3.0175,0,0,0.038474,2.4771,2.1091,1.0875,1.1005,2.2338,4.3638,0.832,0.36661
1.4105,3.2235,0.8234,0.0043368,0,0,1.5781,0,0,0.038474,2.1211,4.355,2.039,1.5658,2.1738,3.1234,2.08,1.2098
2.4805,3.0814,0.55964,0.081342,0.041359,0,0.14352,0,0,0.038474,2.0098,1.4256,3.3699,2.0311,2.2939,2.5917,1.7775,1.7964
2.8209,2.3,0.42776,0.015169,0.087926,0,0.071759,0,0,0.038474,1.6223,0.40025,3.3851,2.9151,2.7144,2.2373,1.0589,1.6864
2.8696,2.2289,0.29588,0.053603,0.049019,0,0,0,0,0.038474,2.863,0.058476,2.2257,2.7756,2.5943,2.9462,0.98327,1.4298
2.7723,2.371,0.69152,0.061283,0.058163,0,0,0,0,0.038474,2.2942,0.058476,1.6577,2.8221,2.6544,2.9462,0.832,1.6864
2.9182,2.1934,0.95528,0.065559,0.0085472,0,0.14591,0,0,0.038474,4.214,0.1073,1.7205,2.0776,2.2939,3.1234,1.1345,1.5398
0.87546,0.59495,5.4392,0.068711,0.014131,0,0.0010887,0,0,0.038474,2.7656,0.1073,1.2235,2.1241,1.8133,2.5917,0.71854,1.5031
0.34046,0.13317,5.3074,0.061776,0.0040795,0,6.1102e-07,0,0,0.038474,0.91883,0.058476,1.4219,2.3103,1.6331,2.4145,1.7396,1.6864
0.097273,0.13317,4.9117,0.054923,0.038434,0,4.606e-10,0,0,0.038474,1.2106,0.058476,0.96622,3.3804,2.2939,2.7689,1.1724,2.7129
0.097273,0.062132,3.5929,0.0342,0.057328,0,7.507e-07,0,0,0.038474,1.1214,0.058476,2.5649,2.9151,3.7357,3.4778,0.22691,1.6497
0.048637,0.062132,2.406,0.023042,0.021765,0,0.0023213,0,0,0.038474,2.9917,0.058476,0.48757,2.8686,3.6156,4.1866,0.15127,0.87986
0.43773,0.73703,0.42776,0,0.037696,0,2.7627,0,0,0.038474,2.6369,1.6209,1.421,2.0776,3.4353,3.4778,0.68073,0.6599
0.24318,1.3764,0.8234,0.48386,0.28902,0.54386,2.844,0.65643,1.2239,0.45947,2.0424,1.8162,1.9531,0.083954,0.24557,0,4.9542,3.1162
1.8482,6.8111,0.8234,2.4153,0.84747,0.54386,1.5064,0,0.34968,0.39632,3.3558,5.2339,1.4191,0.099753,0.11613,0.11871,6.2778,5.4625
3.4046,3.5787,0.55964,2.4153,1.609,1.2237,0.21528,0.16411,0.17484,0.79626,2.8539,2.1579,0.52489,0.05598,0.068994,0.26211,2.1935,5.5725
3.6964,2.6907,0.95528,2.0344,1.5582,2.3794,0.071759,0.82054,0.87421,1.1962,1.2339,1.4744,1.7985,0.10206,0.10395,0.18977,1.5127,3.7761
4.1827,2.7973,0.8234,1.708,1.6851,2.6513,0.071759,0.98465,0.87421,1.6803,1.8123,1.7673,2.2537,0.081974,0.17924,0.23809,0.832,3.2262
4.4259,2.0158,0.8234,1.7896,1.8628,3.0592,0,1.8052,1.0491,2.0171,2.13,0.83967,1.7237,0.12602,0.042215,0.52428,0.86982,2.1997
3.4046,1.8027,1.0872,1.6808,1.7867,3.1952,0.10943,1.3129,1.3987,2.3539,2.4918,0.83967,2.2869,0.17988,0.22874,0.20673,1.2102,1.6131
1.4591,0.1687,3.7248,1.2183,1.5328,3.1952,0.0010144,1.9693,1.7484,2.4802,1.434,1.0838,3.0663,0.053556,0,0.32821,0.34036,1.1365
0.38909,0.062132,4.9117,0.70148,1.2028,2.5833,6.0277e-07,2.7898,1.7484,2.396,1.8117,0.98614,2.1503,0.042086,0.15417,0.28876,0.37818,0.87986
0.14591,0.062132,3.5929,0.42945,0.84747,1.7675,4.5518e-10,1.1488,1.3987,1.954,3.6833,0.83967,3.394,0.086021,0.19067,0.35906,0.94545,0.6599
0,0.062132,2.5379,0.26623,0.51747,1.2237,7.5869e-07,1.6411,1.7484,1.3646,1.5855,0.54672,1.3237,0.11179,0.13599,0.47467,1.8531,1.1732
0,0.062132,1.6147,0.15742,0.33979,0.7478,0.0023692,1.1488,0.87421,0.96466,3.0976,0.15613,3.4022,0,0.072921,0.27388,3.1767,2.1997
0.34046,0.95016,0.8234,0.40225,0.39055,0.61184,3.1933,0.32822,1.0491,0.48052,2.4749,2.1579,3.7791,0.14872,0.21132,0.04324,4.0087,3.4461
0,0.80808,0.55964,0.37504,0.49209,1.0197,2.9134,0.82054,1.0491,0.059327,1.9915,0.02635,2.0575,1.4262,1.0924,0.64242,2.6473,2.273
1.1673,2.8328,0.69152,2.0072,0.99977,1.0197,1.1477,0.32822,0.34968,0.067352,1.883,0.12279,2.3891,2.0776,2.0536,1.1741,1.9665,2.8229
1.8482,0.95016,0.29588,2.1161,1.8628,1.9035,0.21528,0.32822,0.17484,0.044882,2.2793,0.036518,2.1603,1.6123,2.4141,1.3513,0.26473,1.9797
1.8482,0.73703,0.42776,1.8712,2.0405,2.3114,0,1.1488,1.0491,0,0.8821,0.064209,0.76593,1.1005,2.6544,1.8829,0.075636,1.0265
1.4591,0.59495,0.42776,2.0616,2.1928,3.1272,0,1.477,0.52453,0.030152,2.4201,0.08079,2.6032,0.54214,2.1738,1.5285,0,0.51325
1.0214,0.77255,0.29588,1.6264,2.1167,3.943,0,1.3129,1.7484,0.033623,4.1409,0.080665,1.8175,0.1699,1.4529,1.5285,0.15127,0.32995
1.1186,0.91464,0.42776,0.78309,1.7613,3.875,0.29182,3.1181,2.2729,0.044358,3.1163,0.0027086,0.026999,0.12338,0.9122,1.3513,0.45382,0.36661
0.535,0.097653,1.3509,0.48386,0.99977,3.3991,0.0010887,3.7745,3.322,0.038716,3.6656,0.080982,0.97498,0.35602,0.55175,1.1741,0.49164,0.40327
0.097273,0.062132,1.7466,0.32064,0.72055,2.9232,5.6974e-07,4.1027,3.8465,0.065359,3.5155,0,2.9535,0.44908,0.49167,0.99684,0.98327,0.6599
0.097273,0.062132,1.3509,0.23903,0.49209,2.1754,4.2808e-10,1.477,3.4968,0.052331,4.1474,0.19351,1.2374,0.6352,0.37152,0.81963,1.7775,1.0632
0.048637,0.062132,1.0872,0.18462,0.3144,1.8355,6.8681e-07,1.477,2.6226,0.028436,1.6561,0.030971,1.6167,1.054,0.49167,0.64242,3.3658,2.163
0.048637,0.062132,0.95528,0.10301,0.28902,1.2237,0.0022017,0.82054,1.9233,0.057722,1.1561,0.09757,2.104,2.1707,1.2726,0.81963,2.6094,3.3361
0.19455,0.63047,0.29588,0.51106,0.28902,0.95175,2.7627,0.65643,0.87421,0.0055796,2.1449,0.061176,2.8472,3.8923,2.7745,1.5285,1.4749,2.7496
0,0.062132,0.95528,0.18462,0.36517,1.1557,0,0.65643,0.69937,1.0278,1.4703,0.20495,2.878,1.1005,0.49167,0.46521,2.6094,2.3463
0,0.062132,0.69152,0.13022,0.28902,0.67982,0,0.49232,0.87421,0.71206,3.2799,0.15613,2.3253,2.4033,0.97227,0.288,2.3069,2.8962
0,0.062132,0.69152,0.10301,0.3144,0.7478,0,0.49232,1.0491,0.48052,1.837,0.058476,2.6272,3.2874,1.6331,0.64242,1.7396,2.6029
0,0.062132,0.69152,0.15742,0.23825,0.47587,0,0.16411,0.69937,0.24897,0.85183,0.058476,2.1981,3.427,2.8947,1.3513,0.49164,1.5764
