"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.029422,0.065778,1.2961,0.14183,0,3.0714,0,0.07959,0.029711,0.10104,2.2993,0.19853,2.7454,0.63134,2.7194,2.0773,1.5332
0,0.013422,0.063775,1.2961,1.0539,0,0.78514,0,0.07959,1.0252,0.33167,3.1141,2.843,2.8432,1.9378,2.9423,2.8664,1.9804
0,0.013009,0.04179,0.72082,1.3345,0.15705,0,0.1633,0.07959,2.5896,1.2542,1.1969,2.906,2.7576,2.3787,3.8435,2.8432,2.4549
0,0.0067249,0.012785,0.50509,0.98375,0.15705,0,1.8779,0.71631,3.6563,2.9455,0.33411,1.9615,2.7576,2.7673,1.0196,3.0869,2.7926
0,0,0.088514,0.14555,0.91359,0.15705,0,3.1843,2.2285,2.3763,3.4837,0.09445,1.2689,2.8065,3.1594,2.5543,2.7271,2.966
0,0.027252,0.015272,0.21745,0.77327,0.15705,0,3.6742,3.0244,1.6652,2.7149,0.14238,0.76521,2.6477,2.8615,1.483,3.1797,2.9386
0,0.023507,0.063098,0.21745,0.63295,0,0.072593,1.9596,3.4224,0.88302,1.7155,0.14238,0.29298,2.8432,1.6947,2.098,3.0985,3.3036
0,0.022299,0.028499,0.14555,0.49263,0,0.00096016,1.0614,1.8306,0.52747,0.56231,0.19031,0.13557,2.9287,2.7363,3.8801,1.6479,2.9203
0,0.0043981,0.06757,0.14555,0.28215,0,5.5047e-07,0.40825,1.1143,0.52747,0.48543,0.09445,0.072605,3.0387,1.4484,2.4527,1.3346,2.2085
0,0.013988,0.038495,0.14555,0.21199,0,4.2056e-10,0.40825,0.71631,0.24304,0.2548,0.09445,0.072605,3.1242,1.9875,4.6913,1.381,1.88
0,0.01363,0,0.14555,0.14183,0,7.3902e-07,0.1633,0.31836,0.17193,0.2548,0.09445,0.072605,2.9776,2.2107,1.8787,1.2649,1.6518
0,0.027757,0.055537,0.14555,0.14183,0,0.0023336,0,0.15918,0.17193,0.17792,0.09445,0.072605,2.7332,3.123,1.9642,1.4738,1.451
0,0.024319,0.020938,1.0804,0.21199,0,2.9632,0,0.07959,0.17193,0.17792,1.772,0.23002,2.6965,1.5711,2.6924,1.822,1.4237
0.21968,0.44247,0.57841,0.21387,0.11349,0,2.7609,0.081649,0.31836,0.029711,0.10104,1.5324,0.23002,2.9409,3.0155,2.8547,1.4506,1.2594
0.92266,2.3402,0.64147,0,0,0,0.71377,0,0.15918,0.59858,0.2548,2.9224,1.993,3.2342,3.3533,3.05,3.4234,1.9804
1.4645,2.5788,1.0829,0.1449,0.23337,0,0.1428,0.24495,0.23877,1.7363,0.9467,0.66962,2.1189,3.332,2.9504,3.3265,3.8992,3.0481
1.9771,2.5995,1.4927,0.096393,0.1175,0,0,0.97979,0.39795,1.8074,1.7924,0.23824,1.3634,3.0753,2.0598,2.8592,3.7484,3.5592
2.1822,2.4647,1.272,0.143,0.16299,0,0,0.73484,0.63672,0.66969,1.1773,0.09445,0.76521,3.2464,3.8043,1.255,3.4466,3.6595
2.3726,2.5995,1.1144,0.07496,0.12094,0,0,0.40825,0.55713,0.52747,1.1005,0.09445,0.41891,3.1364,1.0132,4.0728,3.8992,3.55
2.5629,2.278,2.2178,0.1621,0.12283,0,0.10889,0.081649,0.23877,0.31415,0.63919,0.23824,0.19853,3.1731,1.3585,2.1006,3.7368,3.6869
1.0691,0.42173,4.3302,0.26478,0.18976,0,0.0012556,0.081649,0.15918,0.24304,0.40855,0.19031,0.10409,3.2953,3.8116,2.2319,1.8452,3.4862
