"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0,0.046011,0.35318,0.45007,0.28663,2.7676,0.59855,1.8641,0.65267,2.3102,1.9115,4.4499,1.0042,3.2304,4.8573,1.4515,0.68695
0,0.050438,0,3.2432,1.0363,0.42995,0.93015,0.19952,0.62136,0.38163,4.4992,3.5123,2.7593,1.2384,3.0114,3.2065,2.046,1.464
0,0.020109,0.01906,3.1701,1.9808,1.3615,0.21473,0.39903,0.41424,0.7656,0.15903,2.0615,2.3245,1.2823,2.3168,4.7457,0.89857,1.5316
0,0.0052072,0.019208,2.475,2.3716,2.0781,0.071576,0.19952,0.41424,1.7594,2.761,1.1111,2.7953,0.88713,2.9676,0.79688,0.27648,1.1149
0,0.025041,0.085329,2.8774,3.1858,2.8663,0.071576,0.99758,0.82848,2.324,1.8578,1.3612,3.0506,0.5505,1.0117,3.7041,0.19354,0.74326
0,0.017514,0.049248,2.6579,3.8371,2.723,0.071553,2.5937,2.6925,2.9339,2.2857,1.3112,3.0317,0.3895,2.2229,2.6489,0.041473,0.34911
0,0.043215,0.044611,1.9628,3.1858,3.0813,0.14554,2.5937,2.4854,3.363,2.1927,0.86093,3.9717,0.27241,4.8011,3.1412,0.055297,0.23649
0,0.014356,0.0064732,1.3409,2.3716,2.8663,0.0010859,2.5937,2.8997,2.9113,1.979,1.2111,3.4961,0.2285,1.4826,2.4408,0,0.090092
0,0.042793,0.20035,0.79218,1.6551,3.0097,5.7651e-07,2.9927,2.2783,3.0016,1.3123,1.4112,2.71,0.1846,1.693,1.9988,0.069121,0.011262
0,0.018056,0.060759,0.60926,1.1991,2.6514,4.5401e-10,3.9903,3.9353,2.3918,1.7012,1.1111,3.0408,0.11141,4.0947,1.5971,0.29031,0.022523
