"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.019641,0.13219,0.41585,0.49189,0.97031,2.941,1.436,3.89,1.2472,1.3745,1.3042,2.1057,0.52404,0,1.4892,1.4666,0.68745
0,0,0.048077,2.6628,1.4488,0.71156,1.3284,0.71798,1.974,0.86581,0.84171,4.8074,3.2413,0.71535,2.4224,2.8687,1.4666,1.1457
0,0.03927,0.01419,2.483,1.7769,1.0997,0.20983,0.53849,3.3229,1.4167,2.4237,3.0085,1.9332,0.68984,2.0403,1.9696,0.54474,1.1021
0,0.027965,0.019013,2.1834,2.351,1.7466,0,1.6155,2.5556,1.904,4.0054,1.1148,3.6653,0.46027,1.8993,3.1112,0.29332,0.9166
0,0.028695,0.1207,2.1235,2.5424,2.0053,0,2.3334,1.7097,2.0735,0.91094,0.78341,1.9162,0.26896,2.5665,2.9407,0.27935,0.58924
0,0.041086,0,2.5429,2.5424,2.5875,0,1.795,3.3836,2.3913,2.1415,1.1621,5.7077,0.17968,2.4604,2.215,0.20951,0.41465
0,0.038232,0.087613,2.4231,2.7338,3.105,0.10666,2.3334,0.59617,2.6667,1.6663,1.2568,4.4101,0.12866,3.4188,1.5528,0.18158,0.38192
0,0.017152,0.067556,1.4944,2.4877,2.5875,0.001037,2.5129,4.19,2.8786,2.2966,1.4462,4.2285,0.10316,3.3138,4.303,0.041903,0.25097
0,0.035621,0.069964,0.89519,1.6402,2.9756,5.875e-07,2.3334,1.9555,3.1328,1.8436,1.2568,2.2427,0.064895,2.9034,3.303,0.12571,0.12003
0,0.0060611,0.018885,0.50573,0.84731,2.7169,4.4365e-10,3.0514,1.6725,2.7091,1.0053,0.83076,3.2578,0.11591,3.1573,2.2935,0.36316,0.28371
