"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.13296,0.054289,0.65155,0.51,2.3029,2.881,3.0751,2.9212,2.1309,3.6439,2.4037,3.8152,0.73403,0.53771,0.71138,2.5663,1.3504
0,0,0.26128,2.064,1.1046,1.8288,1.2204,2.2658,0.73209,1.8477,3.349,4.1965,2.0766,0.83384,0.71191,0.41178,3.1677,2.7009
0,0.058632,0.14616,2.3118,1.7388,2.2352,0.14363,2.104,3.571,2.1511,4.1504,1.9427,2.5596,0.98355,1.0023,0.41178,1.0425,2.9324
0,0.047952,0.19016,1.8657,2.0163,2.6416,0.071816,2.104,2.3394,2.4546,3.3633,1.3281,3.4194,0.73403,1.1765,0.41178,0.20049,2.1221
0,0.12093,0.27526,2.0392,2.3334,2.6416,0.071816,2.2658,3.2487,2.5153,4.449,0.6622,3.4649,0.48451,1.0023,0.71138,0.16039,1.3118
0,0.099721,0,1.9896,2.3334,2.1675,0,1.7803,4.6455,2.8389,2.2368,0.76464,5.2519,0.28489,0.59578,0.26198,0.44108,0.84884
0,0.078554,0.39353,1.9401,2.056,2.0997,0.10952,0.80923,3.3541,2.8794,2.2354,0.86708,3.3883,0.28489,0.65385,0.26198,0.40098,0.88743
0,0.020864,0.15223,1.0976,1.4415,2.5061,0.00104,0.32369,1.1722,2.6569,0.36807,1.2256,2.5191,0.33479,0.53771,0.26198,0.32078,0.61734
0,0.083352,0.23547,0.75067,0.94604,2.0997,5.6192e-07,0.97107,3.1194,2.4748,3.7588,0.91831,3.1065,0.53441,0.47964,0.26198,0.64157,0.57876
0,0.1013,0.19259,0.52766,0.76766,1.8965,4.4469e-10,1.6185,2.1637,1.9286,4.9925,0.6622,1.9899,0.68412,0.36351,0.26198,0.76186,0.84884
0,0.085236,0.46349,0.37898,0.6091,2.032,7.1133e-07,1.6185,2.2297,1.7465,3.3576,1.1232,1.8654,0.73403,0.42158,0.26198,1.6039,1.1961
0,0.091264,0.27095,0.27986,0.4109,1.4224,0.0022034,0.97107,3.5687,1.4633,1.4821,0.61098,2.3172,0.98355,0.59578,0.26198,2.0049,1.4276
0,0.045844,0.29313,0.70111,0.25234,1.2192,2.9444,0.16185,3.203,0.93733,2.7207,2.2501,2.589,1.6822,0.53771,0.26198,3.9296,2.9324
0.51152,0.68694,0.32,0.046493,0.004537,0,2.5686,0,1.8485,0.026978,3.0495,1.1744,2.5982,1.8319,1.5829,2.8086,1.5237,1.389
1.2504,2.783,0.49879,0.095833,0.015765,0,1.2204,0,2.6225,0.026978,3.2807,3.7355,2.0507,2.7302,1.9894,2.509,3.0875,2.6237
2.2734,2.9653,0.67757,0.048893,0.0079387,0,0.28726,0,3.2033,0.026978,3.3173,1.533,2.7164,4.2772,3.0927,2.9584,1.7643,2.5465
3.0691,2.5096,0.49879,0.071504,0.00010325,0,0.071816,0,2.9782,0.026978,1.6487,0.35487,1.5448,3.878,3.6734,1.9098,0.48118,1.7749
2.7849,1.5071,0.32,0.026944,0.027857,0,0,0,1.0424,0.026978,1.4272,0.14998,3.3975,3.7283,4.4863,2.3592,0.12029,1.4662
2.8986,2.1451,0.49879,0.07236,0.018543,0,0,0,2.4925,0.026978,4.1566,0.098762,3.8354,3.0795,4.0798,2.8086,0.12029,0.73309
3.0123,2.1906,1.0352,0.067453,0.030344,0,0.21904,0,2.3183,0.026978,2.3311,0.20121,2.5166,2.0315,3.2088,3.1082,0.16039,0.42442
1.3072,0.27684,4.9685,0.0739,0.022572,0,0.00096572,0,1.4246,0.026978,3.3645,0.25243,3.5432,2.0315,1.9313,3.1082,0.48118,0.57876
0.51152,0.094573,3.0018,0.063297,0.0023336,0,5.5366e-07,0,0.72217,0.026978,3.5503,0.098762,1.8801,2.0814,1.9894,3.5576,0.92225,0.69451
0.17051,0.094573,2.823,0.042861,0.0033711,0,4.3927e-10,0,2.2172,0.026978,3.4669,0.098762,2.2837,1.6323,1.9894,3.258,0.88215,1.0032
0,0.049006,2.4655,0,0.016456,0,7.2731e-07,0,1.7907,0.026978,2.7924,0.098762,1.7593,1.4327,2.0475,4.1568,0.56137,1.1961
0,0.049006,2.2867,0.072932,0.044461,0,0.0022752,0,2.5289,0.026978,2.2823,0.098762,1.6371,1.8319,1.8152,4.007,1.243,1.1961
0.28418,0.82364,0.85636,0.08175,0,0,3.0522,0,3.4422,0.026978,3.0728,2.5062,2.5879,2.0315,2.1055,3.4078,1.0826,1.3118
0.39785,1.3704,0.49879,0.65155,0.25234,0.94827,2.8463,1.1329,3.363,0.93733,3.3653,1.6866,1.4201,0.018931,0.060257,0.20479,4.932,4.36
2.5576,6.2461,0.85636,2.2622,0.84694,0.8128,0.93327,0.97107,0.84528,0.87664,4.9246,4.2989,0.90437,0.14414,0.0021556,0.38145,4.1702,5.6718
4.2058,3.1931,0.85636,1.6675,1.5208,1.4224,0.071816,0.64738,3.2151,1.3015,3.5503,1.7379,4.1283,0.022789,0.091561,0.42648,1.0024,4.167
4.3763,2.783,0.49879,1.7914,1.501,2.3029,0,1.4566,1.9707,1.6858,3.5296,1.3281,1.8032,0.082027,0.067255,0.18982,0.88215,2.9324
3.9216,2.1906,0.49879,1.9649,1.9172,2.2352,0,1.9421,4.7817,1.8072,2.5959,0.96953,3.4998,0.055515,0.17174,0.27622,0.88215,1.9292
