"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.038747,0.032648,1.0342,0.98383,0.28388,2.7229,0.084756,0.39682,0.11364,0.094895,1.3948,0.22078,1.0335,1.1692,2.1118,0.72821,0.4795
0,0.031389,0.28026,0.63195,1.2255,0.47313,1.2274,0.042378,0.29762,0.40163,0.30691,4.6151,2.6633,1.4529,1.5987,1.2899,1.0607,0.79917
0,0.0060291,0.045803,0.29157,1.0241,0.757,0.14445,0.21189,0.24801,1.1936,0.85815,1.3001,2.9564,2.0121,2.1509,1.5639,0.47492,0.66393
0,0.021807,0.052226,0.13685,1.0241,0.66238,0,0.93232,0.39682,1.3736,1.367,0.44769,1.8817,1.8723,2.8872,1.5639,0.2058,0.46721
0,0.015434,0.08296,0.1059,0.74215,0.66238,0,1.7375,1.0417,1.5536,2.0878,0.21091,1.3606,2.1053,3.0712,1.5639,0.14248,0.35655
0,0.017923,0.035821,0.074961,0.50047,0.66238,0,1.907,1.9841,1.1576,1.9182,0.11619,0.74184,1.3597,3.1326,1.4269,0.15831,0.19672
0,0,0.12235,0.074961,0.33935,0.757,0.036716,1.9494,2.4305,0.79761,1.8758,0.16355,0.41618,1.6393,2.6418,1.2899,0.25329,0.28278
0,0.013777,0.057048,0.074961,0.25879,0.56775,0.0010709,1.1866,1.4385,0.47362,0.43412,0.21091,0.090514,1.0335,2.3963,1.8379,0.15831,0.27049
0,0.010572,0.13134,0.19874,0.17823,0.3785,5.4851e-07,0.50854,0.99205,0.29363,0.1797,0.068833,0.057947,1.3131,1.9055,1.9748,0.23746,0.31967
0,0.0091067,0.20645,0.19874,0.13795,0.28388,4.5814e-10,0.16951,0.54563,0.18564,0.094895,0.068833,0.057947,1.5461,2.2736,1.7009,0.34827,0.30737
0,0.0039036,0,1.0033,0.62131,0.28388,7.4755e-07,0.084756,0.19841,0.14964,0.1373,0.068833,0.057947,1.8723,1.9055,2.5228,0.34827,0.35655
0,0.04899,0.16119,3.0146,1.87,0.56775,0.0023364,0.042378,0.099205,0.40163,0.2221,0.11619,0.090514,1.4529,2.7645,3.4816,0.12665,0.20901
0,0.015029,0.059502,4.2215,2.595,1.514,3.3224,0.16951,0.099205,1.4096,0.47652,2.2946,0.38361,1.0801,2.0896,3.6186,0.17414,0.17213
0.19785,0.41764,0.15547,0.055347,0.06149,0,3.1069,0,0.049603,0.041643,0.094895,1.5369,0.25335,1.5927,2.7645,2.1118,0.2058,0.036885
0.7914,1.6742,0.39667,0.089402,0.052507,0,0.72201,0,0.049603,0.72561,0.2221,3.2418,2.7935,1.5927,2.7031,2.5228,0.45909,0.31967
1.074,1.4019,0.21577,0.028731,0.060492,0,0.14445,0.25427,0.099205,1.1576,0.94295,1.0633,3.1843,1.9189,2.2736,2.5228,0.58573,0.41803
1.5263,1.716,0.21577,0.045544,0.14042,0,0,0.9747,0.49603,1.2296,1.4094,0.21091,2.1422,2.1985,1.9055,3.0707,0.79153,0.51639
1.922,1.9464,0.21577,0.047413,0.095777,0,0,1.6527,1.1905,0.9776,1.3246,0.16355,1.0675,2.6178,2.0282,2.9337,0.71238,0.56557
2.1198,1.5904,0.27607,0.013118,0,0,0,1.1866,1.6369,0.61762,1.2822,0.068833,0.51388,3.177,2.8258,2.3858,0.63323,0.67622
2.0916,1.2763,0.51727,0.066021,0.083381,0,0.11015,0.9747,1.6865,0.32963,0.68853,0.068833,0.090514,3.3168,3.0099,2.3858,0.33244,0.61475
0.7914,0.22916,2.9293,0,0.1205,0,0.0011705,0.50854,0.99205,0.25763,0.30691,0.068833,0.057947,2.8508,3.5007,2.5228,0,0.35655
0.19785,0.061619,2.8087,0.059567,0.11358,0,6.6487e-07,0.12713,0.54563,0.14964,0.1373,0.068833,0.057947,1.8257,3.378,2.7967,0.079153,0.22131
