"GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "Light*P", "PRR5_mRNA", "PRR5_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_mod", "Y_mRNA", "Y_prot"
0,0.056127,0,0.58347,0.51911,0.62731,2.8348,0.3718,0.64585,0.4852,1.4019,1.6484,1.5935,0.81404,3.1215,3.4641,1.3168,0.68501
0,0.054361,0.15396,2.5478,1.4317,0.70573,1.144,0.3718,0.64585,0.4371,3.5692,3.8319,3.3663,1.1804,2.6439,2.2083,1.3584,1.0003
0,0,0.041009,2.4777,2.124,1.2546,0.071526,0.3718,0.64585,1.1345,1.771,1.6484,3.1426,0.93614,4.071,2.2106,0.48513,0.82636
0,0.043345,0.1676,3.1792,2.9737,1.7251,0.071526,0.3718,0.43056,1.7597,3.99,1.4961,3.0059,0.50878,4.6798,3.9299,0.23563,0.64152
0,0.081211,0.11843,3.3897,3.4457,1.8035,0,0.92949,0.64585,2.4571,2.0547,0.93751,2.2582,0.31036,1.3339,2.1413,0.19405,0.50017
0,0.030519,0.088594,2.4777,3.4771,1.9604,0,0.7436,0.43056,2.914,0.81419,1.1914,2.6428,0.21878,4.2835,3.6947,0.11089,0.33707
0,0.03726,0.11559,2.7232,3.1939,2.274,0.1818,0.7436,0.64585,3.0583,3.8312,1.8008,4.1981,0.15772,2.7223,4.4328,0.069304,0.17397
0,0.048885,0.20153,1.8813,2.6275,2.4308,0.0010358,1.4872,0.86113,3.0583,4.2025,1.2422,2.3529,0.1272,3.0578,2.622,0.097025,0.086986
0,0.040391,0.1526,1.3552,2.4072,2.274,6.1727e-07,2.0449,1.507,2.7216,2.8759,0.88673,1.7045,0.081409,3.0879,1.5588,0.083164,0
0,0.029707,0.14443,0.86409,1.6834,2.5877,4.699e-10,2.0449,1.7223,2.6495,2.5885,0.78517,3.5948,0.081409,2.9403,1.9913,0.12475,0
0,0.051633,0.13616,0.58347,0.89673,2.7445,7.4826e-07,1.3013,2.3681,2.6735,1.8338,0.42971,2.1826,0.066146,3.4325,3.1051,0.49899,0.065239
0,0.040623,0.0093733,0.51331,0.67645,1.8819,0.0023138,1.859,1.7223,2.1926,4.3735,0.42971,3.6384,0.14246,4.9355,3.1157,0.63759,0.22834
0,0.065395,0.10908,0.65362,0.73939,1.4115,3.0756,1.859,3.4445,1.5433,1.3381,2.0547,1.4459,0.43246,2.6189,2.4113,1.0257,0.57628
0.49945,0.76697,0.55324,0.093592,0.012028,0,2.8694,0,0,0.028301,2.651,1.3945,4.0565,3.1646,4.9814,1.757,1.9405,1.9789
1.68,3.9235,0.49811,0.053209,0.040199,0,0.85801,0,0,0.028301,3.0044,3.6288,1.7719,3.5614,3.7567,2.814,4.3246,3.1315
2.747,3.9747,2.5931,0.054547,0.072926,0,0.071526,0,0,0.028301,2.1033,1.1406,2.3145,3.653,2.3161,0.85715,4.5047,4.0448
3.3145,3.514,3.5303,0.085447,0.074296,0,0,0,0,0.028301,3.7324,0.32815,1.8791,3.5003,3.1116,2.125,4.8097,4.6755
4.0637,3.5311,2.2072,0.14282,0.018201,0,0,0,0,0.028301,0.81135,0.074258,3.0944,3.6224,2.512,1.6328,4.7265,5.0778
4.2226,3.6334,1.1597,0.08158,0.055646,0,0,0,0,0.028301,0.55863,0.074258,3.1669,3.5461,3.5079,1.1643,4.6156,5.0126
4.4496,3.4287,1.8764,0,0.018546,0,0.03636,0,0,0.028301,3.148,0.074258,4.1971,3.6682,1.298,1.3654,4.3384,4.8603
1.9297,0.57928,5.6804,0.084096,0.077492,0,0.0011591,0,0,0.028301,4.4059,0.12504,1.2147,4.0193,3.4117,3.01,2.2593,4.3493
0.56755,0.13566,5.6804,0.14759,0.041693,0,5.432e-07,0,0,0.028301,2.7753,0.074258,3.6046,3.714,1.8445,3.9347,1.6772,3.5012
0.13621,0.067414,4.7983,0.087899,0,0,4.3209e-10,0,0,0.028301,2.7309,0.074258,4.2031,3.5156,3.1048,2.5526,1.7326,3.1859
0.068106,0.067414,3.3649,0.10093,0.013198,0,7.0846e-07,0,0,0.028301,1.8144,0.074258,3.759,3.5461,3.4386,1.2635,1.5801,2.5552
0.068106,0.050351,2.152,0.074187,0.058176,0,0.0022661,0,0,0.028301,2.1005,0.074258,3.8886,3.7445,2.1243,3.9447,1.8573,2.1855
0.43134,0.81816,0.49811,0.11332,0.091499,0,3.0399,0,0,0.028301,1.823,2.207,3.2367,3.4088,5.1368,1.7199,2.093,1.9572
0.18162,0.63047,0.27759,0.30285,0.51911,0.70573,2.5582,1.4872,3.2292,0.96614,2.1567,1.5469,1.9105,0.0058991,3.9798,2.8415,1.289,0.70676
0.90808,2.9851,1.0494,1.1096,0.55058,0.5489,0.64351,0.5577,2.3681,0.60543,4.4416,2.9687,1.6594,0.0032047,3.1844,1.6135,3.0355,1.5114
1.9524,2.7803,0.77376,1.706,0.77086,0.94097,0,0,0.86113,0.58139,1.5793,0.83595,2.729,0.0025965,3.223,1.464,2.0237,1.9463
2.5653,2.1661,0.71863,2.162,1.652,1.333,0,0,0.21528,0.77377,4.8476,0.68361,2.3228,0.019796,1.2468,1.7714,1.1227,1.9898
2.4291,1.2447,0.22246,1.9866,2.1869,1.8819,0,0.3718,0.21528,1.3749,1.652,0.93751,4.0902,0,3.2522,0.29178,0.52671,1.2395
2.1113,1.2788,0.11219,2.197,2.4387,2.4308,0,1.6731,0.21528,2.2647,3.7681,0.68361,2.5232,0.055211,3.4965,2.3587,0.24949,0.76113
1.7708,0.76697,0.44298,2.197,2.596,2.5093,0.072719,2.7885,2.3681,2.3128,2.162,1.1914,3.0695,0.039899,2.9484,1.3346,0.15247,0.50017
0.70377,0.15273,2.3174,1.6358,2.4702,2.5877,0.0011345,1.859,1.9375,2.6735,2.1228,0.78517,2.5115,0.028666,5.0898,2.1749,0.12475,0.29358
0.22702,0.067414,2.3174,1.0395,1.6205,3.0582,5.9258e-07,1.3013,1.2917,2.6014,3.7013,1.1914,1.3141,0.040294,1.4202,1.4827,0.13861,0.1631
0.068106,0.050351,1.5456,0.61855,1.3058,2.5877,4.375e-10,1.6731,1.0764,2.3368,3.3937,1.1914,2.9365,0.015279,2.4059,2.0253,0.22177,0.15223
0.022702,0.050351,1.2148,0.40808,0.89673,1.9604,7.1642e-07,1.6731,2.1528,1.928,2.8854,0.68361,3.3267,0.033035,3.8716,0.997,0.41582,0.20659
0,0.050351,0.82889,0.23269,0.61352,1.7251,0.0022661,1.6731,1.7223,1.2066,0.71803,0.53127,3.3497,0.026566,2.5396,3.0673,0.69304,0.53279
0.15891,0.61341,0.33272,0.40808,0.51911,1.6467,2.8968,0.92949,2.1528,1.0142,2.206,2.0039,3.2532,0.045503,2.1145,3.6357,1.1782,0.85898
0.13621,0.45985,0.22246,0.6887,0.4247,0.78414,2.8694,0.5577,0.43056,0.0030768,2.3862,0.040654,3.406,1.2872,1.6313,3.9068,1.7603,1.0982
0.95349,2.0296,0.22246,2.653,1.4946,0.94097,1.3585,0,0.64585,0.032598,1.3389,0.035749,1.755,1.1804,2.8198,1.1337,1.2059,1.4353
1.7935,1.2447,0.22246,2.8284,2.1869,1.4899,0.21458,0.1859,0.64585,0.018942,3.4328,0.10278,2.4468,0.87509,2.5639,3.2484,0.55443,1.0873
1.9297,0.73284,0.22246,3.2844,2.8478,1.6467,0,0.3718,0.64585,0.021546,2.5142,0.077885,1.3726,0.60035,3.251,1.958,0.22177,0.84811
1.7935,0.57928,0.16733,2.5127,3.0995,2.9797,0,1.3013,0.64585,0.058338,2.4917,0.060421,2.5669,0.46299,4.7091,1.7445,0.24949,0.55453
1.6119,0.6646,0.22246,2.3724,2.6904,3.6855,0,4.4616,2.3681,0.021374,0.34455,0.10669,3.0886,0.37141,2.4821,1.5461,0.097025,0.38056
1.1578,0.64753,0.27759,1.4955,2.596,3.9207,0.072719,4.8334,3.6598,0.039138,1.3604,0.09626,3.0718,0.32562,1.2091,0.22772,0.097025,0.22834
