"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
2.0024,-0.61529,0.56867,1.847,-1.0998,-0.64097,0.34756
-0.61232,-0.92853,0.12046,1.6845,-1.8396,-1.1452,-0.5227
0.33658,-0.33673,2.9592,-0.5245,0.21012,-0.17531,0.61207
-0.11882,0.28963,2.7784,-1.1112,-0.3563,0.67606,0.53477
-0.21989,-0.24012,-2.7221,-0.76862,0.049789,-0.36678,-0.17063
0.088958,-0.22068,-0.5527,-0.79901,-0.088709,1.6996,0.10997
0.098689,0.026527,-0.37718,-0.29728,-0.036159,2.8859,0.30271
-0.093504,0.48791,-0.77428,-0.18234,-0.01258,-1.2704,-0.2134
0.16626,0.40883,-0.45727,-0.012976,-0.041049,-2.6036,-0.85327
-0.62897,0.030826,-0.65829,-0.10049,-0.085951,0.034615,-0.19765
-0.20336,1.4176,-0.19475,-0.2296,-0.032591,0.51825,0.12432
0.2548,-0.12063,-0.50774,0.26819,0.091151,-0.97048,-0.35626
1.9563,0.55069,-0.31723,-0.29935,3.1821,-0.19636,2.2166
2.0386,-0.91937,0.56073,3.6193,-0.069923,-0.84119,2.0929
-2.5129,-0.77971,1.412,0.65883,-3.325,0.8615,-2.2752
-1.7146,0.16754,-0.45117,-2.3763,-0.058863,1.144,-2.0989
0.17612,-0.21126,-0.65884,-0.89173,-0.23877,-1.5546,0.35334
-0.33915,-0.12016,-0.29167,-0.8313,-0.014559,1.6157,-0.28145
0.051988,-0.049978,-0.35789,0.028419,-0.063363,1.7616,0.088762
-0.15133,-0.048953,0.075478,-0.30266,-0.023481,-3.0214,-0.41991
-0.058639,-0.11198,-0.15938,-0.022696,-0.088698,-0.67476,0.092788
-0.063504,0.098257,0.072282,-0.13474,0.065794,0.31133,0.57612
-0.16217,-0.55013,-0.022951,0.082661,-0.33625,-0.96676,-0.66447
0.18455,1.608,-0.0025205,-0.11749,0.85409,1.0104,-0.01591
0.52749,0.81777,0.073164,0.24927,0.72229,0.54807,0.21352
2.8193,0.80475,-0.036188,0.13955,2.2879,-0.0095654,2.9613
1.6294,-0.19584,-0.23856,1.5705,-0.45048,0.66479,1.4909
-0.33091,-0.81857,0.81789,1.5095,-2.3858,-0.58932,-1.4777
-1.8821,-0.11287,0.56407,-0.4726,0.053749,1.1889,-1.246
-2.2459,-0.1744,-0.35882,-1.4595,-0.2141,1.1506,-1.6762
0.23539,-0.35953,-0.36219,-0.78155,-0.037576,-1.3263,0.15816
-0.3138,-0.31611,-0.36176,-0.15473,-0.13868,0.082407,-0.35105
0.056844,0.048001,0.18542,-0.17195,0.0043882,-1.0838,0.2499
-0.17412,-0.16619,-0.21814,-0.19748,-0.10909,-0.23261,0.089376
-0.0060616,0.1391,-0.14615,0.018224,0.10309,0.036597,-0.096432
-0.17613,-0.55062,0.065276,0.025849,-0.43719,-1.1865,-0.22842
0.13454,1.4024,-0.049065,-0.10217,1.1784,0.67004,0.16674
0.44245,0.98973,0.10761,-0.024563,0.83585,0.55819,0.95559
1.8415,0.48755,-0.0088503,-0.9941,2.7886,0.81307,1.097
1.6947,-1.1297,0.089688,3.214,-0.079368,-0.3407,0.60051
-0.63652,-0.8766,1.118,1.9071,-3.021,-2.1315,-1.2786
0.55528,-0.043437,1.5985,-0.88935,0.16408,0.29121,0.64082
-1.8258,-0.30972,-0.037523,-1.2719,-0.22243,0.7112,-0.25804
-2.0728,-0.043841,-1.4644,-1.8776,-0.18335,0.4389,-1.2789
0.1189,-0.15382,-1.0988,-0.25597,-0.0089271,1.241,-0.31085
-0.24903,-0.17405,-0.25709,-0.21533,-0.049338,-0.41011,-0.32778
0.0019697,-0.2183,0.25434,-0.091511,-0.06313,0.88265,0.099339
-0.099039,0.13404,0.060048,-0.26998,0.026174,-0.58824,-0.39772
-0.14686,-0.41488,-0.11138,0.03815,-0.28124,-1.3934,0.15722
0.20802,0.88711,0.00016611,-0.10432,0.81543,-1.0332,0.43593
0.76389,1.5588,-0.2147,0.24949,0.56161,-0.72036,0.15371
2.1128,1.0183,-0.88768,1.215,2.6651,0.99026,2.0192
1.7287,-0.92698,0.71501,1.3999,-0.084784,-0.39134,0.92252
-0.76166,-1.0012,-0.39417,2.0156,-2.7476,-2.1183,-1.031
0.20328,-0.1348,2.6274,0.53339,-0.0090538,0.73895,0.67734
0.50108,-0.26878,2.4638,-1.3061,-0.25745,0.58937,0.15852
-0.43322,-0.021853,0.89809,-1.0062,-0.046651,0.51181,0.0081711
-0.31643,0.02288,-0.49825,-1.0961,-0.082861,-0.095288,0.23012
-0.099162,-0.053916,-2.9128,-0.49536,-0.041722,1.3767,0.22297
0.17868,-0.13494,-0.32734,-0.071489,-0.012152,2.2949,0.45775
-2.0368,0.49045,-1.0441,-0.17767,0.089631,-0.58141,-1.9377
-2.0627,-0.41813,-0.89533,-0.23738,-0.28772,-0.58068,-2.2333
0.66451,0.22699,-0.25695,-0.16604,0.45896,-0.38834,0.31994
0.37605,0.37868,0.41408,0.20623,0.47543,-0.38991,0.60953
