"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.0091368,0.060211,1.2441,0.10184,0,2.0047,0,0,0.16753,0.21093,1.6714,0.25301,2.6706,2.394,0,1.7429,1.7001
0,0.011938,0.052876,1.1767,0.95041,0,0.38185,0,0,0.72773,0.42182,4.008,2.8497,2.5979,3.1955,0.56108,2.6884,2.2845
0,0.011793,0.062736,0.23287,0.75459,0,0,0.15271,0,2.8985,1.2654,1.3666,3.0397,2.6706,1.7097,3.8666,2.6656,2.497
0,0.0092726,0.024952,0.23287,0.75459,0,0,1.069,0.42692,3.5987,2.601,0.19831,2.1531,2.3918,1.8054,2.1095,2.4947,3.0194
0,0.030313,0.027395,0.23287,0.62404,0.1239,0,3.0542,1.2808,3.5987,3.4446,0.045925,1.298,2.6828,1.6381,2.7639,2.8137,3.347
0,0.023768,0.067681,0.23287,0.55877,0.1239,0,3.665,2.5615,2.3383,4.1475,0.045925,0.69635,2.7555,0.7136,4.0061,3.1668,3.2673
0,0.0056939,0.049764,0.098037,0.49349,0,0.11933,3.0542,2.9031,1.2879,3.1634,0.19831,0.34801,2.8161,2.4808,4.3511,3.1099,3.2939
0,0.019541,0.042626,0.098037,0.29767,0,0.90688,1.6798,2.1346,0.86778,1.0545,0.19831,0.094669,2.7434,2.7181,2.8582,1.4353,3.0105
0,0.023824,0,0.098037,0.23239,0,1.4558,0.53448,1.1954,0.79775,0.63271,0.045925,0.031335,2.707,1.6492,3.4854,1.2872,2.1516
0,0.0014314,0.063182,0.098037,0.16712,0,1.8615,0.076354,0.76846,0.3776,0.56241,0.045925,0.031335,2.6464,1.505,3.0166,1.2758,1.6204
0,0,0.068784,0.098037,0.16712,0,2.1479,0.076354,0.51231,0.097505,0.21093,0.045925,0.031335,2.804,1.2888,3.3012,1.367,1.4521
0,0.0074779,0.010525,0.098037,0.16712,0,2.2195,0,0.25615,0.097505,0.21093,0.045925,0.031335,2.6706,2.2294,2.4583,1.2303,1.2573
0,0.013396,0.049679,0.83961,0.16712,0,1.8854,0,0.085385,0.097505,0.21093,0.96025,0.18967,2.5615,3.4395,1.3215,1.4923,1.2573
