"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.080239,0.96704,-0.49068,-1.1656,2.9386,-0.30724,1.1366
-0.082372,-1.6416,0.30157,3.0799,-0.31684,0.11961,1.0187
-0.088057,-1.1406,0.3585,2.4304,-3.0028,-0.76201,-0.78705
-0.084776,0.28674,2.8126,0.40437,-0.099348,-0.046043,0.31179
-0.086796,-0.20852,2.4628,-0.93715,-0.27376,1.2225,0.33537
-0.080983,-0.14064,-0.25915,-2.3403,0.12021,0.28504,0.85028
-0.082395,-0.33087,-1.6559,-1.0059,0.038683,-0.05938,-2.0325
-0.085869,0.063587,-2.3016,-0.30298,-0.1544,-0.35222,-1.9675
-0.08408,-0.21214,-1.2174,-0.25129,-0.19005,-0.36712,0.37335
-0.083463,0.11196,-0.25837,-0.83821,0.072873,0.34687,-0.17432
-0.081402,-0.42846,0.068944,-0.036297,-0.27616,0.13422,0.0080421
-0.084305,0.83145,-0.23659,-0.11077,0.538,-0.89751,-0.20016
-0.08675,1.0026,0.37897,0.30388,0.628,-0.0072383,0.77238
2.1851,-0.098176,-0.40767,0.73383,2.5907,-0.12015,2.9535
2.129,-0.05569,0.2769,1.9647,-0.49954,0.0032565,1.1336
-0.92064,-0.095726,0.5396,1.4648,-2.5382,0.20974,-0.28675
0.13641,-0.098603,2.0704,1.3105,0.076084,-0.13998,0.96794
0.22053,-0.016489,2.8154,-1.0959,-0.45693,-0.20012,-1.2988
0.20434,0.047776,1.496,-2.0847,-2.8948e-05,0.20933,0.37634
-2.2246,-0.18786,-1.7734,-0.9929,-0.081524,0.096324,-1.7567
-2.0892,-0.18015,-3.4111,-0.91762,-0.0294,-0.098637,-2.4654
0.10958,0.028122,-1.1741,-0.21692,-0.094465,-0.00067163,0.19746
-0.3264,-0.050051,-0.225,-0.075418,0.048209,-0.17388,-0.016469
-0.010939,-0.046583,-0.4003,0.048741,-0.32049,0.007137,-0.042413
0.066718,-0.094852,-0.07693,-0.086578,0.77505,-0.044902,0.13387
0.98427,-0.12855,0.091214,0.19676,0.64575,-0.13613,0.5947
2.1329,0.33738,0.46892,1.0833,2.588,-0.0006389,1.397
1.3058,-1.2578,-0.23215,1.2831,-0.43063,-0.10681,0.38704
