"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.012084,2.1454,-0.0046689,0.99929,4.1802,1.336,2.2532
-0.0024337,-0.22213,0.078788,1.93,-0.065985,0.2185,1.2167
-0.040762,-1.7018,0.8299,2.5743,-2.7879,0.043209,0.27654
-0.020194,-0.41942,2.2487,0.28336,-0.79182,0.98538,0.30064
0.010618,0.17246,1.4976,-1.4348,-0.17486,-0.00061289,0.74659
-0.020363,0.17246,-0.3385,-1.0769,0.0065985,-0.11017,-0.15736
-0.015325,-0.024834,-1.34,-1.0053,0.0065985,0.96347,-2.4956
0.0086721,-0.024834,-1.8407,-0.64733,-0.10228,0.043209,-1.8327
-0.018261,-0.024834,-0.92269,-0.43256,-0.10228,-0.76749,-0.3261
-0.017108,-0.024834,0.078788,-0.43256,-0.029693,-0.044435,-0.085043
0.012669,-0.12348,-0.0046689,-0.14619,-0.029693,-0.088257,0.30064
-0.0097469,0.56705,-0.17158,-0.074596,1.8212,-0.24163,0.22833
0.30183,-0.12759,-0.088126,-0.0030039,1.1679,0.26232,0.28859
2.2416,-0.87096,-0.088126,0.99929,0.91389,-0.00061289,2.205
2.1486,0.046845,0.32916,2.5027,-0.46519,-0.13208,2.0242
0.22056,-0.066753,1.8314,2.2164,-2.7879,0.19659,0.023431
0.25499,-0.13723,3.1667,-0.57574,-0.79182,0.30614,-0.22968
0.048407,0.039903,0.91336,-1.8644,-0.065985,0.15276,0.071642
-0.5828,-0.066107,-0.3385,-1.2201,-0.029693,0.10894,-0.38636
-2.1092,0.07157,-1.0896,-0.86211,-0.029693,-0.21972,-2.2907
-2.0977,0.15754,-2.1745,-0.43256,-0.029693,-0.50456,-1.9653
-0.43361,-0.15205,-1.34,-0.36096,-0.029693,-0.13208,-0.15736
-0.089312,-0.043858,-1.0062,-0.36096,-0.029693,-0.044435,0.13191
-0.020452,-0.061096,-0.3385,-0.14619,-0.029693,0.10894,-0.19352
0.51895,-0.047252,-0.0046689,-0.0030039,1.676,-0.088257,-0.00067428
0.33532,1.2601,-0.0046689,-0.0030039,1.0591,-5.4446,0.48143
1.8617,0.90679,-0.0046689,0.99929,0.98648,-5.1953,2.1568
