"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.54009,-0.20571,0.3263,1.8737,-2.2189,-1.6609,-0.73423
-0.082641,-0.11545,0.78942,0.15385,0.049661,-0.12688,0.30833
-0.029918,-0.11667,0.58621,0.18898,-0.27406,-0.88627,-0.045274
0.015257,-0.1476,0.13343,0.24032,0.18351,-0.52257,0.11314
-0.064244,-0.045911,0.92318,1.3528,0.10865,-0.11353,0.088623
-0.046481,-0.045584,0.59945,1.4272,-0.068255,0.020648,0.12689
0.19375,-0.16321,1.776,0.51559,-0.17986,0.031054,0.51796
-0.075233,-0.059889,-1.2629,0.93401,0.14432,-0.050589,-0.098925
-0.2293,-0.052397,-1.4907,-0.51106,0.61183,0.33486,-0.050498
-0.01269,-0.16904,1.4365,0.087783,-0.059911,-0.33471,-0.16949
-0.058966,-0.12119,-0.98978,-1.0553,-0.42175,0.41457,-0.17845
3.8135,2.3522,-0.78935,-0.68756,3.2591,0.66276,1.4881
0.79115,1.645,-1.7606,0.63818,-0.23667,1.354,-2.2258
-3.6962,-0.45985,-0.86084,0.49562,-3.3255,-1.1343,-2.0593
-0.58099,-1.0588,1.4768,1.7337,0.164,-2.1259,0.4078
-0.2895,-0.65873,1.5787,0.57386,-0.48197,-0.3308,-0.050469
-0.06789,-0.6281,-0.88309,-0.67284,0.038745,-0.28723,-0.19776
-0.073955,-0.73528,0.33636,0.069717,0.052997,0.7782,1.7544
-0.041547,-0.19057,0.41401,-1.0839,-0.41256,0.24923,1.2838
-0.098355,-0.56193,-1.1625,-1.8905,-0.063755,2.1603,-0.48515
0.010776,0.049239,-0.60142,-2.1519,0.021695,0.7165,-0.69488
-0.2165,-0.31628,-1.3735,-0.78044,-0.5589,-0.28509,-1.0794
0.36701,0.44795,-1.0092,-0.54095,1.0161,0.70007,0.59354
0.57797,1.3748,0.83062,0.27783,0.88919,-1.4767,0.58723
1.8843,2.4232,0.46766,-0.070194,2.6746,1.4259,0.43052
-0.1079,1.4775,0.68945,-0.070194,-0.5263,-0.713,-2.3842
-1.6194,-0.046885,-0.60543,-0.070194,-2.6185,-0.38663,-1.1227
-0.73163,-0.58318,2.4768,-0.070194,-0.029944,-0.1395,0.19603
-0.43196,-0.95246,-0.25383,-0.070194,-0.42701,-0.80544,-0.30804
-0.058989,-0.79968,-0.42709,-0.070194,0.37712,-0.16438,0.59771
-0.097839,-1.0966,0.80548,-0.070194,-0.33423,-0.43884,-0.096679
-0.012154,-0.30102,-0.97558,-0.070194,-0.17838,0.33785,1.5397
-0.13109,-0.54061,-1.5296,-0.070194,0.092356,0.69558,1.153
0.046279,-0.033291,-0.73032,-0.070194,-0.24505,2.4024,1.0182
-0.26136,-0.31226,-0.050975,-0.070194,-0.50693,2.4268,-1.2151
0.49307,0.49198,-1.4526,-0.070194,0.99082,-0.21466,-1.6978
1.1845,1.0312,0.92406,-0.070194,0.76294,-1.446,1.3333
2.181,2.4764,-1.3066,-1.5397,2.302,0.40454,0.19411
0.59288,1.6335,0.84935,0.86042,0.031585,-0.13991,-0.81957
