"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.068564,1.6242,-0.44429,-0.14846,2.099,2.318,1.1703
-0.06521,1.5094,-0.38325,-0.21062,-1.1723,-0.083433,-1.2018
-0.047747,-0.82995,0.76806,1.6977,-2.358,-1.5021,-1.6884
-0.046558,-0.11321,0.85631,1.916,0.22588,-0.27409,-0.16818
-0.099614,-0.10698,0.55511,1.5902,-0.22523,-0.5121,-0.1753
-0.087133,0.24758,0.4007,-0.59661,0.36823,-0.12089,0.06266
-0.0090816,-0.66996,1.6044,-0.72048,-0.21258,-0.084396,0.21735
-0.042468,-1.1017,-0.15815,0.946,0.42018,0.12141,0.36999
-0.076103,-0.33898,-1.2807,-1.649,0.17269,0.057142,-0.28978
-0.06195,-0.55526,0.28777,-0.63888,-0.37108,0.028852,1.2705
-0.047121,-0.40107,-1.023,-0.86658,-0.0033261,0.23796,-0.46283
-0.079245,-0.18407,-1.1058,-2.5791,0.75552,0.64927,1.6901
-0.074479,0.70953,-0.46563,-0.72384,0.27316,0.26643,1.5658
3.3303,-0.10933,-0.041325,-0.071689,3.1511,0.13642,2.3886
0.92039,-0.10605,-0.041325,-0.071689,-0.33619,3.188,0.8066
-2.3311,-0.07968,-0.041325,-0.071689,-3.1852,1.7156,-2.5619
0.53656,-0.0952,-0.041325,-0.071689,-0.073332,-0.37083,-0.85073
-0.76388,-0.1035,-0.041325,-0.071689,-0.42229,-0.75662,-0.002302
0.61189,-0.11399,-0.041325,-0.071689,0.16501,-1.9671,0.2041
-1.3388,-0.079956,-0.041325,-0.071689,-0.04333,-0.76904,-0.14987
-1.727,-0.069734,-0.041325,-0.071689,-0.1506,0.38033,-0.095482
0.019899,-0.10136,-0.041325,-0.071689,-0.12126,0.02024,-0.2176
-0.093551,-0.10887,-0.041325,-0.071689,0.12414,-0.95595,0.13949
-0.1791,-0.11548,-0.041325,-0.071689,-0.46464,-0.48836,-0.088059
0.47365,-0.086692,-0.041325,-0.071689,1.1718,0.34937,0.53148
0.90209,-0.083838,-0.041325,-0.071689,1.0334,0.033675,1.2369
4.6966,1.8057,-0.6963,-1.0008,2.1859,0.053839,1.0605
1.527,1.9627,-2.1533,-0.060736,-0.64175,0.060354,-1.9122
-4.005,-0.64709,-0.35845,1.4656,-2.3741,0.074703,-1.9138
0.0094209,-0.50802,2.5163,1.1863,0.32691,0.061206,-0.049905
-1.1336,-0.63935,0.32864,0.34565,-0.21876,0.074791,-0.59993
0.089261,0.016483,-2.5684,0.13666,-0.2043,0.062694,0.16092
-0.50862,-0.33272,0.7474,0.38839,0.24868,0.055735,-0.25691
-1.1526,-1.4304,2.3099,-0.95219,-0.14229,0.074232,-0.22662
0.020091,-0.43223,-1.3478,-1.7342,-0.60748,0.071181,1.0885
-0.035477,-0.19241,-1.713,-1.368,-0.23043,0.061887,1.4426
-0.35822,-0.38443,-0.059178,-1.5507,-0.50954,0.073007,1.9315
0.93836,0.21163,-1.5939,-1.1531,1.0194,0.073642,1.377
1.2838,0.9836,0.81445,-0.61797,1.4329,0.063538,0.06353
2.6905,2.1796,-0.050931,-0.078289,-0.030221,3.2644,-0.76529
0.91861,1.4381,0.31839,-0.071933,-0.034876,0.16831,-2.1786
-2.5521,-1.1607,0.53804,-0.07232,-0.077722,-2.3697,-0.90719
-0.5649,-0.018082,-0.95336,-0.073584,-0.038464,0.23024,-0.55556
-0.22751,0.053586,-0.20918,-0.068024,-0.032823,-0.60589,0.27066
0.21972,0.57909,0.25772,-0.062504,-0.049884,-0.68818,0.058317
-0.45524,-0.33028,0.45702,-0.070031,-0.040793,-0.13353,-0.23619
-0.35647,-1.7971,1.6922,-0.081403,-0.08673,-0.18161,0.28933
-0.1208,-0.68625,0.14406,-0.06424,-0.063007,0.43623,-0.13847
0.0072926,-0.41554,-0.59827,-0.071588,0.0062094,0.25658,0.98411
-0.33735,-0.41444,-0.85489,-0.07808,-0.035436,-0.046361,0.15678
0.83559,-0.056227,-1.2029,-0.081724,-0.076268,0.77413,1.1596
0.78492,0.5603,-0.4296,-0.070837,-0.044081,0.46306,2.1217
-0.20698,-1.2604,-0.52161,-1.4255,-1.0856,1.695,-1.5352
