"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.076498,3.1564,-1.317,-1.5446,2.4325,2.5603,0.075243
-0.030534,0.85159,-1.0314,-0.66073,-0.2149,-0.47613,-1.2471
-0.080754,-0.64171,1.0378,1.0755,-2.7756,-1.821,-0.65171
-0.12259,1.7267,0.20207,2.1775,-0.18468,-1.918,0.053802
-0.077016,1.2487,1.4154,1.3919,-0.18052,-1.2133,-0.067412
-0.067826,-1.024,0.41227,0.38384,0.058698,-0.19145,0.019984
-0.049682,-1.8388,-1.6054,1.7156,-0.14186,-0.27298,-0.064857
-0.091223,-0.98781,-0.1916,-0.19773,0.45928,-0.026612,-0.047246
-0.1266,-1.3411,-0.56492,-0.72722,0.047562,-0.021378,0.13644
-0.061095,-0.6528,1.7166,0.19574,0.21161,0.41615,0.23414
-0.026964,-0.67857,0.84901,-1.4976,-0.072949,0.18535,0.47378
-0.11026,8.3528e-05,-1.3242,-0.5961,0.35848,0.22284,1.1124
-0.095873,1.0794,-0.13884,-0.23187,0.45259,1.1163,0.76045
2.506,-0.10107,-0.043252,-0.081409,2.3577,1.0301,0.74946
0.97776,-0.11506,-0.043252,-0.081409,-0.56296,1.3226,0.063734
-0.9774,-0.11251,-0.043252,-0.081409,-2.5688,-0.77729,-0.82095
0.63464,-0.091593,-0.043252,-0.081409,0.26616,-0.17365,0.62836
-0.30699,-0.099065,-0.043252,-0.081409,-0.25609,0.27228,0.12213
0.78627,-0.11552,-0.043252,-0.081409,-0.14546,0.64766,-0.26951
-2.4198,-0.088926,-0.043252,-0.081409,-0.026148,0.32224,0.19221
-1.9598,-0.105,-0.043252,-0.081409,-0.037435,1.086,-0.084246
0.3201,-0.126,-0.043252,-0.081409,-0.10126,0.40363,-0.62967
-0.21989,-0.10322,-0.043252,-0.081409,0.10523,-0.8706,-0.36725
-0.14247,-0.11828,-0.043252,-0.081409,-0.47273,-0.40792,-0.21345
0.39759,-0.096957,-0.043252,-0.081409,1.2909,-1.8887,0.39555
1.0949,-0.087429,-0.043252,-0.081409,0.88653,-0.36237,0.48901
5.1334,2.3905,-1.1314,-1.4778,2.3056,0.0099467,3.3185
1.6729,1.4075,-0.56088,-0.25196,-0.24715,0.097501,-1.8999
-4.1473,-0.33675,-0.63838,1.4892,-2.2844,0.17616,-3.8074
-0.38104,0.36609,1.0044,0.98598,0.025644,0.029098,-0.40791
-1.3737,-0.59757,1.3053,1.195,-0.23912,0.025609,-0.81632
0.18631,0.46159,1.4943,-0.49023,-0.00028159,0.088237,-0.014726
-0.57102,-1.1405,2.9566,1.0738,0.24955,-0.027821,-0.66081
-1.0125,-1.5931,-2.838,0.27626,-0.42125,0.02699,0.67704
0.031514,-0.4269,0.46744,-0.23395,-0.30333,0.14855,0.058195
-0.0033066,-0.7219,1.2312,0.15936,0.077558,0.12794,1.0541
-0.40964,-0.41177,-2.0154,-1.8303,-0.81227,0.13733,0.25949
0.97851,0.068072,0.13936,-1.2279,0.74093,0.033772,2.1279
1.3548,0.87857,-1.1773,-0.88519,0.90398,0.037244,2.9716
2.1801,2.2448,-1.6483,-0.025485,-0.067882,0.20431,0.24087
0.63149,1.1637,1.2376,-0.11027,-0.067111,0.82913,-2.0125
-1.8699,-0.55308,0.81319,-0.17525,0.01415,-0.74845,-1.4009
-0.28156,-0.20247,1.941,-0.11167,-0.032796,-1.1161,0.50429
-0.72425,0.22867,-0.51772,-0.10563,-0.094816,-0.20147,-0.15768
0.12095,0.61772,-0.36295,0.054742,-0.016684,-0.55219,-0.38401
-0.24763,-1.3671,1.5006,0.032284,-0.070805,-0.23657,-0.16002
-0.47061,-1.2648,-1.3346,-0.23758,-0.072493,-0.15266,0.078506
-0.061839,-0.65762,1.2892,-0.125,0.0037987,0.22024,0.12164
-0.0037087,-0.35517,0.29262,0.022438,0.0013009,0.09319,0.42128
-0.32551,-0.73025,-1.8792,-0.13766,-0.078922,-0.10485,0.75422
0.73741,0.13288,-0.4336,-0.079589,-0.069594,0.92961,1.66
0.66482,0.95007,0.33629,-0.023702,-0.039093,1.286,2.1326
-0.077689,-0.37863,-1.6926,0.082733,-0.66993,-0.77161,-0.67118
-0.24146,-0.25792,-2.471,-1.6702,-1.0678,9.2848e-05,0.1402
-0.14519,-0.035459,0.10318,-0.91189,0.11307,0.45387,0.52841
-0.054201,0.46683,-0.22114,-0.33119,-0.17729,0.4445,-0.79537
-0.085077,1.0004,0.28308,-0.29355,0.12808,-0.42606,-0.38954
-0.072622,0.071705,-0.22449,0.68748,-0.069252,-0.85294,-0.30934
-0.077503,-0.1521,0.24157,-0.43617,-0.16424,-0.05618,0.33625
-0.075831,-0.12256,0.62846,1.2883,0.11342,-0.4916,-0.20771
-0.076181,-0.90775,0.89391,0.61994,0.31967,-0.76774,0.56018
-0.076418,-0.62893,0.3258,0.46658,-0.092482,0.062338,0.13325
-0.075716,-0.30331,-0.14137,0.72194,-0.15759,0.78102,1.0621
-0.07729,-0.39933,-0.74846,-2.024,-0.28426,2.1849,1.8666
-0.072701,-0.2555,-0.35612,-0.68684,-0.20811,2.0233,-1.4467
2.1438,2.2699,-0.94508,-0.95621,2.0922,2.9792,1.0137
0.1855,1.0668,0.73881,-0.41997,-0.33169,-0.24143,-1.3824
-1.5562,-1.5305,-0.18145,1.2342,-2.4396,-1.4414,-1.468
-0.12822,0.74782,0.88139,0.75054,-0.088676,-0.19523,-0.12179
-0.71983,-0.16482,1.2688,1.2167,-0.17206,-1.4549,-0.16875
-0.15553,0.43892,0.33989,1.3181,0.16628,0.027102,0.25732
-0.43819,-1.1142,1.423,1.2632,-0.077777,-0.22262,-0.43938
-0.17216,-1.335,0.43888,0.82717,0.35854,0.32245,1.0562
-0.14695,-0.47317,-0.51195,-1.435,-0.038952,0.17958,0.18665
-0.0094025,-0.25011,-1.5991,-0.74611,-0.23124,0.038414,0.14179
-0.22527,-0.64517,-0.76465,-1.6841,-0.21279,1.2769,0.59233
0.39345,-0.26763,-0.93908,-2.1018,0.31306,2.4965,0.31491
0.48602,1.0323,-1.1909,0.071963,0.61149,0.57812,0.42467
2.0219,0.76139,-0.54177,-1.0855,3.2512,1.071,-0.80646
0.54208,0.90057,-0.59873,0.2482,-1.033,0.32445,-2.1778
-1.6435,-0.54846,0.24393,0.62067,-3.3888,-1.166,-0.85489
-0.15189,0.18359,1.6382,1.1614,0.42279,-0.85481,-0.28952
-0.46636,0.78111,1.0724,-0.30749,-0.44593,-0.63609,0.0012433
-0.15937,0.92358,1.3735,1.1743,0.0031588,-1.1294,-0.078018
-0.40529,1.7227,-1.6213,1.5773,0.045022,-0.33887,-0.0013318
-0.27989,-0.18405,-1.0974,-0.10546,0.1126,-0.13039,0.12729
0.052534,-2.8049,-0.34411,0.747,-0.013591,-0.014467,-0.061459
-0.19278,0.08229,1.2547,-0.87313,0.23494,-0.013862,-0.054329
-0.189,-0.19633,0.74423,1.7098,0.0080074,-0.10183,-0.075331
0.18131,-1.0732,-0.46967,1.2062,-0.24592,0.1526,0.29015
0.18047,-0.23548,0.53265,-3.1128,0.21024,0.017036,-0.057677
2.2467,2.2651,-0.5287,-0.7862,2.8047,0.67859,1.4722
1.3021,2.1416,-0.041843,-0.22923,0.26285,1.025,-1.4101
-2.2785,-1.7468,0.43121,1.7331,-3.0503,-0.20598,-1.9924
-1.2679,-1.0628,0.46436,0.63023,-0.33868,-0.13733,-0.22082
0.016355,0.2971,-0.28877,-0.16189,-0.12001,-1.0243,-0.020389
-0.13393,-0.07956,-0.73426,0.17475,-0.019568,-0.63727,0.21843
-0.0546,-0.83699,0.39358,-0.7951,0.060707,-0.13151,0.51007
-0.067388,-0.046383,0.34505,-0.55207,-0.055531,-0.70432,0.1392
-0.11799,-0.20809,-0.37268,0.63406,-0.24908,0.17134,-0.15433
0.013121,-0.17151,0.093862,-0.092896,0.37113,-0.18735,0.17085
-0.2608,-0.67514,0.25738,-0.64544,-0.45431,-0.13058,-0.57979
0.44439,0.031576,-0.46194,-0.60819,0.83185,-0.0059744,1.1223
0.95595,0.73023,-0.1951,-0.62353,0.83344,0.76374,1.6423
1.4924,2.9143,-1.6858,-2.9401,2.578,3.1883,0.06932
-0.057821,2.2852,-1.2226,1.044,-0.87097,-1.0974,-2.4392
-1.3762,0.67621,0.69213,1.6552,-3.0775,-2.1801,-0.80902
-0.41631,-0.24915,0.8312,0.71254,0.23147,-0.91321,0.13798
-0.41522,-0.20636,0.97122,1.8701,0.0043031,-0.77756,-0.22326
0.021993,0.09104,-0.58422,1.2589,0.0069612,-0.21815,0.22853
-0.14074,-0.83884,1.2767,-0.14513,-0.0026029,-0.27258,-0.19307
-0.017406,-1.1317,0.44739,-0.68086,0.62389,-0.026216,0.16635
-0.15669,-1.1667,-0.28503,-0.88294,0.17567,-0.24582,-0.13843
0.065632,-0.53381,0.20512,-0.048777,-0.28312,0.52828,0.47271
-0.36446,-1.0306,-1.1314,0.77719,-0.48977,0.10353,-0.084993
0.69123,-0.41127,0.36303,-1.4627,0.80262,0.016368,0.41843
0.77808,0.89394,-0.17165,-1.4852,0.51848,0.54334,1.2442
2.4654,1.0753,-0.62632,-0.9839,1.6997,1.9268,1.2539
0.51148,1.0579,-0.042574,0.20486,-0.67227,1.3282,-2.5151
-2.5198,-1.0193,-0.092907,0.9925,-2.0964,-0.4174,-2.1387
-0.098409,1.0718,0.78125,1.7574,0.11775,-1.4224,0.08511
-0.41081,0.48955,0.61389,0.39303,0.0031503,-1.1873,-0.28654
-0.51188,-0.885,-1.3242,0.79464,0.20587,-0.62682,0.34164
0.083964,-0.06797,2.6225,0.23299,-0.071188,-0.20219,-0.2785
-0.13836,-1.128,2.2788,0.55748,0.0070151,0.057747,0.56245
-0.075809,-0.085623,-1.4553,0.83013,0.030788,0.036101,-0.031558
-0.014588,-0.078064,-1.2847,-1.2882,-0.0032493,0.023891,0.43756
-0.23843,-1.3778,-1.1703,-0.74996,-0.18784,0.30817,0.21116
0.39078,-0.10353,-0.10113,-1.5801,1.0444,0.42943,0.81428
0.64145,0.66504,-0.047095,-1.1185,0.30075,0.19289,1.5527
1.8947,1.3859,-1.2082,-1.5538,2.4613,4.7281,0.7957
0.12318,1.3595,-0.67506,0.59849,-0.37031,-1.0106,-3.1857
-1.7366,0.34317,-0.16379,1.4362,-2.671,-2.7211,-1.6765
-0.41916,1.5088,0.89693,1.3541,-0.093169,-1.9105,0.31425
-0.36156,-0.40229,0.52588,1.2178,-0.40839,-1.6804,-0.30507
0.08678,-0.61853,1.2239,1.7745,0.19748,-0.48326,0.21901
-0.28461,0.38695,0.77888,-0.16431,-0.12333,-0.66875,-0.19146
-0.12664,-0.28693,-0.60796,0.40328,-0.039911,0.060033,0.058643
0.05941,-1.005,-0.93241,0.1781,0.16333,-0.12981,0.12137
-0.014692,-0.9644,1.3335,-1.6154,0.41984,0.071317,-0.022752
-0.43555,-1.8547,0.53309,0.016622,-0.34344,0.062099,-0.091545
0.4333,-0.33725,0.10076,0.016357,1.0919,0.078669,0.52954
0.37242,0.66582,0.83974,-0.052335,0.75941,0.40326,0.8017
