"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.24887,-0.23678,-0.074388,-0.29706,1.0838,0.54553,-0.10645
0.8656,-1.0237,-0.2269,-0.71286,2.2226,0.823,0.32459
0.50584,-1.0728,0.039994,1.3661,-0.29659,-0.32654,0.052353
-0.36785,-0.40891,0.49752,1.1582,-3.2299,-0.76258,-0.5148
0.68572,-0.18761,1.1457,-0.29706,-0.71071,-0.64366,0.0069804
-0.59912,-0.064656,0.91692,-1.0247,-0.055023,0.030215,0.59682
-1.4728,0.0091137,-0.41753,-0.78216,-0.15855,0.54553,0.71025
-0.23937,0.13206,-1.1038,-0.36636,-0.12404,0.823,-0.12914
-0.0080948,0.32878,-0.60817,-0.26241,-0.020513,0.18877,-0.31063
-0.0080948,0.18124,-0.18877,-0.19312,-0.020513,-0.52474,0.21116
-0.0080948,0.13206,-0.11252,-0.019869,0.083017,-0.24726,0.0069804
-0.0080948,0.40255,-0.074388,0.04943,-0.020513,0.42661,-0.31063
0.37736,0.67304,-0.036261,0.18803,0.94576,0.10949,-0.31063
0.42875,0.94353,0.039994,0.04943,1.636,-0.6833,0.029667
1.3024,-0.23678,0.11625,0.91567,1.4289,-0.52474,0.39265
1.2767,-1.2941,0.87879,2.1977,-0.6762,-0.40582,-0.038392
-0.11088,-0.82694,2.137,2.0937,-2.1256,-0.12834,0.59682
0.40305,-0.31055,2.0607,0.74242,-0.81424,1.0608,1.4589
0.99408,-0.015476,1.6795,-1.2672,-0.36561,2.1311,-0.083764
-0.36785,-0.015476,0.68816,-1.9602,-0.22757,2.1311,-1.0593
-0.70191,0.0091137,0.34501,-1.2672,-0.089532,0.74373,-0.83241
-0.41924,0.0091137,-0.83693,-0.60891,-0.020513,-0.76258,-0.53749
-0.72761,0.033704,-2.8195,-0.43566,0.083017,-1.3175,-0.12914
-1.0617,0.058293,-2.2476,-0.29706,0.013997,-1.3175,-0.10645
-1.1645,0.13206,-1.2563,-0.054518,-0.12404,-0.92113,0.097725
0.068996,0.64845,-0.60817,-0.089168,1.0148,-0.36618,0.59682
0.71142,1.0911,-0.37941,-0.12382,2.1191,-0.088704,0.93711
