"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.029921,0.13941,0.47609,0.59061,0.82272,1.9754,1.1662,1.7535,1.0384,1.9112,1.8164,2.9699,0.37334,2.6848,3.3344,1.0407,0.70478
0,0.0018976,0.24682,2.616,1.3038,1.0126,0.33726,0.72886,2.9011,1.1211,2.3315,4.808,1.1025,0.65802,1.952,2.064,1.1378,1.2036
0,0.02264,0.039309,2.587,2.2547,0.94929,0,0.29154,3.896,1.4522,2.0315,2.0465,0,0.54156,5.1727,4.0692,0.58277,1.0518
0,0,0.061883,2.4714,2.4396,2.1517,0,1.312,3.8575,2.135,4.1033,1.126,3.91,0.41216,4.0679,3.7978,0.36076,0.71563
0,0.013439,0.12155,2.3846,2.6509,2.2783,0,2.0408,2.8523,2.2178,2.8803,0.98792,3.5954,0.25689,3.4279,3.541,0.30526,0.43371
0,0.038187,0.082331,2.3846,2.5981,2.7846,0,1.6035,1.9851,2.4661,3.2447,0.98792,2.9882,0.17925,4.6674,3.515,0.15263,0.33613
0,0.016114,0.13197,1.9509,2.7301,2.8479,0.04818,1.312,1.15,2.5902,4.9182,1.4021,0.67957,0.12749,1.9932,2.2543,0.111,0.19517
0,0.021045,0.033946,1.4014,2.1226,3.3542,0.84315,2.4781,3.3905,2.735,2.2405,1.08,1.9976,0.10161,3.0659,1.1691,0.055502,0.0759
0,0.038975,0.11032,0.93877,1.5943,3.1643,1.6863,3.4985,2.9745,2.7557,2.3203,0.84984,4.4706,0.10161,3.1243,3.3043,0.20813,0.0759
0,0.0062115,0.15105,0.59176,1.2245,2.5314,2.0236,2.7697,2.0276,2.5074,1.2369,0.66574,3.1219,0.10161,1.7499,3.5182,0.20813,0.14096
0,0.023678,0.053096,0.38934,0.88116,2.4049,2.2163,1.7493,2.3465,2.2798,3.1301,0.80382,1.7084,0.10161,3.7418,3.6477,0.33301,0.19517
0,0.035409,0.088212,0.21584,0.64343,1.6454,2.2644,1.0204,2.6658,1.6177,2.1167,0.38959,1.8561,0.25689,2.8006,1.5899,0.74927,0.52045
0,0.036837,0,0.6496,0.3793,1.0759,1.9995,1.0204,1.8222,0.93493,1.8349,1.4482,2.0376,0.46392,4.3888,2.0539,1.2765,0.73731
0.35701,1.0199,0.42124,0.094536,0,0,2.0717,0,2.2691,0.045218,0.23139,1.08,3.7068,3.3365,3.4997,3.6976,2.3449,2.3637
1.8125,3.9192,0.89388,0.092476,0.067441,0,0.38544,0,1.2199,0.045218,4.081,4.4858,2.8703,2.9483,1.9296,2.6882,4.7038,3.0794
2.8286,4.6151,1.2615,0.095962,0.059169,0,0.04818,0,1.9551,0.045218,1.5987,1.172,1.5256,2.9872,3.7419,2.5579,4.5373,4.2287
