"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.3347,-0.046266,-0.089804,0.94197,-0.27897,-0.76248,-0.11662
0.22122,0.63517,0.10613,1.467,0.069281,-0.10739,0.41532
-0.73761,-0.87608,0.36309,-0.23636,0.25731,-0.40052,-0.10252
-0.50995,-0.95489,0.72754,1.285,0.10798,0.13432,0.034792
0.025809,-0.70979,1.7208,-1.4537,-0.28248,0.015773,0.40095
-0.0037573,-0.44862,-0.52872,-1.5214,-0.15425,0.27247,0.67916
-0.24775,-0.33826,-2.617,-0.98234,-0.64561,0.68821,0.76792
0.56562,0.10556,-0.21962,-1.7965,1.5519,0.7927,0.90682
0.80863,0.78426,0.13413,0.82319,1.0043,1.3945,-0.012508
0.81851,2.0762,-1.3845,-1.5641,1.9104,0.76764,-0.23349
-0.41935,2.3136,-0.36624,1.0222,-0.69771,-1.7343,-1.4088
-0.91457,-1.6153,0.57702,1.9044,-2.1007,-2.5747,-0.49024
0.095251,3.1706,1.6977,1.7041,0.025201,-1.7134,0.00012316
-0.13208,1.514,-0.072596,1.174,-0.14033,-0.75813,-0.03429
-0.11634,-1.5856,0.87847,0.74303,0.021458,-0.35728,0.019362
-0.14151,-0.20711,0.91809,0.32626,-0.11883,-0.1581,-0.072469
0.15151,-2.3123,-2.4621,0.33125,0.18367,-0.019565,0.0027503
-0.12666,-0.53841,1.699,-0.5886,0.17809,-0.02502,0.025067
-0.015083,0.13147,0.63761,0.98762,-0.11339,-0.060038,0.081876
0.031703,-0.91295,-1.4104,-0.44516,-0.12034,-0.0058824,-0.045807
0.2058,-0.37702,-0.13293,-1.6145,0.3285,0.00078987,0.37167
0.12595,0.080289,-0.38686,1.6754,-0.029938,-0.068909,0.35152
2.7674,1.5632,-1.2487,-2.0636,2.2717,-0.080498,0.72227
0.41291,1.3305,0.14576,1.4021,-0.5486,-0.25549,-1.3589
-2.7813,-0.27596,0.72914,0.71226,-2.7237,-0.96044,-1.0955
-0.31987,-0.68244,-0.014427,0.076462,0.29123,-0.96877,0.42195
-0.18654,-0.095184,-0.070994,1.1473,-0.071933,-0.059045,-0.2672
-0.037864,-0.45177,0.25476,0.41598,-0.21337,-0.70643,0.099043
-0.061352,-0.53278,0.51695,0.25636,0.15328,-0.2498,0.24683
-0.034584,-0.002359,0.65647,0.072876,0.078137,-0.032474,0.12532
-0.073141,-0.91063,0.53769,0.54575,-0.083796,0.49524,-0.20863
0.0003461,-0.32657,-0.45962,-0.8503,-0.11297,0.32652,0.93264
-0.15855,-0.42302,-0.46873,-0.65551,-0.55703,0.86934,0.60003
0.26135,-0.22114,-1.3359,-1.5431,0.66992,1.5802,0.29665
0.38903,0.51536,-1.1194,-0.72925,0.56462,-0.33024,0.50627
2.591,3.7028,-0.91969,-0.78481,2.8445,2.9678,1.4428
0.26811,1.5449,-0.5738,1.1975,-0.38622,-0.25447,-1.4092
-2.2815,-1.2273,0.79545,0.25241,-3.0985,-1.5302,-1.5594
-0.35058,-0.41403,1.8672,1.5208,-0.12417,-0.39712,-0.03647
-0.65933,0.2255,0.87825,0.43153,-0.33692,-0.89002,-0.18018
0.059227,1.0348,-0.67596,-0.69509,0.14583,-0.46489,0.14958
-0.094248,-0.31704,1.1267,0.43159,0.12102,-0.47899,-0.14618
-0.023024,-1.3125,-0.88888,0.83687,-0.071124,0.20911,0.29044
-0.083697,-0.85426,-1.0326,-0.13754,-0.042173,-0.1488,-0.21405
0.033613,-1.0596,0.25696,-1.5039,0.0094313,0.127,0.4596
-0.27488,-0.7023,-0.2897,0.43507,-0.42041,0.0043009,-0.22553
0.67391,-0.2819,2.3272,-1.3063,1.157,-0.17095,1.4333
0.58066,0.15198,0.037681,-1.1407,0.50916,0.50427,1.3279
2.0071,2.8066,-0.60351,-1.0687,1.923,1.287,-0.95462
0.090805,1.7097,0.38191,0.12279,-0.29519,-0.6792,-1.5477
-1.896,0.006323,0.62943,2.3709,-2.4574,-2.0898,-0.41239
0.034349,0.32086,0.70542,0.81333,-0.066453,-1.9785,-0.05306
-0.36803,-0.75011,-0.23726,1.3127,-0.030564,-0.95769,-0.16793
-0.30808,-0.88413,0.60179,0.8949,0.17914,-0.14371,0.21252
-0.060399,-1.2597,0.38405,-0.12781,0.26465,-0.016258,0.017919
-0.036552,-0.85347,1.2512,-0.13746,0.049591,0.10483,0.36733
-0.079886,-0.54911,0.20078,-0.8889,-0.047875,0.18168,0.30098
0.01894,-0.51876,-0.067146,-0.76349,-0.41773,0.44486,1.4423
-0.19859,-0.23075,-0.73379,-1.796,-1.0417,2.4642,1.2281
0.36604,-0.086004,-2.0445,-1.3023,1.4272,3.6242,-1.7103
0.48748,1.0421,0.62223,-0.46146,1.1081,0.73057,-0.82603
2.0298,1.2052,-1.1479,-2.1517,2.3529,1.0271,0.77031
0.30999,1.0173,0.47565,1.5692,-0.21788,-1.8133,-0.75644
-2.0943,-0.49168,0.29944,2.4501,-2.8625,-1.4191,-1.1055
-0.19699,0.93855,0.97001,0.034453,-0.097191,-0.54132,0.11555
-0.090378,-0.12267,0.65436,1.5404,-0.11161,-0.67351,-0.074603
-0.15998,0.38258,2.1275,1.2187,0.10557,-0.11822,-0.029306
-0.058591,-0.5003,2.0866,-0.52107,0.27673,-0.016298,0.010489
-0.26739,-0.90905,-2.0593,1.1278,-0.30224,0.030972,0.040605
0.36998,-0.19705,0.16738,-0.34139,-0.094468,-0.33473,-0.040846
-0.01333,-0.54804,-1.9712,-1.1522,0.45229,0.1471,0.2218
-0.9318,-1.1868,0.12364,-0.43512,-0.45805,0.12745,-0.37562
0.62366,-0.2322,3.3202,-0.9056,1.3492,0.23979,0.77459
0.69082,0.69324,-1.558,-0.06481,0.52653,1.1661,1.0189
