"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.078953,0.17588,0.2608,0.34492,1.0779,1.8496,0.98802,2.8168,0.9433,3.357,1.86,4.6919,2.0085,1.0889,0.63118,2.8398,2.0538
0,0.10728,0.22643,0.83409,0.70891,1.0779,0.28455,0.79041,1.9501,0.69615,0.67678,3.5256,3.8301,2.5321,2.2969,0.90325,2.3914,2.6669
0,0.081277,0.30827,0.83409,0.85451,1.2319,0.023713,0.39521,1.0834,0.81973,2.4898,1.2874,4.7717,1.3279,2.4311,1.1753,0.52313,1.6553
0,0,0,0.643,0.76351,1.6169,0,0.39521,0.65004,1.0174,2.7053,0.45464,4.2383,1.1185,2.0955,1.3114,0.74733,0.82766
0,0.088867,0.002992,0.91372,1.0001,1.3089,0,0.39521,0.65004,1.314,0.71084,0.24644,3.9714,0.8043,1.8942,1.4474,0.52313,0.82766
0,0.050855,0.13786,0.91372,1.0547,2.0019,0,0.59281,0.43336,1.6353,2.4402,0.35054,3.4461,0.64722,1.6258,1.0393,0.4484,0.7357
0,0.070765,0.25984,1.057,1.2367,2.3868,0.14228,0.79041,0.43336,1.6353,3.379,0.40259,1.9167,0.49015,1.4916,0.90325,0.67259,0.49047
0,0.071721,0.040398,0.7067,1.1457,2.9258,0.92479,1.1856,0.43336,2.2284,0.88486,0.61079,3.3114,0.33307,1.2231,0.76721,0.4484,0.58243
0,0.076328,0.056915,0.42005,0.85451,3.3108,1.4939,3.5569,1.5168,2.4262,2.3911,0.50669,3.5374,0.28071,0.95467,1.0393,0.74733,0.52112
0,0.042754,0.23782,0.30858,0.59971,2.4638,1.9919,3.3593,2.1668,2.3767,1.7953,0.45464,3.856,0.49015,0.88756,1.1753,0.93416,0.95028
0,0.042243,0.20689,0.2608,0.43592,2.4638,2.1578,2.9641,2.1668,1.8577,3.0317,0.40259,2.3509,1.2755,1.156,0.63118,1.2331,1.2875
0,0.023507,0.24105,0.1971,0.36312,1.3859,2.1816,1.7784,2.8168,1.314,1.2689,0.24644,3.4155,1.5373,1.5587,0.63118,1.1584,1.5327
0,0.10442,0.26011,0.21303,0.23572,0.69295,1.897,0.98802,1.0834,0.79501,1.261,1.1313,5.141,2.218,1.3573,0.63118,2.0551,1.3794
0.2819,0.62253,0.30337,0.029073,0.026975,0,2.0393,0,0,0.028866,1.9886,2.2764,2.88,1.6944,2.4982,2.2636,1.121,0.91962
0.79872,2.6722,0.30337,0.039544,0.044672,0,0.30826,0,0,0.028866,2.5555,3.942,2.4242,2.2703,2.4982,1.0393,1.9057,1.594
1.5504,2.4858,0.30337,0.040683,0.070299,0,0.047425,0,0,0.028866,2.6677,1.2354,4.2238,2.1656,2.6324,1.1753,2.0551,1.5327
1.3625,2.7094,0.58478,0.023243,0.017289,0,0.023713,0,0,0.028866,4.3664,0.45464,3.0402,2.5845,3.1693,1.4474,1.3452,1.5327
1.5974,2.3368,0.58478,0.043621,0.069515,0,0,0,0,0.028866,3.7205,0.19439,4.8456,4.1029,3.7062,1.3114,1.0089,1.2875
2.1612,1.9269,0.16266,0.041224,0.016374,0,0,0,0,0.028866,3.2786,0.090289,2.7621,3.3699,3.8404,1.7195,0.70996,1.2262
1.8323,1.5915,0.30337,0,0.050152,0,0.09485,0,0,0.028866,1.7169,0.29849,3.9829,2.7939,4.3773,1.9915,0.2242,0.88897
0.65777,0.51073,4.6653,0.073141,0.034203,0,1.0671,0,0,0.028866,3.3856,0.14234,3.8388,2.1656,3.3035,2.5357,0.41103,0.52112
0.14095,0.1008,4.1025,0.059756,0,0,1.6836,0,0,0.028866,2.1588,0.090289,3.7346,1.485,3.3035,3.2158,0.1121,0.42916
0,0.063538,3.5396,0.057137,0.081018,0,2.0156,0,0,0.028866,2.0722,0.090289,2.2906,1.3802,2.4311,3.624,0.41103,0.3372
0,0.063538,2.414,0.051511,0.013567,0,2.2053,0,0,0.028866,2.8764,0.090289,3.3825,1.642,2.0955,4.0321,1.0089,0.49047
0,0.063538,2.1326,0.032404,0.022651,0,2.3238,0,0,0.028866,1.1985,0.090289,3.1844,1.5897,2.4982,4.0321,0.56049,0.85832
0.42285,0.7716,0.44408,0.018758,0.027319,0,1.9207,0,0,0.028866,0.032726,1.3915,2.7065,2.2703,2.6995,3.2158,1.121,0.85832
0.37587,1.4424,0.72549,0.2608,0.21752,0.61596,2.063,0.39521,1.0834,0.54787,1.0391,1.4436,3.4358,0.055301,0.0039411,0.23266,4.9697,3.7092
1.9733,5.9516,1.1476,0.88187,0.59971,0.61596,0.1897,0,0.86672,0.44901,2.3771,3.9941,2.5034,0.045976,0.19678,0.18355,5.3434,6.0082
3.5237,4.1256,1.8511,0.96149,0.8909,1.3089,0,0.59281,0.43336,0.9433,2.0152,1.3915,3.7656,0.055033,0,0.11719,3.064,5.3951
4.5104,2.8958,0.44408,0.89779,1.0547,1.6939,0,0.59281,0,1.3387,3.53,0.76694,4.3541,0.02617,0.17224,0.23512,1.8683,4.169
4.5574,2.7094,0.30337,1.0411,1.2731,2.3868,0,1.3832,0.65004,1.9813,1.6434,1.2354,1.3131,0.0074009,0.30042,0.022598,1.6441,2.9735
4.5104,1.6287,0.44408,1.2481,1.4915,2.8488,0,2.1736,1.9501,2.3767,3.8725,1.1313,2.549,0.037482,0.13819,0,0.82206,2.0538
3.5237,1.8523,0.58478,0.91372,1.2185,3.2338,0.09485,1.976,2.6002,2.7969,2.5954,0.97514,3.0312,0.05614,0.18203,0.025372,1.0089,1.5634
1.4095,0.47347,4.3839,0.54745,0.9455,3.3108,1.1619,3.1617,2.3835,2.8463,2.7979,0.87104,0.93054,0.12366,0.19451,0.11378,0.56049,1.1649
0.46983,0.1008,5.0874,0.3245,0.72711,2.7718,1.6362,1.1856,1.9501,2.352,1.6614,0.71489,0.56719,0.040489,0.12418,0.33769,0.70996,0.7357
0.14095,0.063538,4.2432,0.24488,0.52691,2.0789,1.9919,2.3712,1.7334,2.0307,1.3715,0.76694,1.5224,0.15283,0.20441,0.22985,1.6441,1.2875
0.046983,0.063538,3.5396,0.18118,0.38132,1.4629,2.0867,1.7784,2.3835,1.487,2.1808,0.40259,4.2684,0,0.12419,0.39284,2.0925,1.9619
0.046983,0.063538,1.8511,0.1334,0.29032,1.0009,2.2053,1.3832,1.7334,1.1163,2.3709,0.14234,5.0354,0.17077,0.2083,0.35735,2.9146,2.2378
0.32888,1.3306,1.0069,0.1971,0.30852,0.69295,2.0156,0.79041,1.5168,0.84444,0.9426,1.4436,2.6421,0.080592,0.082366,0.15762,3.5124,2.6363
0.046983,1.2188,0.16266,0.18118,0.29032,1.6939,1.8733,0.79041,2.3835,0.017706,3.6105,0.090597,3.0094,2.1656,0.82045,0.90325,3.7366,2.1458
1.2216,3.6038,0.30337,0.72262,0.52691,1.2319,0.21341,0.59281,1.0834,0.033258,1.7942,0.020563,3.0682,3.4222,2.0284,1.0393,3.1014,3.4333
2.4431,1.5915,0.30337,0.92964,0.9091,1.0009,0,0.1976,0.65004,0.048995,2.8102,0.02338,2.3887,2.7416,2.8338,0.90325,0.67259,3.188
2.4901,0.6598,0.30337,1.4552,1.4915,1.6939,0,0.79041,0.86672,0.050611,1.7515,0.003025,2.4311,2.218,2.968,1.7195,0.14947,1.9925
2.3492,0.80886,0.16266,1.4392,1.6189,2.0789,0,0.79041,0.65004,0.090799,0.54341,0.12963,2.6049,1.3802,2.1627,1.9915,0.1121,0.91962
1.9263,0.51073,0.16266,1.4711,2.1103,2.4638,0,1.7784,0.43336,0.040551,2.647,0.043664,2.3432,0.90902,2.2298,1.9915,0,0.3372
1.5035,0.28714,0.16266,1.4074,2.3651,2.8488,0.11856,2.3712,1.3001,0,2.388,0,2.5694,0.75194,1.4916,1.8555,0.1121,0.21458
0.23492,0.13807,2.1326,0.96149,2.1831,2.4638,1.2331,2.3712,2.1668,0.08617,1.6164,0.11509,2.6377,0.38543,1.0889,1.4474,0.1121,0.15327
0.093967,0.1008,1.9919,0.69077,1.6917,2.6948,1.8022,2.9641,2.6002,0.0042045,1.8205,0.077069,1.7068,0.28071,0.75334,1.1753,0.2242,0.21458
0.046983,0.063538,1.429,0.43597,1.2731,2.6948,2.1104,2.9641,2.3835,0.011443,1.5993,0.022459,1.4674,0.22836,0.41779,1.0393,0.37366,0.21458
0,0.063538,1.1476,0.27673,0.78171,3.1568,2.229,3.3593,2.6002,0.051286,2.8519,0.1054,0,0.28071,0.35067,1.0393,0.29893,0.18392
0,0.063538,1.0069,0.2608,0.47231,2.7718,2.3001,2.5688,3.9002,0.033204,1.3474,0.11317,3.8974,0.28071,0.35067,0.90325,0.70996,0.36785
0.2819,0.95793,0.58478,0.1971,0.38132,2.1559,1.9207,1.7784,3.0335,0.030553,2.9208,0.11649,2.2848,0.69958,0.55201,0.90325,2.8025,1.3794
0,0.063538,0.30337,0.22895,0.39952,1.3859,2.3001,2.3712,2.3835,1.6847,2.5634,0.29849,3.8617,1.4326,1.156,1.0393,1.8683,1.4407
0,0.063538,0.30337,0.14933,0.36312,1.2319,2.3238,1.5808,2.6002,1.2152,1.9705,0.29849,3.3911,1.642,1.156,0.90325,1.7188,1.9312
0,0.063538,0.30337,0.10155,0.27212,0.69295,2.3475,1.5808,1.7334,0.7703,3.1578,0.14234,4.0499,2.8463,1.6929,0.76721,1.532,2.2071
0,0.063538,0.30337,0.10155,0.19932,0.23098,2.3475,1.1856,1.5168,0.44901,2.716,0.090289,3.0813,3.1081,2.8338,1.0393,0.37366,1.6553
0,0.063538,0.16266,0.24488,0.29032,0.23098,2.3475,0.1976,0.86672,0.27601,3.7762,0.090289,3.0283,3.1604,3.5049,1.8555,0.14947,0.98093
0,0.063538,0.16266,1.3118,0.45412,0.38497,2.3713,0,0.65004,0.22658,2.5799,0.090289,3.9869,1.9562,3.572,4.0321,0,0.3372
0,0.063538,0.16266,3.3184,1.2549,0.69295,2.3713,0.1976,0.43336,0.47372,2.8698,0.19439,2.9827,1.2232,3.1693,4.9843,0.037366,0.18392
0,0.063538,0.16266,4.7994,2.2013,1.8479,2.3713,0.1976,0,1.4129,1.9854,0.24644,3.575,0.85666,2.6995,4.7122,0.037366,0.12262
0,0.063538,0.16266,6.0415,3.9666,2.5408,2.3713,0.79041,0,2.3273,1.469,0.29849,4.8215,0.69958,2.1627,4.8483,0,0.061308
0,0.063538,0.16266,6.0415,5.2224,3.5418,2.3713,1.976,0.65004,3.2912,0.68884,0.61079,3.9753,0.43779,1.156,4.0321,0,0
0,0.063538,0.16266,5.1497,6.187,3.2338,2.3713,2.3712,0.86672,3.5136,1.029,0.45464,2.6878,0.22836,1.2231,3.0798,0.037366,0
0,0.063538,0.16266,3.8757,5.914,2.3098,2.3713,2.1736,1.7334,3.909,4.0472,1.0792,3.0257,0.176,0.75334,2.6717,0.037366,0.091962
0,0.063538,0.16266,2.761,5.2952,3.3108,2.3713,3.1617,2.1668,3.9337,1.0993,0.76694,4.8212,0.12364,0.4849,1.7195,0,0.030654
0.18793,0.51073,0.16266,0.1971,0.30852,0.61596,1.9919,1.3832,2.3835,0.49844,0.63082,2.4846,2.2514,2.951,2.6324,0.90325,1.3452,1.9006
0.89268,2.1877,0.16266,1.0252,0.76351,0.61596,0.30826,0.79041,1.3001,0.44901,2.6571,4.3064,3.9124,2.8986,2.6324,1.1753,1.1957,2.1458
1.7384,0.92066,0.16266,1.3118,1.2549,1.5399,0,0.59281,0.86672,0.99273,3.841,1.1833,3.8257,2.1133,3.0351,1.5834,0.41103,1.5634
1.4565,0.73433,0.16266,1.2959,1.6735,2.7718,0,1.1856,1.5168,1.66,2.3614,0.50669,1.9071,1.2755,2.364,1.9915,0.1121,0.67439
