"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-2.0452,-0.012571,0.82553,2.1104,-1.4162,-1.0368,-2.5254
-0.71484,-0.58782,0.19085,2.3135,-1.0225,-0.99631,-0.84038
-0.058074,-0.94735,1.2487,1.061,-0.55718,-0.63204,0.002121
0.24505,-0.83949,1.6718,0.89175,-0.34242,-0.24752,0.25487
0.39661,-0.40805,0.40241,-0.22536,-0.020275,-0.045145,0.38967
0.91865,0.2391,-0.65539,-0.8347,0.087106,0.15723,0.12007
0.39661,0.49077,-0.23227,-0.42848,0.051313,0.19771,0.30542
-0.71484,-0.30019,0.19085,-0.42848,0.087106,0.15723,-0.13268
0.21137,-0.012571,-0.86695,-0.53003,-0.23504,0.096518,-0.43598
0.81761,0.59863,-0.44383,-0.66544,0.015519,0.19771,0.20432
-1.1527,-0.9833,-1.0785,-1.9518,1.0535,1.1489,1.03
0.61553,1.102,-1.5016,-1.7826,2.3779,1.0274,1.2153
0.61553,1.7491,-0.23227,0.79019,0.19449,-0.53085,-0.82353
-2.3989,-1.235,1.6718,1.9073,-2.0963,-0.71299,-1.7671
-1.2032,-1.3069,1.2487,1.3995,-1.1657,-0.34871,-0.62133
-0.24332,-0.87544,-0.020712,0.48553,-0.4498,-0.26776,0.23802
-0.058074,-0.58782,-0.23227,-0.56388,-0.30662,0.015567,0.76037
-0.0075536,-0.40805,-0.23227,-1.2409,-0.414,0.17747,0.67612
-0.0075536,-0.30019,-0.020712,-0.97011,-0.12766,0.42032,0.32227
-0.0075536,-0.19234,0.19085,-0.86855,-0.056068,1.1893,0.42337
-0.0075536,-0.15638,-0.86695,-0.767,-0.056068,1.412,0.84462
-0.0075536,-0.15638,-1.5016,-0.49618,-0.091862,1.1893,0.38967
0.61553,0.59863,-0.65539,-0.42848,1.1609,1.2703,0.18747
0.51449,0.70649,-0.020712,0.11316,1.1609,-0.71299,0.32227
1.9627,2.0367,-0.020712,0.18086,1.9484,-1.6844,-0.21693
0.93549,1.8929,0.19085,1.061,0.23028,-0.85465,-1.5481
-1.7084,-0.51591,1.6718,2.0427,-2.5258,-1.0773,-1.6155
-1.2706,-1.1631,1.8833,1.298,-0.84353,-0.89513,-0.52023
-0.88324,-1.3428,1.6718,0.68864,-0.19924,-0.42966,-0.14953
-0.20964,-0.9833,0.40241,-0.63159,-0.27083,-0.26776,0.28857
-0.024394,-0.55187,-1.5016,-1.444,-0.30662,-0.0046702,0.77722
-0.0075536,-0.30019,-2.1363,-1.3763,-0.37821,0.54175,0.72667
-0.0075536,-0.19234,-1.5016,-1.0378,-0.19924,0.88578,0.28857
-0.0075536,-0.15638,-0.44383,-0.46233,0.1229,1.2905,0.13692
-0.0075536,-0.12043,-0.23227,-0.42848,-0.020275,1.0882,0.37282
0.53133,0.63458,-0.44383,-0.32692,0.91036,0.80483,1.0637
0.61553,0.2391,-0.020712,0.045452,0.6598,0.52151,0.77722
2.5185,1.6053,0.19085,0.079304,1.7694,0.096518,0.97942
1.3397,3.1872,-0.020712,0.65479,0.58822,-0.9356,-1.2785
-2.0452,0.81435,1.4602,1.738,-1.8457,-1.6642,-2.9635
-1.439,-0.76758,3.1527,1.8735,-0.70035,-1.2999,-1.11
-0.96744,-1.4866,1.4602,1.7042,-0.55718,-0.83441,-0.38543
-0.54644,-1.6305,-0.65539,0.55323,0.051313,-0.4499,0.052671
-0.074914,-0.9114,0.61397,-0.59774,0.051313,-0.30823,0.42337
-0.0075536,-0.51591,-0.65539,-0.8347,-0.23504,0.17747,0.33912
-0.0075536,-0.3721,-2.1363,-1.0717,-0.27083,0.21794,0.50762
-0.0075536,-0.30019,-0.65539,-0.9024,-0.52139,0.48103,0.91202
-0.0075536,-0.33615,-1.0785,-0.97011,-0.27083,1.0477,0.57502
0.56501,0.45482,-1.2901,-1.2071,1.3041,1.5536,1.1479
0.56501,0.34696,-0.65539,-0.80085,1.3399,0.54175,0.76037
1.6596,1.9289,-0.23227,-0.12381,1.3399,-0.085621,-0.098979
0.80077,2.1087,0.19085,0.95945,-0.19924,0.11676,-1.2279
-1.2369,0.27505,0.82553,1.6026,-1.81,-0.95584,-1.9019
-0.8664,0.31101,1.6718,1.6026,-0.30662,-1.2594,-0.75613
-0.31068,-0.40805,1.2487,1.738,-0.27083,-0.87489,-0.18323
0.076647,-1.0552,1.2487,0.95945,-0.12766,-0.40942,0.086371
0.11033,-1.2709,0.40241,-0.15766,-0.056068,-0.1261,0.052671
0.21137,0.27505,-1.5016,-0.19151,-0.37821,-0.10586,-0.13268
0.093487,0.095288,0.61397,0.28242,-0.020275,-0.10586,0.069521
-0.63064,-1.199,1.4602,-0.46233,-0.12766,-0.085621,0.002121
-0.90008,-0.94735,-0.23227,-0.93625,0.015519,-0.024908,0.002121
0.16085,-0.40805,-0.65539,-0.69929,1.3757,0.07628,0.76037
0.66605,0.059335,-0.86695,-0.9024,2.2705,0.096518,1.0805
