"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.052765,-0.36692,-0.41375,0.28997,2.3916,-0.55785,0.022612
-0.080396,-0.67659,0.44406,1.1561,-0.49759,-0.1212,0.031017
-0.072864,-0.22523,0.92855,1.4157,-2.5055,-0.34959,-0.20971
-0.015642,-0.18233,2.1768,0.1376,-0.1834,0.49737,-0.07814
-0.14919,0.050019,1.2498,-1.1991,-0.33916,0.1053,0.37572
-0.16505,0.2529,-0.77646,-0.93255,-0.066827,0.13614,1.5801
-0.011302,0.057721,-1.7204,-0.21319,-0.042976,1.8763,-0.69653
-0.098348,0.19878,-1.4039,-0.091115,0.038299,1.351,-1.3814
-0.059414,0.04877,-0.30631,-0.33424,-0.28337,-0.1091,-0.13723
-0.029142,0.42027,-0.40111,-0.36065,0.14925,-1.504,-0.070407
-0.072685,0.60219,-0.16193,-0.015823,-0.56921,-0.89427,0.12585
-0.050346,0.42961,-0.11082,0.037158,1.2725,-0.6523,-0.10651
-0.08256,0.70768,0.031429,-0.023184,1.3048,-0.90122,0.32552
1.9128,0.13927,-0.022539,-0.24879,2.8032,0.19563,0.29826
0.29781,0.15617,-0.075613,0.76491,-0.40399,0.1472,-0.28304
-1.0037,0.16743,0.13344,0.47408,-3.027,0.24984,-0.48952
1.0102,0.16043,0.19518,-0.35967,-0.0055083,0.42735,0.17908
-0.20882,0.15074,0.82134,-0.25131,-0.31768,-1.6422,-0.24379
0.42115,0.13918,0.13313,-0.29991,0.083532,-0.94893,0.31389
-1.563,0.16145,-0.76923,-0.19467,-0.10282,0.63193,0.17643
-1.5078,0.15629,-0.27296,-0.14406,-0.13262,0.10395,1.0975
0.040896,0.15497,-0.31238,-0.011386,-0.099441,1.9031,-0.058769
-0.10956,0.15337,-0.046009,-0.025471,0.063398,0.57725,-1.5522
-0.10843,0.14159,-0.011242,0.0089318,-0.49607,0.275,-0.36939
0.12563,0.15323,-0.038229,-0.063465,1.3382,-0.91231,-0.32189
0.55476,0.152,0.043066,-0.010509,0.86444,-1.887,0.41801
5.5176,0.38905,-0.47378,-0.4811,2.9888,-0.010619,3.7432
2.4132,0.090875,0.39256,1.8924,-0.024777,-0.12011,0.68547
-0.20996,-0.20368,0.8132,1.1198,-3.0488,0.010712,-3.4064
1.6693,0.065024,2.1388,-0.058482,-0.25729,0.0076622,3.1301
-1.3362,0.1483,0.79907,-0.81537,-0.35949,-0.027088,1.1599
1.0073,0.12583,-0.4993,-1.1925,-9.8846e-05,0.047214,1.1219
-5.0407,0.13167,-1.3836,-0.030204,-0.15504,-0.0055646,-3.1919
