"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-1.614,-0.71497,1.0444,2.2131,-1.5419,-1.5057,-2.4067
-0.40468,-0.31803,-0.44211,2.69,-0.5701,-1.429,-0.21483
-0.10246,-0.9488,1.1218,0.11902,-0.47639,-0.9155,-0.09232
0.077718,-0.704,1.4345,1.5542,-0.29082,-0.25703,0.078214
0.11081,-0.43888,0.23431,-0.5688,-0.059287,-0.24683,0.41713
0.53347,0.058117,-0.68268,-0.95389,0.093357,0.27834,-0.24031
0.20759,0.54371,-0.27071,-0.12074,-0.1387,0.10572,0.38158
-0.66453,-0.60327,0.66295,-0.56411,0.19445,0.22851,-0.14362
0.07059,-0.18656,-1.1565,-0.23672,-0.3669,-0.07658,-0.66453
0.53651,0.6351,-0.09927,-0.94317,-0.13427,0.24368,0.37494
-0.34813,-0.26512,-0.045139,0.063859,0.58729,0.27806,-0.0064543
2.7206,3.2071,-0.58572,-0.77451,2.7521,1.2515,1.2694
0.54002,1.3666,-0.56189,0.68538,-0.046114,-1.3206,-0.8879
-2.7531,-1.7792,1.7055,2.2064,-2.234,-1.0315,-1.6915
-0.45935,-0.78548,0.93084,1.1381,-0.52704,-0.33242,-0.20882
-0.28235,-0.86639,-0.2328,0.52857,-0.44684,-0.60465,-0.024426
-0.068532,-0.4207,-0.11993,-0.50418,-0.09922,0.054496,0.66798
-0.10386,-0.45514,-0.1843,-1.4414,-0.55135,0.19094,0.36521
-0.06174,-0.26691,-0.091236,-0.66417,0.040102,0.19121,0.17929
-0.12719,-0.30769,0.41726,-0.84134,-0.23242,1.6486,0.039111
0.0015559,-0.089984,-0.67777,-0.7389,0.13504,2.0228,0.82336
-0.27902,-0.45245,-1.3304,-0.33839,-0.54531,1.0099,0.094654
0.45624,0.39304,-0.33227,-0.46525,1.006,2.1196,-0.055679
0.53799,0.85833,0.044204,-0.12786,1.2157,0.31085,0.39879
2.5675,3.0912,-1.0519,-1.2725,3.0061,-0.40229,0.83481
0.68949,1.2902,0.175,1.1692,0.13978,-1.2907,-1.7049
-1.9911,-0.92015,1.2795,2.4071,-2.9071,-1.4912,-1.2447
-0.58759,-0.76426,1.4534,0.69612,-0.024817,-1.3896,-0.2083
-0.93114,-1.3166,1.2759,1.1338,-0.28161,-0.4394,-0.26363
-0.023596,-0.69458,0.36888,-0.86359,-0.2092,-0.43554,0.16394
-0.1474,-0.56068,-1.161,-1.4238,-0.26895,-0.29247,0.51743
-0.050234,-0.22841,-1.767,-1.1651,-0.31907,0.89895,0.57495
-0.12185,-0.31695,-1.0516,-1.147,-0.30904,0.80842,-0.018438
-0.017758,-0.11043,-0.18512,-0.10524,0.29462,1.89,0.14093
-0.24193,-0.38155,-0.10811,-0.5489,-0.42276,1.3968,-0.073889
0.37377,0.34417,-0.38376,-0.25321,0.75541,0.57612,1.0201
0.47017,1.0561,-0.13179,0.014693,0.99216,1.6077,0.29724
3.32,1.8172,-0.24188,-0.63383,2.0793,2.1446,2.7045
1.0718,2.9686,-0.18523,0.50768,0.46584,-2.029,-1.5057
-2.5428,-0.02548,0.82633,1.9492,-1.9261,-2.3452,-2.7975
-0.53026,-0.59485,2.8545,1.4679,-0.20413,-1.6588,-0.23859
-0.97265,-1.2497,1.3383,1.8862,-0.59976,-1.3213,-0.54521
-0.37795,-1.4893,-1.6214,0.49873,0.10491,-0.25607,0.087326
-0.090584,-0.60302,1.3765,-0.8783,0.010165,-0.98431,0.25238
