"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.039892,1.5045,-0.41131,-0.59112,2.5085,1.0764,-0.77502
-0.012595,0.74827,-0.61625,-0.1445,-0.45251,-0.67818,-2.0363
-0.11849,-0.26,-0.41131,0.39144,-2.3476,-1.4225,-1.4389
-0.0075058,0.097096,-0.0014331,0.59987,-0.80783,-0.51867,0.021586
0.034299,0.34916,0.2035,0.74874,-0.097183,-0.4655,-0.24395
-0.032331,0.18112,0.40844,0.39144,0.10022,-0.306,0.15435
0.0053225,-0.281,0.61338,0.71897,0.17918,-0.306,0.021586
-0.009464,-0.84815,2.8677,0.95716,0.060739,-0.19966,0.08797
-0.042829,-0.53307,2.2529,0.18302,-0.13666,0.17252,0.45308
-0.047775,-0.21799,-0.61625,-0.68045,-0.097183,1.0232,0.45308
-0.033437,-0.15497,-1.6409,-1.2759,-0.17614,1.0764,0.22074
0.04524,-0.070949,-2.0508,-1.2759,0.5345,0.97005,0.75181
0.56397,-0.22957,-1.8459,-1.5439,1.5215,0.17252,-0.011606
2.4663,-0.23676,-1.0261,-0.91864,2.1137,0.066182,-0.11118
1.7856,0.0073813,-0.0014331,0.0043725,-0.80783,0.49153,0.85138
0.021169,-0.029434,-0.0014331,0.0043725,-2.6634,0.33202,-0.47629
-0.15887,-0.004056,-0.0014331,0.0043725,-0.80783,1.9802,-0.90778
-0.77102,0.015786,-0.0014331,0.0043725,-0.29458,0.81054,-0.54267
-0.73501,-0.065471,-0.0014331,0.0043725,0.060739,-1.3162,-0.67544
-1.3832,0.034167,-0.0014331,0.0043725,0.021259,-1.2099,-0.24395
-1.4552,0.070888,-0.0014331,0.0043725,-0.17614,-1.3162,-0.077989
-0.44694,-0.029041,-0.0014331,0.0043725,-0.057702,-0.78451,0.021586
-0.050848,-0.018807,-0.0014331,0.0043725,-0.018222,0.17252,0.81819
-0.01484,-0.040557,-0.0014331,0.0043725,-0.018222,0.22569,0.15435
0.66932,-0.051134,-0.0014331,0.0043725,0.96879,0.65103,0.12116
1.3175,0.29334,0.40844,0.62964,1.0083,-1.5451,3.9382
4.9904,1.1306,-0.0014331,0.51054,1.9558,-2.2458,3.7723
2.5778,0.91631,0.2035,0.48077,-0.057702,0.012741,-1.6712
-2.9675,0.013073,0.61338,1.0763,-2.466,-0.0070986,-3.0652
-1.3832,0.097096,0.81832,1.2549,-0.13666,-0.035356,-1.2397
-1.2391,0.45419,1.6381,1.2549,0.25814,0.0245,-0.90778
-0.84304,-0.17598,0.61338,0.98694,-0.21562,0.062507,-0.54267
-1.1311,-0.93218,1.0233,0.57009,-0.21562,0.10052,-0.21076
-1.7072,-0.78514,-0.82118,-0.53157,-0.21562,-0.0028799,-0.24395
-0.41093,-0.40704,-0.82118,-0.97819,-0.097183,0.042631,0.98415
-0.050848,-0.19698,0.61338,-1.0377,-0.2551,-0.028102,1.2497
-0.01484,-0.15497,-1.0261,-1.0973,-0.49199,0.031229,1.1501
1.2095,0.013073,-1.0261,-0.76977,0.77139,0.094852,1.2829
1.1014,0.055084,-0.61625,-1.3192,-0.057469,2.0387,0.75181
2.1817,0.68525,-0.20637,-0.9729,-1.0976,3.4063,-0.34352
0.34525,0.97933,-0.61625,0.042068,-0.069205,0.59787,-2.7001
-2.8595,0.95832,0.2035,0.025278,-0.031525,-1.2099,-2.6006
-0.77102,0.66425,0.61338,0.054736,0.06237,-1.3694,-0.47629
-0.15887,0.013073,1.0233,-0.0077473,0.012603,-1.3162,-0.11118
-0.51896,-0.049943,1.6381,-0.10502,-0.11655,-0.62501,0.021586
-0.37493,-0.68011,0.61338,0.059332,0.035958,-0.51867,0.12116
-0.19488,-0.95318,0.61338,0.0094379,0.040236,-0.4655,0.12116
-0.086857,-0.70112,0.61338,-0.085655,-0.088485,-0.14649,0.25393
-0.050848,-0.55408,0.40844,0.061094,0.0032647,0.013013,0.08797
-0.01484,-0.23899,-0.41131,0.03059,0.050586,0.066182,0.32031
0.84937,-0.11296,-1.6409,-0.020606,-0.0098072,0.43836,2.2454
-0.01484,-0.049943,-0.20637,1.9941,0.12234,1.1827,1.0505
-0.87905,-0.070949,-0.20637,1.4315,0.11983,0.97005,-0.94097
-0.01484,-0.17598,-0.82118,-1.0973,-0.13666,1.4486,-0.27714
-0.01484,-0.070949,-0.41131,-0.91864,-0.17614,1.5017,-1.1733
-0.01484,0.18112,-1.436,-0.59112,-0.057702,0.33202,-1.2065
-0.01484,1.5885,-1.2311,-0.2636,-0.018222,-1.1567,-0.31033
-0.01484,4.0461,-0.0014331,0.24257,0.060739,-1.9542,-0.077989
-0.01484,4.5923,0.2035,1.4336,0.10022,-1.1035,0.054778
-0.01484,3.584,0.61338,2.2375,0.060739,-0.51867,-0.011606
-0.01484,1.6305,1.843,2.2673,0.25814,-0.41233,-0.011606
-0.01484,-1.1842,1.6381,1.4336,0.10022,-0.4655,0.054778
-0.01484,-2.8647,0.2035,0.74874,0.3371,-0.25283,0.054778
-0.01484,-3.1588,0.81832,0.51054,0.21866,-0.093324,-0.011606
0.41726,-4.8602,-0.82118,-4.1045,1.0478,2.8309,1.1833
2.0377,-2.2975,-2.4607,-4.1939,2.6664,2.8309,1.0837
0.38126,1.4625,-0.82118,0.59987,-1.0052,-0.83768,-0.80821
-1.4192,0.34916,0.40844,1.4633,-2.9003,-1.6352,-0.94097
-0.2669,-0.76413,2.0479,1.374,-0.57095,-1.0504,-0.27714
0.021169,-0.89017,2.4578,0.89761,-0.057702,-0.62501,0.021586
0.093186,-0.44905,0.40844,0.48077,0.021259,-0.35917,0.28712
-0.51896,-0.53307,-1.2311,0.063922,0.060739,-0.25283,0.22074
-0.62699,-0.19698,-0.61625,-0.6209,-0.097183,-0.14649,0.58585
-0.19488,-0.0079322,-0.41131,-1.1271,-0.29458,0.43836,1.3493
-0.086857,-0.15497,-1.6409,-1.0973,-0.057702,0.43836,1.1833
-0.01484,-0.13397,-1.6409,-0.91864,-0.057702,0.86371,0.55265
0.52529,0.30715,-0.41131,-0.53157,0.92931,2.1398,-0.57587
1.2455,0.13911,0.2035,-0.20405,1.4031,0.38519,1.0837
2.7578,0.72726,-0.41131,-0.32315,2.1927,0.27886,0.58585
0.021169,1.0213,-0.61625,0.2128,-0.53147,0.86371,-2.9989
-2.4994,0.39117,0.61338,1.1358,-3.0582,-1.2099,-1.8703
-0.62699,0.53821,1.2282,1.1656,-0.88679,-1.5289,0.054778
-0.51896,0.055084,-0.0014331,1.642,-0.13666,-1.4225,-0.044797
-0.15887,-0.19698,-0.20637,1.106,0.1397,-0.57184,-0.11118
0.1652,-0.281,1.6381,0.15325,0.1397,-0.41233,0.12116
0.34525,-0.44905,2.6628,0.59987,0.17918,-0.51867,0.054778
0.95739,-0.6591,0.81832,0.42122,0.29762,-0.093324,0.3535
0.77735,-0.40704,-0.82118,0.15325,0.17918,-0.040155,0.75181
0.88538,-0.11296,0.40844,-0.29337,-0.21562,0.066182,0.85138
0.52529,-0.281,0.2035,-0.53157,-0.29458,0.43836,0.15435
-1.3832,-0.38603,-2.6656,-2.7647,1.0478,2.7778,0.85138
0.27323,0.95832,-2.2557,-2.1692,2.627,2.2993,0.08797
-0.33892,1.0634,-0.0014331,1.3442,-0.37355,-0.99719,-1.9367
-2.4994,-0.51207,0.2035,0.62964,-2.5055,-1.6352,-1.0074
-0.699,-0.38603,1.0233,0.034147,-1.0447,-1.3694,-0.077989
-0.050848,-0.19698,0.81832,0.39144,-0.33407,-0.62501,0.28712
-0.01484,-0.281,-0.41131,-0.17428,-0.097183,0.066182,0.22074
-0.01484,-0.26,-0.82118,-0.5018,-0.13666,0.066182,0.48627
