"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.64646,-1.044,0.31458,0.039098,-0.005045,-0.91551,-1.2422
-0.66961,-0.66119,-0.15895,0.12176,0.088302,-0.57816,-0.38029
-0.12557,-1.9053,-0.31679,0.067638,-0.0075286,-0.55221,-0.030137
0.024911,-0.2784,0.31458,0.0085236,-0.0012231,-0.42246,0.064136
-0.49598,-0.94828,0.78811,0.0019419,-0.02579,-0.18891,-0.16481
-0.55386,-3.3407,0.3935,-0.072957,-0.017869,-0.085109,-0.11094
-0.079268,-2.1924,-0.47463,-0.06383,0.031687,0.096541,0.5355
-0.0098149,-1.1397,-0.79032,-0.016774,0.022051,0.33009,0.33349
-0.0098149,-0.94828,-0.39571,0.075279,0.052424,0.77124,0.27962
0.34902,1.9227,-0.15895,-0.0041342,0.03507,1.0826,0.54897
0.48793,0.96568,-0.15895,-0.093842,1.2176,4.4821,1.3166
-0.28763,-1.7139,-0.15895,-0.025833,0.24511,3.8333,0.21228
-0.49598,-0.75689,-0.0011038,-0.0082431,-1.1865,0.33009,-0.90553
-0.090843,-0.75689,-0.0011038,-0.0082431,-0.25527,0.22629,-0.01667
-0.02139,-0.46979,-0.0011038,-0.0082431,-0.031779,-0.47436,0.037201
-0.0098149,-0.46979,-0.0011038,-0.0082431,0.0054701,-0.50031,0.25268
-0.0098149,-0.2784,-0.0011038,-0.0082431,0.0054701,-0.0072588,0.064136
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,0.12249,-0.084008
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,-0.78576,-0.030137
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,-0.37056,0.077603
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,0.070591,0.17188
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,0.53769,0.13147
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,0.71934,-0.11094
0.46478,0.86999,-0.0011038,-0.0082431,1.0112,-0.57816,0.65671
2.1201,0.67859,-0.0011038,0.84309,3.0599,0.070591,2.1651
2.1664,-0.75689,0.23566,2.5458,-0.21802,0.77124,1.8284
0.21012,-0.56549,1.1038,2.1528,-2.9372,0.25224,0.5355
0.17539,-0.086999,2.4455,-0.2047,-0.73951,0.27819,0.14494
0.11751,-0.086999,2.0509,-1.6454,-0.10628,0.14844,0.58937
-0.36865,0.0086999,-0.31679,-1.449,0.0054701,0.33009,-0.55537
-2.0587,0.1044,-1.8952,-0.85958,0.042719,-0.085109,-2.8583
-2.4638,0.1044,-1.8952,-0.53214,-0.031779,-0.37056,-2.3466
-0.43811,-0.086999,-1.1849,-0.33568,-0.031779,-0.0072588,-0.31296
-0.032966,-0.086999,-0.39571,-0.27019,0.0054701,-0.11106,0.010266
-0.0098149,0.0086999,-0.080025,-0.2047,0.0054701,-0.11106,0.15841
0.3606,1.0614,-0.080025,-0.13922,1.4582,-0.085109,0.4951
0.3606,1.0614,-0.0011038,-0.0082431,1.4209,-0.11106,0.64324
1.8191,0.1044,-0.0011038,0.71212,0.7132,0.018691,1.5994
1.9927,-0.56549,0.23566,1.9564,-0.96301,-0.31866,0.4547
0.21012,-1.044,0.94596,1.6289,-2.006,-0.60411,-0.35336
0.16382,-0.37409,2.9979,-0.27019,-0.40427,-0.11106,0.83179
0.048062,0.2001,2.1298,-1.187,-0.14353,0.22629,0.81832
-0.10242,-0.086999,-1.5006,-1.056,-0.031779,0.17439,0.010266
0.15224,-0.1827,-1.2638,-0.85958,0.0054701,1.1086,0.25268
0.18697,0.2001,-0.55356,-0.46665,0.0054701,1.3421,0.44123
0.10594,0.67859,-0.79032,-0.2047,0.042719,-0.50031,-0.25909
0.048062,0.58289,-0.7114,-0.07373,0.0054701,-1.3048,-0.9998
-0.44968,0.67859,-0.63248,-0.13922,-0.031779,-0.24081,-0.27255
-0.17187,1.3485,-0.47463,-0.13922,0.042719,0.12249,0.14494
-1.9082,-0.46979,-0.39571,0.057244,1.1229,-0.47436,-1.8887
-0.33393,-1.1397,-0.0011038,1.0396,3.4324,-0.39651,0.52203
1.6918,-0.85259,0.70919,2.8732,-0.031779,-0.29271,1.9092
-1.9545,-0.85259,1.1038,0.84309,-3.3097,0.45984,-1.9156
-2.0587,0.0086999,-0.15895,-1.9074,-1.0375,0.45984,-2.3062
-0.28763,-0.086999,-0.7114,-1.5144,-0.14353,-0.37056,-0.27255
-0.079268,-0.086999,-0.47463,-0.79409,-0.031779,0.79719,0.037201
-0.0098149,0.0086999,-0.31679,-0.27019,0.0054701,0.66744,-0.07054
-0.0098149,0.0086999,-0.080025,-0.2047,0.0054701,-1.2529,-0.21868
-0.0098149,0.0086999,-0.080025,-0.13922,0.0054701,-0.63006,0.22575
-0.0098149,0.0086999,-0.0011038,-0.07373,0.0054701,-0.033209,0.41429
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,-0.26676,-0.31296
0.37217,1.7313,-0.0011038,-0.0082431,1.0484,0.43389,-0.084008
0.38375,0.77429,0.077818,0.057244,1.1229,0.018691,0.37389
2.1085,-0.46979,-0.0011038,0.58114,1.6072,-0.16296,2.4344
2.259,-0.086999,-0.0011038,1.6289,-0.40427,0.25224,1.8419
-0.26447,-0.75689,0.70919,1.498,-2.453,-0.033209,-1.1345
-2.267,-0.2784,0.55135,-0.40117,-0.62776,0.64149,-1.9425
-2.2439,-0.1827,-0.23787,-1.449,-0.10628,0.53769,-1.6193
-0.41496,-0.37409,-0.47463,-0.99055,-0.069028,-0.44841,-0.36683
-0.02139,-0.2784,-0.31679,-0.33568,-0.069028,-0.24081,-0.057072
-0.0098149,0.0086999,-0.0011038,-0.2047,0.0054701,-0.50031,0.21228
-0.0098149,0.0086999,-0.15895,-0.2047,0.0054701,-0.21486,0.22575
-0.0098149,0.0086999,-0.15895,-0.0082431,0.0054701,-0.13701,-0.043605
-0.0098149,0.0086999,-0.0011038,-0.0082431,0.0054701,-0.44841,-0.11094
0.29115,1.5399,-0.0011038,-0.07373,1.3837,0.25224,0.4547
0.4069,1.6356,-0.0011038,-0.13922,0.89945,0.51174,0.72405
1.7149,-0.086999,-0.0011038,0.51565,1.8679,0.45984,0.96646
1.8654,-1.044,0.31458,2.6767,-0.069028,-0.31866,0.5355
0.23327,-1.044,1.2616,2.0873,-3.0862,-0.91551,-0.66311
-0.14872,-0.2784,1.4984,-0.53214,-0.62776,-0.059159,0.19881
-1.8503,-0.1827,-0.0011038,-1.7109,-0.14353,0.43389,-0.28602
-2.1513,-0.086999,-1.4217,-1.7764,-0.18078,0.48579,-1.1884
-0.43811,-0.086999,-1.2638,-0.7286,0.0054701,0.53769,-0.64965
-0.02139,-0.1827,-0.39571,-0.2047,0.0054701,0.14844,-0.21868
-0.0098149,-0.086999,0.15674,-0.2047,0.0054701,0.25224,-0.043605
-0.0098149,0.0086999,0.077818,-0.2047,0.0054701,-0.29271,-0.17828
-0.0098149,0.0086999,-0.080025,-0.07373,0.0054701,-0.81171,0.22575
0.46478,1.2528,-0.080025,-0.0082431,1.0112,-0.73386,0.56244
0.39533,1.1571,-0.080025,-0.0082431,0.89945,0.070591,0.32002
1.7381,0.2001,-0.0011038,0.84309,2.0169,0.79719,1.5994
1.9812,-0.75689,0.15674,1.8909,-0.031779,-0.31866,1.1819
-0.032966,-1.1397,0.55135,2.0219,-2.7882,-0.83766,-0.36683
0.17539,-0.37409,2.4455,0.58114,-0.77676,0.096541,0.38736
0.48793,-0.1827,2.7612,-1.1215,-0.18078,0.48579,0.4547
-0.2066,0.0086999,1.1827,-1.3835,-0.069028,0.27819,0.18534
-0.3455,0.1044,-0.94816,-1.187,-0.031779,0.22629,0.33349
0.036487,0.0086999,-2.3688,-0.66312,0.0054701,0.92694,0.52203
-0.32235,0.1044,-1.2638,-0.2047,0.079968,1.1086,0.010266
-2.1744,0.39149,-1.0271,-0.2047,0.079968,0.018691,-2.1041
-2.0355,-0.086999,-1.0271,-0.27019,-0.069028,-0.39651,-2.3196
0.18697,0.29579,-0.31679,-0.13922,0.60146,-0.26676,-0.097475
0.86992,0.96568,-0.0011038,-0.0082431,1.3464,-0.21486,0.85872
