"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.012262,5.5785,-0.89146,-0.78375,2.5363,0.68232,1.4375
-0.0020133,2.7048,-0.23884,0.14197,0.10828,0.41094,-0.65618
-0.043638,-0.77208,-0.021298,1.9296,-1.9217,-0.4867,-2.1184
-0.024008,-0.31087,0.63132,2.1849,-0.56838,-1.0295,-0.83897
-0.012998,0.15035,2.5892,1.6423,0.14808,-0.69546,-0.274
0.008147,-0.914,1.719,1.4507,-0.40917,-0.38233,-0.15768
0.051079,-1.3043,-0.021298,-0.049556,-0.090741,-0.21532,-0.041367
0.01059,-1.1623,0.41378,-0.52838,0.4267,-0.11095,0.025099
-0.021105,-0.7366,1.5015,-0.75182,-0.090741,-0.1527,0.35743
-0.045702,-0.38182,0.84886,-1.3264,-0.44897,0.014306,0.63992
-0.031938,-0.38182,-1.5441,-1.1987,-0.56838,0.24394,0.50698
0.012499,-0.23991,-2.8493,-1.4222,1.1034,0.64057,1.2547
0.64674,-0.27758,-2.8493,-2.1564,1.0238,4.085,1.72
3.2094,-0.10435,-1.3265,-1.486,0.46651,3.8345,2.8832
2.764,0.001786,-0.021298,-0.017635,-0.88681,0.34831,2.9164
0.98712,-0.058427,-0.021298,-0.017635,-2.1207,0.13956,1.1218
0.41082,0.011187,-0.021298,-0.017635,-0.36936,0.056057,0.15803
-0.10144,-0.063042,-0.021298,-0.017635,-0.090741,0.056057,-0.40693
-0.5977,-0.042611,-0.021298,-0.017635,-0.011134,0.26481,-0.72265
-3.6072,-0.0040797,-0.021298,-0.017635,0.02867,0.056057,-3.1154
-3.175,-0.010965,-0.021298,-0.017635,-0.050937,-0.34058,-2.5505
-0.51766,-0.085134,-0.021298,-0.017635,-0.050937,0.097808,-0.24077
-0.069426,-0.032553,-0.021298,-0.017635,-0.011134,-0.19445,-0.72265
-0.0053931,0.010258,-0.021298,-0.017635,-0.011134,-0.50758,-0.1743
0.69897,-0.02065,-0.021298,-0.017635,1.1432,-0.34058,0.90578
0.68296,0.47026,1.2839,0.71655,1.5412,-4.4169,-0.49002
1.5154,2.7804,0.84886,0.81232,2.8149,-4.1118,-0.62295
0.45885,3.095,-0.021298,0.7804,-0.24995,0.014224,-0.8722
-1.6222,0.32774,0.84886,1.8976,-3.275,0.01899,-1.6532
-0.66173,-1.3043,-0.021298,2.1211,-0.68779,-0.038001,-0.4734
-0.13346,-1.3043,1.5015,1.3869,0.068473,0.0045411,-0.008134
-0.10144,-0.63017,2.5892,1.0996,-0.011134,0.091805,0.074949
-0.48564,-0.7366,-1.3265,-0.24108,-0.050937,0.031576,-0.091217
-0.4056,-0.98495,-2.4142,-0.59222,-0.13054,-0.029233,-0.041367
-0.0053931,-0.70113,-1.5441,-0.7199,-0.36936,-0.014896,0.15803
-0.0053931,-0.4173,-0.89146,-1.5179,-0.21015,0.0098295,0.45713
-0.0053931,-0.20443,-0.45638,-1.4541,-0.17035,0.029469,0.8227
0.34679,0.36322,-0.23884,-1.5818,0.70533,0.025801,1.1218
0.65094,0.079392,0.41378,-1.7727,-0.26393,2.1173,0.67315
2.0757,1.534,-0.021298,-1.2098,-0.96099,2.2859,1.1052
0.50687,2.2081,-0.021298,-0.048747,-0.021681,-0.52845,-1.0051
-1.7503,0.2213,0.19624,0.043519,-0.035902,-1.1756,-2.4674
-0.70975,0.32774,0.63132,-0.052534,0.01679,-0.86246,-0.5731
-0.19749,-0.59469,1.5015,-0.082957,-0.091399,-0.52845,-0.15768
-0.085434,-0.94947,1.2839,-0.0030511,0.013555,-0.36145,-0.10783
-0.45362,-0.70113,-0.23884,0.021231,0.013636,-0.29883,-0.091217
-0.38959,-1.2333,1.9366,0.044548,-0.042639,-0.027445,0.15803
-0.053418,-0.80756,1.2839,-0.041469,0.0032893,0.056057,0.19127
-0.0053931,-0.52374,-1.7616,-0.027614,-0.026668,-0.069195,0.15803
-0.0053931,-0.48826,-1.5441,0.0061889,0.053944,0.16043,0.85593
0.42683,-0.23991,-1.7616,-0.070733,0.011753,0.53619,1.6037
0.58691,0.29226,-0.45638,0.9802,1.0589,0.80757,0.80608
2.2998,1.6759,-0.23884,0.76824,2.6518,1.2877,0.98887
1.5474,2.1726,-0.67392,-0.46453,0.30729,0.91195,-0.7725
-1.4621,1.1083,-0.23884,0.90808,-1.6829,-0.3197,-2.4175
-1.3181,0.0084354,0.41378,1.8657,-0.7674,-1.0921,-0.83897
