"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.014405,0.064021,0.48059,0.48632,0.83358,1.9896,1.0127,3.2607,0.83944,1.9574,1.5764,1.4208,0.40301,1.1832,4.1499,1.229,0.57834
0,0.057124,0.082699,2.4964,1.2674,0.76946,0.21574,0.16878,0,0.75598,2.3534,3.2428,4.285,0.5197,2.4882,2.0774,1.2427,1.071
0,0.045632,0.087947,2.175,1.6059,1.2183,0,0.67513,3.1895,1.2776,0.85545,1.2823,2.8518,0.5197,1.6613,4.0064,0.69646,0.96391
0,0.039029,0.19151,1.9121,1.7881,1.6672,0,1.0127,2.1655,1.7367,2.0444,1.1843,3.5855,0.4808,3.0833,1.4491,0.50527,0.86752
0,0.055866,0.01685,2.3211,2.0485,1.9878,0,1.6878,2.3818,1.9871,3.6804,0.98823,3.3547,0.42894,4.6752,3.122,0.43699,0.5355
0,0.038595,0,2.5256,2.3609,2.4366,0,1.6878,3.2806,2.0705,2.1295,0.8902,4.1407,0.26038,2.5778,2.8004,0.28678,0.38556
0,0.031288,0.10764,2.7593,2.6734,2.9496,0.095882,2.0254,2.5025,2.1957,3.4998,0.64514,1.8189,0.15666,3.0076,2.7158,0.20484,0.36414
0,0.023836,0.11736,1.62,2.3089,3.0137,1.1026,2.1942,1.8397,2.2374,2.865,1.1843,2.6202,0.078862,3.6234,2.1891,0.06828,0.17136
0,0.019718,0.043938,1.0357,1.5538,2.8213,1.654,2.5317,2.8921,2.4461,2.4231,0.74316,2.4933,0.091828,1.6469,1.7279,0.027312,0.03213
0,0.028198,0.023821,0.65588,0.92894,2.3084,2.1813,1.6878,2.3864,2.0497,2.2427,0.69415,4.3684,0.091828,0.97087,2.4403,0.20484,0
0,0,0.063018,0.36373,0.48632,1.7313,2.2532,0.84391,2.6744,1.7784,1.9006,0.4981,5.2603,0.16962,2.5753,3.2401,0.77839,0.27846
0,0.02412,0.034809,0.27609,0.38217,1.4107,2.3012,0.84391,1.5245,1.0898,3.3355,0.15501,2.4401,0.58453,1.7304,3.0595,0.88764,0.55692
0,0.056835,0.099946,0.83117,0.43425,0.8977,2.0854,0.16878,3.8994,0.71425,2.8396,1.6254,3.2818,0.80495,3.9873,3.7616,1.2973,0.81396
0.44681,0.70042,0.66492,0.02389,0.060342,0,2.0375,0,4.2315,0.025683,2.8962,1.9685,2.323,2.8795,2.3033,2.2542,2.1303,2.0028
1.4521,4.0142,0.82629,0.015296,0.029291,0,0.43147,0,1.92,0.025683,1.6926,3.2428,2.5095,2.7758,3.9366,2.1978,4.1514,2.9238
3.0439,4.2312,2.0097,0.047519,0.036523,0,0.071912,0,2.999,0.025683,4.6643,1.2333,1.2845,2.9184,4.1596,4.2361,4.643,4.1234
3.7699,4.2312,1.8483,0.029404,0.05305,0,0,0,3.1963,0.025683,2.1734,0.30205,2.1471,3.2814,2.7636,3.5088,4.7796,4.9909
4.2167,3.9748,3.5159,0.070012,0.074355,0,0,0,3.4636,0.025683,2.187,0.056981,3.4748,3.0999,2.07,3.9606,4.7659,4.7981
5.1383,4.8624,3.4083,0,0.03872,0,0,0,4.4069,0.025683,1.8013,0.056981,2.5846,2.9184,2.7216,2.2362,4.7113,4.7874
5.4175,4.2706,3.1394,0.027272,0,0,0.095882,0,4.0416,0.025683,2.4883,0.056981,2.7662,3.2166,2.1821,4.3479,4.329,5.1301
2.4295,0.79904,6.5283,0.045077,0.017473,0,0.88691,0,2.1638,0.025683,2.3847,0.056981,1.7662,3.2036,2.382,2.3047,2.3761,4.1662
0.53058,0.10866,5.6676,0.025815,0.060521,0,1.3663,0,2.1888,0.025683,1.1944,0.056981,1.045,3.4759,3.3397,2.8594,1.9118,3.4058
0.19548,0.029765,4.3766,0.013558,0.043822,0,1.7978,0,4.0185,0.025683,3.2799,0.056981,1.9406,3.0869,3.4068,1.9016,1.7753,2.6025
0.1117,0.029765,2.8166,0.073712,0.068004,0,2.0854,0,3.6553,0.025683,1.4515,0.056981,2.2532,2.9832,1.2984,2.8967,1.3929,2.3027
0,0.029765,2.1173,0.06843,0.054858,0,2.2293,0,3.2414,0.025683,1.2182,0.056981,2.3567,3.2036,1.4659,2.4566,1.5295,2.0885
0.50266,0.87794,0.39595,0.091906,0.0068225,0,2.0135,0,3.0344,0.025683,2.76,1.9195,3.9357,2.8795,3.8952,3.1989,2.2259,1.8743
0.2234,0.50317,0.073199,0.80195,0.40821,0.44885,2.0854,0.67513,2.885,0.71425,2.4046,1.3313,2.6519,0.012109,2.185,0.55773,1.3656,0.89965
