"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-1.0086,0.7665,-0.60755,0.77222,-2.8345,-1.581,-0.67052
-0.29203,0.81423,1.0013,1.7524,-0.57659,-0.86482,-0.13252
-0.29203,-0.49832,1.6047,2.0588,-0.049738,-0.46199,0.046819
0.015077,-1.2858,2.0069,1.1704,0.063159,-0.41723,0.31582
0.083322,-0.95174,0.80022,-0.024206,0.13842,-0.059157,0.40549
0.73165,-0.71309,-0.20533,-0.51432,0.40185,0.16464,0.34571
2.0966,-0.25967,-0.60755,-1.0963,0.25132,0.25416,1.4217
1.8236,0.07443,-2.2164,-0.82064,-0.42606,0.7465,1.2125
0.21981,-0.044892,-0.20533,-0.45305,-0.50133,1.776,0.70438
-0.53089,0.026701,-0.60755,-1.2188,-0.20027,3.074,-0.70041
-2.0323,-0.021027,-0.80866,-0.29989,1.2674,-0.68578,1.1228
-0.63325,1.0529,0.19689,0.15959,3.1866,-1.1334,1.9597
0.015077,1.387,-0.40644,-0.024206,-0.20027,1.2836,-3.0019
-1.9299,-0.092621,0.80022,0.92538,-3.098,-0.82006,-2.9122
-0.97448,0.26535,-0.0042191,1.1092,-1.2163,-1.1334,-0.58085
-0.22378,2.5086,-0.60755,0.86412,-0.049738,-0.95433,-0.1624
-0.087291,3.7973,0.398,0.49654,0.025527,-0.82006,-0.012959
-0.019046,1.2676,1.4035,0.43527,0.10079,-0.64102,0.046819
-0.019046,-2.1688,1.4035,0.40464,0.063159,-0.50675,-0.042848
-0.019046,-2.3597,1.4035,0.37401,-0.049738,-0.19343,-0.042848
-0.019046,-1.5006,1.4035,0.25148,0.21369,-0.014398,0.076708
-0.019046,-1.6199,-1.412,-0.36116,0.10079,0.030361,0.076708
0.42455,-1.3813,-2.6186,-0.29989,2.1706,0.030361,0.3756
0.83402,-0.90401,-1.0098,-1.4639,0.96634,0.7465,1.3619
2.0283,0.81423,0.19689,-1.5252,0.28895,0.9703,1.7206
0.73165,0.6949,0.19689,0.0064263,-0.42606,0.61223,-0.46129
-1.3157,-0.80855,0.398,-0.14673,-2.1948,0.47795,-1.358
-1.3498,-0.54604,-0.60755,-0.33052,-0.84002,-0.37247,-0.55096
-1.1451,-0.33126,-1.412,-0.208,-0.65186,-0.10392,-0.22218
-0.29203,-0.28354,-0.20533,-0.208,-0.012106,0.2094,-0.042848
-0.087291,-0.28354,-0.0042191,-0.33052,-0.012106,-0.23819,-0.22218
-0.019046,-0.18808,0.398,-0.48368,-0.049738,-0.19343,0.1066
-0.019046,-0.11648,0.59911,-0.42242,0.063159,-0.28295,0.70438
-0.019046,0.050566,-0.40644,-0.33052,0.025527,0.11988,0.61471
-0.019046,0.19375,-0.40644,-0.45305,-0.08737,0.70174,-0.012959
0.56104,0.71877,-0.20533,-0.33052,1.4556,0.61223,-0.31185
0.49279,0.050566,-0.20533,0.12895,1.4556,1.0598,-0.31185
0.73165,1.3631,-0.60755,0.22085,1.5685,0.9703,-0.22218
0.15157,1.9836,-0.0042191,1.0173,-0.57659,-0.7753,-0.37163
-1.1451,-0.54604,1.6047,1.9056,-3.0603,-1.5362,-0.40152
-0.56501,-0.90401,0.59911,1.6605,-0.91528,-0.95433,-0.13252
-0.18966,-0.71309,0.59911,1.2623,-0.012106,-0.64102,0.01693
-0.15554,-0.71309,1.2024,0.58843,-0.049738,-0.46199,0.01693
-0.053169,-0.59377,0.59911,0.037058,-0.012106,-0.10392,0.25604
-0.019046,-0.42672,-0.60755,-0.14673,0.17606,0.11988,0.28593
-0.019046,-0.33126,-0.40644,-0.26926,0.13842,0.07512,0.49516
-0.019046,-0.3074,0.19689,-0.39179,0.063159,0.38843,1.2125
-0.019046,-0.16421,-0.80866,-1.0351,-0.20027,1.1046,0.43538
0.42455,0.026701,-1.412,-1.5252,1.0416,0.9703,-0.31185
0.59516,0.31307,-0.20533,-0.51432,1.2674,-0.50675,0.34571
1.9259,1.2676,-0.0042191,0.12895,2.5093,0.16464,0.19626
1.107,1.029,-0.0042191,0.52717,-0.16263,0.61223,-0.9993
-1.4522,-0.47445,1.4035,1.293,-3.399,-0.64102,-1.2384
-0.59913,-0.42672,0.59911,1.2317,-1.0658,-0.59626,-0.19229
-0.019046,-0.14035,0.398,0.28211,-0.38843,-0.41723,0.52504
0.59516,-0.52218,0.59911,-0.51432,0.063159,-0.23819,0.67449
1.8918,-0.47445,1.4035,-0.69811,0.21369,0.030361,1.063
1.0388,-0.35513,-0.0042191,-1.1882,0.025527,0.9703,2.2586
-0.87211,-0.068756,-2.2164,-0.60621,0.025527,1.6417,-0.64063
-2.6124,0.026701,-1.0098,-0.33052,-0.125,0.25416,-2.6731
-1.9982,-0.18808,-0.40644,-0.79,-0.27553,-0.32771,-0.43141
0.62929,0.4324,-0.40644,-0.69811,0.77817,-0.19343,0.58482
1.6871,0.98128,-0.0042191,-0.66748,1.6437,-0.7753,0.97338
