"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.09204,0.25792,0.30155,0.57456,0.93262,1.949,1.444,1.1113,0.8734,1.2383,1.5439,1.5615,1.8308,2.2111,0.46173,1.7621,2.6574
0,0.042815,0.2968,1.5037,1.1189,1.2657,0.26468,1.2635,0.92608,0.75332,1.8787,3.5416,1.9401,2.2879,3.14,0.81089,0.86149,2.1259
0,0.022952,0.54459,1.8173,1.4182,1.732,0.024062,0.90252,0.92608,1.2336,2.6454,0.89466,2.6763,2.0848,3.5687,1.3346,0.15663,1.2528
0,0.031837,0,1.7128,1.9081,1.9985,0.024062,0.72202,1.2965,2.0021,1.7071,0.54507,2.7538,1.1704,3.4972,1.8584,0.078317,0.79721
0,0.056528,0.11091,2.3139,2.2347,2.4648,0,1.6245,0.92608,2.1462,3.303,0.29536,5.2982,0.96719,2.7112,3.0804,0.039159,0.45555
0,0.045008,0.15003,2.2355,3.0511,2.7979,0,1.6245,1.4817,2.5065,1.8384,0.19547,3.786,0.61161,2.1396,2.9058,0,0.11389
0,0,0.26825,1.5298,2.9423,3.1975,0.21655,1.9855,2.0374,2.7706,1.6837,0.79478,1.9001,0.30682,1.6395,1.5092,0.11748,0.075925
0,0.088037,0.18678,1.0594,1.9081,3.9303,1.1309,2.5271,1.8522,2.7706,2.9513,0.49513,3.0587,0.35762,1.4251,1.6838,0.078317,0.037962
0,0.034878,0.29857,0.92876,1.3638,3.7305,1.7324,3.0686,2.9635,2.4824,1.5757,0.44518,3.8074,0.56081,0.92494,1.6838,0.70485,0.22777
0,0.14033,0.065847,0.48449,0.95557,3.464,2.0212,3.0686,3.1487,2.3383,3.4585,0.3453,2.3528,0.56081,0.92494,1.3346,0.78317,0.64536
0,0.051182,0.36918,0.32768,0.76507,2.7312,2.2137,3.2491,4.0747,1.882,0.95179,0.39524,0,0.66241,0.78203,1.16,1.0964,1.025
0,0.042767,0.26312,0.22315,0.52013,2.1983,2.2859,2.3466,3.3339,1.9541,1.7402,0.3453,2.0978,1.3228,0.99639,0.81089,1.5272,1.5185
0,0.054718,0.27085,0.32768,0.32963,1.3323,2.1174,1.6245,2.7782,1.4258,4.533,1.6937,1.1166,1.526,1.568,0.63631,1.9579,1.6324
0.50244,0.57877,0.94657,0.055493,0.09182,0,1.949,0,0,0.032857,2.7953,1.6438,4.3159,1.3228,2.5683,5.1754,1.0573,0.45555
1.2789,2.5113,0.46989,0.037378,0.068655,0,0.28874,0,0,0.032857,3.3014,3.4417,2.4473,1.0688,2.4969,4.3025,2.1146,1.5565
2.4209,2.687,0.23155,0.067626,0.053175,0,0.048123,0,0,0.032857,1.7276,0.84472,2.0539,2.9991,2.7827,3.7787,2.4278,2.6194
2.969,2.933,0.23155,0.013693,0.063685,0,0.048123,0,0,0.032857,1.2005,0.44518,3.7782,3.5071,2.6398,2.2075,1.8013,2.4296
3.4714,2.8276,0.70823,0.070356,0.044299,0,0,0,0,0.032857,3.0284,0.24542,3.5461,3.9135,3.2829,2.0329,1.2139,1.6324
3.6084,2.6167,0.70823,0.0098391,0.020419,0,0,0,0,0.032857,1.8295,0.09559,4.091,3.3039,3.4258,2.9058,0.90065,2.05
3.3344,2.0545,0.70823,0.079752,0,0,0.096246,0,0,0.032857,0.24481,0.29536,3.3565,3.5071,3.5687,1.8584,0.74401,1.9361
1.2789,0.50849,3.6875,0.044907,0.010765,0,0.98653,0,0,0.032857,2.7284,0.24542,2.9541,3.3039,3.2114,2.2075,0.19579,1.5185
0.45677,0.12198,3.4492,0.071392,0.044697,0,1.6121,0,0,0.032857,3.0833,0.19547,3.7766,2.7959,2.9971,3.0804,0.23495,0.49351
0.045677,0.051707,3.33,0.0029116,0.075767,0,1.9249,0,0,0.032857,3.1894,0.14553,2.2376,2.034,2.7827,2.7313,0.35243,0.3037
0.045677,0.051707,2.615,0.062777,0.054618,0,2.1174,0,0,0.032857,2.8539,0.09559,2.1141,1.7292,3.4258,2.3821,0.31327,0.45555
0,0.051707,2.1383,0.024681,0.06113,0,2.2137,0,0,0.032857,2.3997,0.09559,1.6047,1.272,2.0682,2.7313,0.54822,0.37962
0.31974,0.54363,0.8274,0,0.045104,0,1.9731,0,0,0.032857,2.6042,1.444,4.1169,1.4244,2.4969,2.5567,1.1748,0.83517
0.27406,1.1058,0.8274,0.51062,0.30241,0.33308,1.9731,0.36101,0.37043,0.29703,2.324,1.5439,1.7705,0.22293,0.063513,0.12564,4.4249,3.5305
1.8727,4.479,0.94657,2.0787,1.5271,0.66616,0.28874,0.1805,0.18522,0.44112,1.2432,4.3407,3.2889,0.1553,0.071369,0.31001,3.9159,5.011
3.243,2.1599,0.58906,1.8957,1.9353,1.4655,0,0.36101,0.18522,1.3057,2.686,1.3941,2.5189,0.073677,0.0976,0.32623,1.5663,4.4036
3.4714,1.7383,0.23155,2.0264,2.2619,1.8652,0,0.90252,0.37043,2.0982,2.4722,0.79478,2.8932,0.04251,0.0934,0.043935,0.9398,3.075
2.6949,1.914,0.35072,1.8957,2.1258,2.4648,0,1.083,1.4817,2.0502,1.9506,1.0445,0.56181,0.057819,0.19948,0.23296,0.97896,2.2398
2.8776,1.8788,0.46989,1.7912,2.0442,2.7312,0,1.6245,1.2965,2.5305,2.599,0.89466,0.63899,0.10654,0.12871,0.090916,0.9398,1.5565
2.2838,1.8437,0.8274,1.5821,1.9897,2.7979,0.14437,1.805,0.74086,2.9147,1.6243,0.99455,2.6179,0.038285,0.078119,0.079057,0.74401,1.3666
0.82218,0.36794,3.4492,1.164,1.8265,2.6646,1.3475,2.3466,1.6669,2.9387,4.4,1.5439,0.54159,0.024841,0.175,0.31341,0.43074,0.79721
0.22838,0.12198,3.5683,0.61516,1.2822,2.2649,1.8287,2.3466,1.4817,2.7946,0.86954,0.64495,4.2812,0.027046,0.20899,0.15424,0.4699,0.45555
0.091353,0.086845,2.4958,0.40609,1.01,2.4648,2.1174,2.7076,1.8522,2.6265,0.92503,0.94461,2.7184,0.12648,0.015651,0.28046,1.2139,0.64536
0,0.051707,1.5424,0.24928,0.68342,1.6654,2.2137,1.9855,2.2226,2.2423,3.5407,0.79478,3.6939,0,0.22499,0.19808,1.9579,1.2528
0,0.051707,0.94657,0.19701,0.60178,0.93262,2.2618,0.90252,0.74086,1.4738,1.7051,0.49513,0.64856,0.12862,0.065382,0,2.4278,1.9361
0.31974,1.3518,0.46989,0.58902,0.4657,0.53292,2.0934,0.36101,0.18522,0.8734,1.8342,1.494,2.9279,0.12513,0,0.20875,4.5815,2.7333
0.13703,0.6139,0.70823,0.37995,0.43849,0.73277,1.8768,0.36101,0.55565,0.04463,0.69687,0.2188,3.063,2.8975,1.9967,0.98546,1.4489,2.5435
1.3246,1.8086,0.23155,2.34,1.1733,0.99923,0.36092,0.54151,0.37043,0.060357,1.3177,0.058989,3.4185,2.5927,2.9971,1.3346,0.86149,2.3157
1.9184,1.1058,0.23155,2.3139,2.1802,1.732,0.072185,0.90252,0.74086,0.024499,3.9546,0,3.2377,1.78,2.9256,0.81089,0.23495,1.7463
1.5987,0.68418,0.23155,2.1571,2.398,1.7986,0,1.6245,0.55565,0,1.9304,0.12035,3.3904,1.3736,2.354,2.0329,0,0.9111
1.4616,0.57877,0.35072,2.3661,2.7518,2.2649,0,1.444,1.2965,0.015615,1.3377,0.060419,3.6324,0.61161,1.7824,2.0329,0.039159,0.45555
1.2789,0.68418,0.35072,2.0787,3.1872,2.2649,0,1.9855,2.593,0.020218,2.116,0.09173,1.5958,0.61161,1.568,2.0329,0.19579,0.18981
1.416,0.6139,0.46989,1.2946,3.0239,2.3315,0.048123,1.9855,2.2226,0.025083,3.7397,0.090603,1.8981,0.56081,1.2107,1.5092,0.11748,0.15185
0.45677,0.086845,1.6616,0.85036,1.8265,2.1317,1.179,1.805,1.2965,0.027738,2.9125,0.11169,1.0307,0.56081,0.71058,1.16,0.35243,0.22777
0.13703,0.051707,1.8999,0.56289,1.2822,2.3315,1.7084,1.9855,1.8522,0.038957,0.20838,0.030246,0.45684,0.30682,0.85349,0.46173,0.43074,0.15185
0,0.051707,1.4233,0.43222,0.92836,1.8652,2.0693,1.444,2.2226,0.083352,1.9234,0.10743,1.4764,0.56081,0.63913,0.46173,1.1356,0.53147
0,0.051707,1.1849,0.27542,0.65621,1.3323,2.2377,0.72202,1.4817,0.01277,0.87373,0.074744,1.1028,0.8148,0.78203,0.28715,1.3705,0.98702
0,0.051707,0.94657,0.17088,0.49292,1.1325,2.3099,1.444,1.6669,0.016822,1.8629,0.021185,2.4544,1.3228,0.92494,0.11257,1.723,1.7463
0.18271,0.96528,0.46989,0.51062,0.35684,0.59954,1.9971,0.72202,0.55565,0.07497,0.56203,0.088503,2.0307,2.0848,1.568,0.11257,2.1537,2.2018
0,0.051707,0.46989,0.22315,0.43849,0.59954,2.3099,0.54151,0.74086,0.8734,2.9198,0.19547,4.1645,1.9832,0.85349,0.28715,2.3104,2.6953
0,0.051707,0.35072,0.14475,0.2752,0.53292,2.358,0.1805,0.55565,0.5612,1.5373,0.09559,1.6229,2.8467,2.4969,0.98546,1.0573,2.6194
0,0.051707,0.35072,0.17088,0.16633,0.46631,2.4062,0,0.18522,0.4171,2.8227,0.09559,2.7724,3.8627,3.2829,1.16,0.74401,1.974
0,0.051707,0.23155,0.56289,0.16633,0.26646,2.4062,0,0,0.27301,2.6769,0.09559,0.81589,3.4055,3.2114,2.9058,0.50906,1.2907
0,0.051707,0.23155,1.7128,0.62899,0.19985,2.4062,0,0,0.17695,0.82466,0.19547,1.9144,2.6435,3.4258,2.7313,0.19579,0.87314
0,0.051707,0.23155,2.9411,1.4999,0.39969,2.4062,0,0,0.36907,0.50254,0.09559,3.3508,1.6276,2.5683,3.7787,0.23495,0.68332
0,0.051707,0.23155,4.0126,2.534,1.2657,2.4062,0.36101,0.18522,1.2096,0.12435,0.3453,1.2029,1.1704,2.4254,3.6042,0.078317,0.41759
0,0.051707,0.23155,4.9272,3.7859,1.4655,2.4062,0.90252,0.37043,2.0742,1.8186,0.3453,2.8949,0.764,1.8538,3.6042,0,0.15185
0,0.051707,0.23155,5.084,4.4663,1.7986,2.4062,1.083,0.55565,2.4584,2.5642,0.54507,1.2333,0.45921,1.4966,3.4296,0,0
0,0.051707,0.23155,4.3,4.1125,2.2649,2.4062,1.444,0.37043,3.1309,2.9959,0.89466,3.0418,0.20522,1.0678,3.255,0.039159,0.037962
0,0.051707,0.23155,4.091,4.4391,3.0643,2.4062,2.5271,0.92608,3.419,1.4758,1.1444,2.8898,0.15443,0.49622,2.7313,0.15663,0.075925
0,0.051707,0.23155,3.2547,4.0037,3.2642,2.4062,2.3466,0.92608,3.2509,2.0509,1.2443,2.2793,0.10363,0.35332,2.3821,0.11748,0.11389
0,0.051707,0.23155,2.2877,3.4594,2.9977,2.4062,3.7906,2.7782,3.0108,0.18772,0.6949,4.1761,0.10363,0.35332,2.0329,0.078317,0.15185
0.22838,0.57877,0.70823,0.85036,0.62899,0.73277,1.9971,0.1805,0.55565,0.96946,0.85795,2.0933,1.7887,1.8308,1.3537,0.81089,2.3104,2.3157
1.2789,1.8788,0.46989,1.8696,1.6359,1.1325,0.33686,0.1805,0.37043,1.2096,3.0207,2.9922,2.8385,1.6784,1.9253,0.98546,1.3705,2.6194
1.5073,1.1058,0.23155,1.948,2.153,2.1983,0.096246,0.72202,1.1113,1.882,4.277,1.7437,0.76586,1.6276,2.2111,1.5092,0.31327,1.8981
1.416,0.82473,0.35072,2.0525,2.6429,2.9977,0.048123,1.6245,0.92608,2.6505,2.7934,0.89466,1.7033,1.2212,2.4969,1.6838,0.15663,1.0629
1.1876,0.6139,0.23155,1.2424,2.5068,3.464,0,3.0686,2.4078,3.0348,3.1943,0.54507,2.1124,0.51001,1.3537,0.63631,0.11748,0.53147
1.1419,0.93014,0.23155,0.71969,1.9625,3.5972,0,3.4296,4.26,3.0348,2.2922,0.24542,2.7037,0.51001,1.4966,0.46173,0.23495,0.34166
1.2333,1.4221,1.0657,0.48449,1.0644,3.1975,0.048123,3.0686,3.5191,2.4824,3.3695,0.84472,3.5923,0.40842,0.85349,0.28715,1.488,0.53147
0.5938,0.43822,3.0916,0.19701,0.57456,2.2649,0.91434,3.2491,3.7043,2.0502,0.66656,0.39524,3.012,0.66241,0.42477,0.28715,1.8796,1.2148
0.18271,0.19226,3.5683,0.11861,0.41127,1.3323,1.6121,1.9855,2.9635,1.3537,1.3375,0.29536,2.382,1.1196,0.42477,0.28715,3.6809,2.2777
0.045677,0.051707,2.8533,0.092479,0.35684,0.93262,1.9731,0.72202,1.8522,0.68127,1.3795,0.14553,3.6305,3.9135,1.6395,0.46173,3.0544,3.5305
0,0.051707,2.2575,0.11861,0.30241,0.73277,2.1174,0.36101,0.74086,0.48915,1.3238,0.09559,2.2195,3.8119,3.3543,1.3346,0.62654,3.075
0,0.051707,1.5424,0.51062,0.22076,0.46631,2.2859,0,0.55565,0.36907,4.8953,0.09559,3.0494,3.9643,3.783,2.0329,0.27411,1.7842
