"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.4027,-0.17848,2.5063,-0.62432,-0.67385,0.29626,1.1583
0.34396,0.00062623,2.3631,-1.8612,-0.26836,0.92631,0.99795
-0.090688,0.090177,1.5754,-1.4676,-0.084038,1.1027,0.5036
0.038533,0.00062623,-1.0025,-0.90542,-0.010311,-0.20779,-0.017472
0.05028,0.00062623,-3.2224,-0.8492,-0.010311,-0.30859,0.61049
0.062028,0.090177,-2.3631,-0.5681,-0.010311,0.59868,0.27647
0.09727,0.090177,-1.2174,-0.23078,-0.010311,0.19545,-0.60535
-0.055446,0.53793,-0.85931,-0.11834,-0.010311,-0.83784,-0.32477
-0.25515,0.35883,-0.57287,-0.062118,0.026552,-0.96385,-0.29805
-2.2052,0.17973,-0.21483,0.050323,0.91127,0.27106,-2.1418
-0.47835,0.80658,-0.071609,1.1747,2.1278,-0.031371,-0.81912
1.6362,-0.35758,0.14322,1.9056,-0.1209,-0.78744,0.63721
-1.7706,-1.1635,0.21483,-0.062118,-1.9641,0.11984,-1.7143
-2.1465,-0.44713,0,-1.4114,-0.82131,0.39707,-1.2734
-0.43136,-0.088925,-0.21483,-0.90542,-0.19463,0.19545,-0.31141
-0.020204,0.00062623,-0.14322,-0.34322,-0.010311,-0.056573,-0.12436
-0.0084562,0.00062623,-0.071609,-0.11834,-0.047175,-0.66143,0.55704
-0.0084562,0.00062623,0,-0.17456,-0.010311,-0.20779,0.4368
-0.0084562,-0.088925,0,-0.11834,-0.010311,0.19545,0.15622
-0.0084562,-0.088925,0,-0.062118,-0.010311,-0.3842,0.10278
-0.0084562,0.00062623,0,-0.0058972,0.026552,-0.056573,-0.111
0.4262,1.1648,0,-0.0058972,1.4642,0.59868,0.23638
0.39095,1.2543,0,-0.0058972,1.4274,0.27106,0.31655
1.7771,-0.35758,0,0.94985,1.6854,-0.081775,1.9733
2.1531,-1.074,0.42965,2.018,-0.63699,0.17025,1.813
-0.23166,-0.71578,1.5754,1.3434,-3.0331,0.24585,-0.64543
-2.1935,-0.17848,1.0741,-1.0741,-0.85817,0.044236,-2.222
-1.982,-0.088925,-0.93092,-1.6363,-0.1209,0.19545,-1.9414
-0.38437,0.00062623,-1.3606,-0.73676,-0.010311,0.32146,-0.24461
-0.031951,0.00062623,-0.64448,-0.5681,-0.047175,0.09464,0.11614
-0.0084562,0.00062623,-0.14322,-0.17456,-0.010311,-0.66143,0.16958
-0.0084562,0.00062623,0,-0.11834,-0.010311,-1.1403,0.076054
-0.0084562,0.00062623,0,-0.062118,-0.010311,0.19545,0.022611
-0.0084562,0.00062623,0,-0.0058972,-0.010311,0.019034,0.18294
0.36746,1.4334,0,-0.0058972,0.94814,-0.15738,0.89106
0.41445,2.4185,0,-0.0058972,1.243,0.97672,0.27647
2.0121,0.26928,0,0.78119,1.9434,-0.13218,0.36999
1.7067,-1.7008,0.071609,2.4116,-0.26836,-0.48501,0.53032
-0.17292,-1.4322,1.647,1.8494,-2.5907,-0.81264,-0.95273
-0.13768,-0.62623,3.2224,-0.287,-0.85817,-0.53541,0.20966
-1.8528,-0.17848,0.071609,-1.4676,-0.34208,0.69949,-0.25797
-1.9233,0.00062623,-2.4347,-1.2427,-0.15777,0.34666,-1.3669
-0.39612,-0.088925,-1.4322,-0.62432,-0.010311,-0.056573,-0.111
-0.10243,-0.088925,-0.64448,-0.51188,-0.010311,-0.0061684,0.36999
-0.0084562,0.00062623,-0.21483,-0.45566,-0.010311,-0.359,0.062693
-0.0084562,0.00062623,-0.14322,-0.39944,-0.010311,-0.45981,-0.28469
-0.0084562,0.00062623,-0.071609,-0.11834,-0.010311,0.044236,0.049332
0.56716,1.8812,-0.071609,-0.0058972,1.3168,0.32146,0.39671
0.4027,1.2543,0.071609,-0.0058972,0.76382,0.95151,0.36999
1.8594,-1.074,0.071609,0.61253,1.7591,0.27106,2.1203
2.3058,-0.98443,0.21483,1.8494,0.46891,-0.23299,1.5725
0.34396,-0.71578,0.85931,2.018,-2.7751,-0.081775,-0.4851
0.32047,-0.088925,2.5063,0.72497,-1.1531,-0.20779,0.54368
-0.34913,0.00062623,2.005,-1.0179,-0.34208,0.29626,0.71737
-0.20816,-0.17848,-0.7877,-2.0298,-0.1209,0.17025,0.2631
0.32047,0.00062623,-1.7902,-1.3552,-0.010311,0.17025,0.32991
-0.34913,0.090177,-1.7186,-0.34322,-0.010311,0.24585,-0.44502
-0.50184,0.35883,-1.1457,-0.17456,0.063415,0.67429,-0.47174
-2.2287,0.090177,-0.28644,-0.17456,0.21087,0.7499,-2.075
-2.2639,-0.26803,0,-0.11834,0.026552,-0.13218,-2.4625
0.12076,0.71703,0,-0.062118,0.76382,-0.13218,-0.15108
0.76687,1.4334,0,-0.0058972,1.7591,0.044236,0.23638
