"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.00068666,-0.18522,0.0020273,1.053,3.4976,-0.30308,2.1957
-0.0038992,-1.3808,0.14698,2.5719,-0.24832,-0.021649,1.0668
-0.0097043,-1.2888,1.0167,2.704,-2.8858,-0.42035,-0.23469
0.013406,-0.0012862,2.7561,0.65672,-1.0128,0.0018041,0.16374
0.0090158,-0.0012862,2.4662,-1.1924,-0.13365,0.68193,0.77465
-0.033654,-0.18522,0.0020273,-2.1831,0.095693,0.23633,0.33639
-0.011408,-0.18522,-1.8823,-1.3906,0.095693,-0.045102,-2.0276
0.01298,-0.0012862,-2.3897,-0.46599,-0.13365,-0.23272,-2.1339
-0.026553,-0.0012862,-1.52,-0.46599,-0.13365,-0.20927,-0.19485
-0.032786,-0.0012862,-0.43282,-0.66411,-0.018978,0.16597,0.08405
-0.00020131,-0.0012862,-0.070448,-0.26786,-0.018978,0.025257,-0.062039
0.0078161,1.0103,-0.070448,-0.0036946,0.66905,-0.4907,0.13717
0.3673,0.051013,0.0020273,-0.0036946,1.1277,0.65848,0.64185
2.3802,-0.95539,0.0020273,0.92089,2.0833,0.65848,2.3684
2.3491,-0.090624,0.21945,1.9776,-0.40122,0.04871,1.8504
-0.040453,-0.11112,0.94421,1.9115,-2.5035,0.61158,0.42935
-0.051672,-0.097985,2.3212,1.053,-0.70701,-0.34999,0.38951
0.49805,0.0016585,2.9735,-0.99432,-0.32477,-0.51416,-0.57999
-0.28727,0.077415,1.3791,-2.051,-0.095426,0.61158,-0.50031
-2.3852,0.013418,-1.8099,-1.4566,-0.018978,0.30669,-2.0276
-2.3291,0.20536,-3.2594,-0.92828,-0.018978,-0.23272,-2.5323
-0.47798,0.065886,-1.7374,-0.39994,-0.018978,0.025257,-0.46046
-0.085328,-0.18996,-0.5053,-0.069736,-0.018978,-0.4438,0.16374
-0.018016,-0.0064074,-0.36035,-0.0036946,-0.018978,0.04871,0.044208
0.47561,0.062686,-0.14292,-0.0036946,0.89839,-0.092007,0.34967
0.41951,1.7187,0.0020273,0.12839,1.2806,-6.2194,0.28326
1.5526,1.3513,0.074503,0.92089,1.854,-5.4467,0.90746
1.8219,-1.1968,0.21945,1.7794,-0.28655,-0.042494,0.50904
0.19514,-1.2888,1.2341,1.9776,-2.3889,-0.093536,-0.75264
-0.10777,-0.55308,2.2488,0.26047,-0.93635,-0.017234,0.26998
0.36342,0.18264,1.9589,-1.6547,-0.40122,0.033858,1.877
0.038078,0.27461,-0.2154,-1.5887,-0.13365,0.017595,1.0004
-2.2169,-0.093252,-2.4621,-0.73015,-0.057202,-0.096715,-2.3198
-2.172,-0.18522,-2.0273,-0.26786,-0.018978,-0.030683,-2.3596
-0.41067,-0.093252,-0.72273,-0.3339,-0.018978,-0.023323,-0.048758
-0.040453,-0.0012862,-0.2154,-0.26786,-0.018978,-0.036677,-0.062039
-0.0067972,-0.0012862,-0.070448,-0.20182,-0.018978,0.079824,-0.20813
0.49805,2.4818,0.0020273,-0.069736,1.166,-0.0062308,0.69497
0.34098,1.1023,0.43688,0.023295,-0.052227,1.2674,0.057488
1.3619,3.7693,0.29193,-0.021651,-1.2078,1.5652,-0.68624
0.52048,5.2407,-0.36035,-0.1139,-0.018869,-0.34999,-1.1776
-1.4204,0.91837,0.0020273,0.099347,-0.027618,-0.60797,-1.1776
-0.38823,0.090679,0.6543,0.17801,0.050987,-0.32653,-0.26125
0.25123,-0.82898,0.3644,-0.065873,-0.040994,-0.4907,-0.088601
0.26245,-1.6567,-0.14292,-0.076819,-0.03948,-0.34999,0.057488
-0.60139,-2.6683,0.0020273,-0.005049,0.0079726,-0.27963,-0.048758
-0.75845,-2.6683,0.50935,-0.12101,-0.027105,-0.13891,-0.062039
-0.11898,-2.4844,0.14698,-0.016472,-0.027387,0.095615,0.32311
-0.018016,-1.2888,-0.28787,0.13632,0.019325,0.25978,0.602
-0.018016,-1.0129,-0.2154,-0.093832,0.055246,0.63503,0.45591
0.32976,-0.18522,-0.57777,0.020796,-0.063101,0.98682,0.68169
0.57658,1.2862,-0.57777,0.14371,1.0313,4.7862,1.0403
-0.27605,0.36658,-0.2154,-0.076245,0.016868,3.9419,0.21686
-0.57895,-0.64504,0.0020273,-0.069736,-1.1275,-1.1943,-0.67296
-0.07411,-0.36915,0.0020273,-0.0036946,-0.018978,-0.98321,-0.61983
-0.018016,-0.46111,0.0020273,-0.0036946,-0.018978,-0.74869,0.24342
-0.0067972,-0.36915,0.0020273,-0.0036946,-0.057202,-0.021649,0.69497
-0.0067972,-0.27718,0.0020273,-0.0036946,-0.018978,0.8461,0.11061
-0.0067972,-0.27718,0.0020273,-0.0036946,-0.018978,0.23633,-0.12844
-0.0067972,-0.093252,0.0020273,-0.0036946,-0.018978,-0.068554,-0.15501
-0.0067972,-0.0012862,0.0020273,-0.0036946,-0.018978,0.25978,0.08405
-0.0067972,-0.093252,0.0020273,-0.0036946,-0.018978,0.3536,0.23014
-0.0067972,-0.093252,0.0020273,-0.0036946,0.019246,0.072162,-0.30109
-0.0067972,-0.0012862,0.0020273,-0.0036946,-0.018978,-0.37344,-0.40734
0.47561,0.91837,0.0020273,-0.0036946,1.0131,-0.42035,0.65513
