"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-2.6614,-1.7877,1.5645,1.1669,-3.0402,-1.8974,-2.5487
-0.89792,0.094415,0.33602,-2.3832,-0.046623,-1.0972,-0.016829
-0.30148,-0.83314,-1.114,-0.58447,-0.66749,-1.5193,-0.03965
-0.013059,-0.026433,0.59764,-1.1838,0.04171,2.2762,0.22945
-0.12291,-0.17479,-0.55354,-0.45699,-0.072818,0.2341,0.065832
-0.03462,-0.085076,-0.43609,-0.20578,-0.11017,1.8806,0.1032
-0.13027,-0.097805,-0.02024,-0.0017253,-0.095627,0.62986,0.10367
0.0075231,0.063606,-0.37232,-0.21269,0.0033005,0.11502,0.081386
-0.23661,-0.31731,0.00088348,0.15716,-0.34746,0.34877,-0.48487
0.34483,0.66971,-0.072806,-0.13634,0.99712,0.24085,0.36697
0.59065,0.89709,0.1936,0.34954,0.74068,0.20019,0.48907
2.9832,0.075963,-0.049866,-0.17638,2.4488,-0.024799,2.2256
1.4804,-0.44634,0.081266,3.113,-0.25747,0.24377,1.3305
-0.61871,-0.36454,1.3327,1.7832,-2.3771,-0.81103,-0.51692
-1.7225,-0.15964,1.4032,-1.6328,-0.047209,-0.67625,-1.7585
-2.1692,-0.02693,-0.75715,-1.1657,-0.49442,1.1495,-1.7782
0.19567,-0.062007,-0.64018,-0.94356,-0.027117,-0.77646,0.49284
-0.36064,-0.054814,-0.67242,-0.51961,-0.077608,-0.28476,0.041401
0.078081,-0.04554,-0.80339,-0.10305,-0.033823,-0.17961,0.00026691
-0.17718,-0.085404,0.015485,-0.43923,-0.10263,0.76056,-0.42437
0.0094272,0.04591,-0.053121,-0.10493,0.061281,1.0149,0.10926
-0.19218,-0.38037,0.031504,0.06345,-0.37234,-1.2048,-0.11245
0.19932,1.1112,-0.060791,-0.031709,0.92793,-1.556,0.29119
0.52366,0.50535,0.11318,0.14685,0.71996,0.26878,0.50174
2.8852,0.84806,-0.41391,-0.7493,1.7228,0.052049,1.4966
1.456,-0.78072,0.32562,2.784,-0.52534,-0.40203,0.71373
-0.75757,-1.0548,-0.50836,1.6145,-1.7554,-0.45998,0.14499
0.36415,-0.040774,2.7786,-1.1451,-0.026537,1.0359,0.38444
-1.9791,-0.28614,1.2975,-1.1196,-0.36612,-0.13744,-1.6841
-1.6499,-0.028629,-1.948,-0.79441,-0.017428,1.687,-1.7177
-0.027768,-0.165,-0.54038,-0.23136,-0.089258,0.53914,0.12023
-0.17304,-0.073464,-0.93649,-0.53217,-0.015177,-0.040126,0.07388
-0.031569,-0.13816,-0.16552,-0.010445,-0.1359,-0.2852,-0.31111
-0.080128,0.15093,-0.12329,-0.099448,0.1219,-1.4916,0.15197
-0.13153,-0.50109,0.059309,0.050329,-0.48105,0.32618,-0.36717
0.15916,1.1559,-0.097186,-0.18067,1.1611,0.20573,-0.0024514
0.71622,1.3139,0.20956,0.32132,0.94326,0.0089671,1.1571
1.4045,0.72556,0.24919,-1.0551,2.3699,0.053906,1.3971
1.7227,-1.0488,-0.35407,2.5966,-0.54846,-1.4323,0.75713
-0.27448,-1.2965,1.4756,2.4399,-2.3493,-0.48432,-0.83294
0.14939,-0.2025,2.0864,-0.79209,-0.12403,0.026511,1.5194
-0.034211,-0.15076,2.3052,-1.2634,-0.37501,1.2082,0.63171
0.2569,0.020494,0.96407,-1.4387,0.059175,1.4389,0.19328
-0.15182,0.12997,-2.6147,-0.46823,-0.084005,0.89312,-0.12068
-0.39694,0.17965,-2.4431,-0.0079702,-0.099015,0.62077,-0.80502
0.61406,0.29119,-0.46972,-0.29669,0.1318,-0.55635,0.63671
-2.481,0.59216,-0.15471,-0.098304,0.17081,-1.6663,-2.1882
-2.0837,-1.067,-0.70572,-0.098006,-0.66562,-1.3651,-2.1472
0.64888,0.9808,-0.08353,-0.070552,0.97083,0.34501,0.16288
0.42861,1.5648,-0.10946,0.16786,0.82065,0.0080757,0.19479
