"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.032861,0.16138,1.4658,2.5795,1.8164,2.0487,0.35685,0.12592,1.6973,0.86453,1.4151,0.21167,0.39011,0.96041,1.8305,0.19852,0.090645
0,0.043979,0.08963,0.51136,1.9543,2.3613,0.23823,1.0057,0.34628,3.0681,1.5522,3.754,3.5222,0.13093,0.75886,1.1809,0.59556,0.24604
0,0,0.034606,0.25107,1.251,2.1797,0.023823,2.2384,1.1333,3.7376,3.0362,1.649,3.4898,0.35308,0.45653,0.79113,1.4077,0.69926
0,0.021729,0.11433,0.13538,0.78208,1.1807,0,3.1468,1.9833,3.3232,4.4116,0.24572,2.5161,1.649,0.96041,0.66121,2.1296,1.3856
0,0.023364,0.11672,0.13538,0.66485,0.63574,0,4.2173,2.7073,2.1755,4.484,0.058619,1.445,2.8338,1.6658,1.051,1.0467,1.4762
0,0.010704,0.077192,0.10646,0.50855,0.63574,0,3.3738,3.3999,1.5698,3.4343,0.058619,0.89325,3.0929,3.4798,1.3108,0.30681,1.0359
0,0.065236,0.18993,0.077535,0.35225,0.54492,0.16676,3.2116,4.1869,1.0597,2.7105,0.33928,0.56869,3.5002,4.6387,2.2203,0.10828,0.66042
0,0.062239,0.060845,0.048614,0.19595,0.4541,1.3817,1.6869,2.6758,0.5815,0.64736,0.15217,0.081844,2.6486,4.0844,2.61,0.054142,0.37553
0,0.0039698,0.045184,0.048614,0.1178,0.36328,1.8105,0.64882,1.6999,0.39022,0.24922,0.058619,0.049388,2.1303,4.034,3.2596,0.036095,0.19424
0,0.044582,0.099047,0.27999,0.078726,0.18164,2.1917,0.35685,0.72405,0.29458,0.068252,0.058619,0.049388,1.5379,2.6232,3.3896,0.054142,0.10359
0,0.017417,0,0.77166,0.39133,0.09082,2.2632,0.097323,0.53517,0.19894,0.10445,0.058619,0.049388,1.1676,2.2201,4.0392,0.054142,0.077696
0,0.035293,0.04773,2.0731,1.0947,0.27246,2.287,0.097323,0.25184,0.23082,0.068252,0.1054,0.081844,0.53821,1.5147,3.6494,0.21657,0.10359
