"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.085693,-1.0294,0.30024,-0.051951,-0.33694,-0.51235,0.010958
-0.11484,-0.62311,0.49004,-1.3375,0.15445,0.032191,0.47235
-0.056904,-0.40395,-1.6308,-0.65926,-0.28236,0.30074,0.085634
-0.031128,-0.3021,-1.6947,-0.64262,-0.27561,0.34567,0.28641
-0.18271,-0.31335,-0.072237,-1.2492,-0.45365,-0.0069984,-0.36643
0.40669,0.14882,-0.048679,-1.2879,1.0686,1.6192,1.4005
0.40596,0.92569,0.42144,0.43289,1.0278,2.2855,1.0907
1.3465,0.94205,-1.0649,0.059055,2.0017,1.4247,0.47529
0.38475,2.0468,1.1239,0.059055,0.26091,-0.61757,-1.3485
-1.4693,-0.92651,0.53634,0.059055,-2.4987,-1.4984,-1.1089
0.061174,-0.91746,1.1096,0.059055,-0.047111,-0.66803,0.0085005
-0.23889,-0.071683,-1.0582,0.059055,-0.1502,-0.84843,-0.033628
-0.176,-0.065382,-1.7635,0.059055,-0.068193,-0.4952,-0.31212
0.12561,0.086885,1.3348,0.059055,0.33806,-0.35345,-0.093175
-0.17406,-0.80791,1.293,0.059055,-0.12715,-0.29777,0.10207
-0.035384,0.3387,2.1431,0.059055,-0.044163,-0.26467,-0.053899
-0.35347,0.3445,-0.70427,0.059055,0.048945,-0.26051,0.15216
-0.4821,-1.5291,-0.9363,0.059055,-0.12432,-0.17442,-0.29774
0.20275,-0.50902,-0.38684,0.059055,0.88077,-0.23833,-0.061524
0.34285,0.53941,-0.58924,0.059055,0.21467,0.13434,0.50219
