"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.087822,0,0.84687,0.29166,1.438,2.1107,1.2546,1.5007,1.1849,1.5005,1.5839,2.8191,2.8831,1.8684,1.1487,1.4367,2.5125
0,0.045686,0.30266,2.4031,0.90887,0.68478,0.36392,0.31365,2.6219,0.82855,1.927,3.8799,1.9656,3.4227,3.0043,1.4665,0.95779,2.4776
0,0.012575,0.50142,2.1657,1.3867,1.3011,0.048523,0.47047,2.071,0.9124,1.8828,1.2908,2.86,2.6672,3.6619,1.9431,0.15963,1.4307
0,0.10425,0.2434,2.6141,1.765,1.8489,0,0.94095,3.3892,1.4993,0.65256,0.31374,3.8631,1.696,3.0043,2.5786,0.039908,0.80259
0,0.10704,0.24264,3.6428,2.8601,2.5337,0,1.2546,2.3547,2.1492,3.762,0.11833,2.9763,0.77863,2.4065,3.8497,0.039908,0.45364
0,0.10133,0.12109,3.8275,3.7162,3.013,0,2.1955,2.5315,2.4007,2.1147,0.16718,3.6817,0.45487,2.1673,2.7375,0.039908,0.24427
0,0,0.42318,2.8779,3.9551,2.1913,0.097045,1.5682,1.5465,2.7571,3.3711,0.16718,4.5558,0.29298,1.6293,1.7842,0.039908,0.13958
0,0.084838,0.28245,2.1921,3.1388,2.0543,0.92193,1.0978,0.88312,3.1344,3.2181,0.26489,4.2797,0.18506,0.97169,1.7842,0,0.034895
0,0.021454,0.4403,1.559,2.4818,1.9174,1.6255,0.94095,0.33069,2.8619,2.4003,0.80225,2.8776,0.1311,0.49343,1.1487,0.039908,0
0,0.10357,0.06582,1.0315,1.7451,2.7391,2.0137,1.0978,4.0163,2.9038,4.3492,0.6557,4.245,0.18506,0.37386,0.83091,0.19954,0.034895
0,0.10575,0.099449,0.74137,1.1478,2.8076,2.1593,2.3524,2.814,2.6942,3.3856,1.1442,0.86004,0.34694,0.2543,0.83091,0.43899,0.13958
0,0.1086,0.24511,0.53035,0.88896,2.4652,2.2078,1.8819,3.5711,2.3378,1.5314,0.85111,2.5441,0.34694,0.2543,0.83091,1.0376,0.55832
0,0.14194,0.27042,0.95238,0.61022,2.1228,1.9652,1.5682,2.1828,2.2749,2.9843,1.8281,3.1762,0.67071,0.31408,0.83091,1.8358,0.97707
0.44091,0.77206,0.57182,0.064548,0.067489,0,2.0137,0,1.8483,0.03199,2.6125,1.535,1.456,1.696,2.4663,3.532,0.71834,1.012
1.3227,3.1378,0.23808,0.0484,0.097927,0,0.38818,0,3.5902,0.03199,2.2167,3.4402,3.2755,2.4514,2.8847,2.2609,1.6362,1.5354
2.8108,2.5152,0.73869,0,0,0,0.072784,0,3.1705,0.03199,3.2299,0.85111,2.9293,2.5054,3.2434,3.3731,0.79816,1.1864
3.3619,2.7642,0.90556,0.056532,0.043038,0,0.024261,0,1.4918,0.03199,0.88733,0.21603,3.3222,2.1276,2.7054,1.9431,0.91788,1.1166
3.7477,2.8057,0.40495,0.022603,0.027245,0,0,0,2.6227,0.03199,2.2169,0.26489,1.8613,2.1816,2.1076,2.4198,1.3569,0.90728
3.7477,3.1793,0.73869,0.039258,0.059466,0,0,0,2.9251,0.03199,2.1618,0.069478,1.0418,2.3435,2.4663,3.2142,1.1573,0.87238
4.4091,2.8057,0.73869,0.077493,0.070243,0,0.024261,0,2.4729,0.03199,4.0965,0.069478,2.7942,2.6133,2.2869,2.8964,1.1573,0.97707
1.2676,0.31552,5.9117,0.033148,0.056627,0,0.99471,0,1.8071,0.03199,2.556,0.069478,2.4434,2.8291,1.6293,3.6908,1.317,1.2562
0.33068,0.066501,6.4123,0.077807,0.052886,0,1.6012,0,3.1921,0.03199,2.1636,0.069478,2.4459,3.3687,2.4663,3.8497,0.9977,1.6401
0.11023,0.066501,4.4098,0.035305,0.059347,0,1.9894,0,4.9513,0.03199,2.556,0.069478,1.9969,3.045,2.5858,4.1675,0.55871,1.1166
0,0.066501,3.7424,0.10691,0.031556,0,2.232,0,2.3677,0.03199,2.5127,0.069478,2.8811,2.7752,2.7652,4.4853,0.43899,0.76769
0,0.066501,2.0737,0.083208,0.032591,0,2.3776,0,2.7512,0.03199,4.3084,0.069478,2.6026,2.1276,2.7054,3.2142,0.35917,0.62811
0.44091,0.97958,0.73869,0.026177,0.068198,0,2.0137,0,3.6828,0.03199,2.7101,1.9258,2.307,1.3722,1.9282,3.0553,0.95779,0.59322
0.055113,1.4776,0.57182,0.45122,0.31157,0.95869,1.9894,0.78412,1.7748,1.0591,0,2.0724,5.2523,0.11176,0.16273,0.49343,4.31,2.652
2.3148,6.292,0.90556,1.9283,0.70977,0.75325,0.38818,0.31365,1.4951,0.78663,2.5661,3.9288,3.3063,0,0.0037365,0.37799,5.2678,5.4088
4.1335,3.8018,0.73869,2.0602,1.4663,0.82173,0.072784,0,2.9893,1.0172,0.98596,1.877,3.2589,0.19741,0.092878,0.30842,2.4743,4.676
3.6375,2.3077,0.73869,2.2185,1.4663,1.3696,0,0,2.7273,1.5203,1.791,1.1442,2.8967,0.17218,0.087109,0.44713,1.1573,4.0129
3.1966,1.5606,0.40495,2.1657,2.0238,1.7804,0,0.94095,4.7645,1.8138,3.4815,1.0465,3.14,0.12792,0.050534,0.19286,0.75825,2.5125
2.921,0.97958,0.23808,2.1657,2.422,2.1228,0,1.5682,3.9954,2.0863,4.0802,0.99766,2.4807,0.25589,0,0.13306,0.43899,1.7797
2.0943,1.2286,0.40495,2.1921,2.2428,3.4239,0.21835,3.1365,3.5605,1.9605,2.7722,1.1442,2.5113,0.1969,0.13682,0.085242,0.27935,1.1515
0.8267,0.23251,2.908,1.2425,1.3668,3.4239,1.4557,3.4501,1.9577,2.5265,2.2322,1.2419,2.7637,0.10228,0.19632,0.30734,0.11972,0.76769
0.27557,0.066501,2.7411,0.8205,1.2075,3.4924,1.7953,1.8819,0,2.233,4.7319,0.70455,0.069671,0.04527,0.12782,0.22008,0.67843,0.48853
0.16534,0.066501,1.9068,0.53035,0.78941,3.6293,1.9894,3.4501,2.8091,2.5474,3.5416,0.85111,3.7951,0.072897,0.11507,0.54535,0.75825,0.90728
0.055113,0.066501,1.9068,0.26658,0.5704,3.0815,2.1593,2.5092,2.2512,2.0863,4.0086,0.46029,3.2503,0.068835,0.0027073,0.32742,1.6761,1.326
0,0.066501,1.7399,0.18745,0.39121,2.3282,2.2806,2.3524,2.0651,1.7509,4.1892,0.26489,2.8373,0.15942,0.11138,0.48646,1.9156,1.8146
0.33068,1.6021,0.73869,0.55673,0.33148,1.5065,1.9894,1.8819,3.7478,1.2897,4.4216,1.4862,3.3808,0.13559,0.16466,0,4.6293,2.5474
0.27557,0.68905,0.57182,0.68861,0.43103,1.1641,2.1107,0.6273,2.2473,0.020547,1.3538,0.080762,3.5903,1.642,0.97169,0.9898,2.7137,1.9192
1.5983,2.9717,0.40495,2.0866,0.92878,1.3011,0.3154,0.47047,3.3887,0.011723,2.8734,0,2.4075,1.8578,1.3304,1.3076,2.0353,2.8963
2.2597,1.6436,0.40495,2.0602,1.7053,1.9858,0.024261,1.4114,0.72274,0.044624,3.026,0.050235,2.4992,1.9658,1.5695,1.3076,0.55871,2.1635
2.4801,1.1041,0.23808,2.0075,1.7849,2.6706,0,1.8819,3.7899,0.056176,2.0648,0.038774,0.98,1.2643,1.2706,1.3076,0.35917,1.2213
2.0392,0.60605,0.23808,1.9283,2.0039,3.3554,0,2.9797,2.9256,0.044057,3.3005,0.044477,1.5188,0.99447,0.91191,0.83091,0.59862,1.012
1.8739,0.39853,0.23808,2.4295,2.0637,3.2184,0,1.8819,1.1788,0.02575,3.7751,0.05626,4.5952,0.72467,1.151,0.51314,0.31926,0.80259
