"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.035485,3.8039,-0.37346,-0.56134,2.7959,0.7285,0.30452
-0.021062,1.0021,-0.74562,0.80732,-0.018946,-0.094437,-0.93445
-0.043978,-0.62216,-0.37346,1.5943,-2.0597,-0.64306,-1.3353
-0.0081102,-0.013062,2.0456,0.73889,-0.72265,-0.26324,-0.35141
0.026329,-0.62216,2.2317,0.49937,-0.15969,-0.24214,0.23164
-0.03266,-0.78458,0.37086,0.25985,-0.26524,-0.15774,0.17698
-0.012436,-0.98762,0.9291,-0.15074,0.016239,-0.094437,-0.29675
0.011243,-0.62216,-0.55954,-0.97194,-0.30043,-0.073337,0.1041
-0.0050865,-0.21609,-1.8621,-1.5194,-0.54672,0.45419,0.7418
-0.0034249,-0.17549,-1.676,-1.2115,-0.15969,1.0028,0.48672
0.0023747,-0.094275,-1.676,-0.93773,-0.19487,0.8973,0.41384
-0.01854,0.59603,-0.18738,-0.52713,1.1773,0.96061,0.94222
0.68617,-0.16792,-0.18738,-0.56134,1.0014,2.6276,0.99688
3.724,-0.88744,-0.37346,-0.45869,2.4792,2.4377,3.5659
3.0783,-0.033611,-0.0013013,-0.013878,-0.018946,0.45419,2.8189
-0.1904,0.045066,-0.0013013,-0.013878,-3.4319,0.60189,0.3774
-0.17381,0.025798,-0.0013013,-0.013878,-0.96894,0.7707,1.0333
0.058483,-0.1022,-0.0013013,-0.013878,-0.3708,-0.24214,0.17698
-0.57203,-0.11228,-0.0013013,-0.013878,0.08661,-0.91737,-1.0802
-3.0609,0.046121,-0.0013013,-0.013878,0.016239,-0.36875,-3.5582
-2.9945,-0.076409,-0.0013013,-0.013878,-0.19487,0.60189,-3.3031
-0.55543,-0.081581,-0.0013013,-0.013878,-0.054131,0.7496,-0.66115
-0.090848,0.009592,-0.0013013,-0.013878,-0.018946,-0.28435,0.1041
-0.024478,0.07734,-0.0013013,-0.013878,-0.018946,-0.70636,0.26808
0.40692,0.034775,-0.0013013,-0.013878,0.89587,-0.36875,0.90578
0.60603,0.93308,0.18478,0.7731,1.2829,-4.8898,-0.27853
2.0827,3.1798,0.37086,0.67045,2.444,-4.6326,-0.86157
0.72218,2.0985,0.18478,1.0126,-0.054131,-0.010024,-0.98911
-1.7335,0.068151,1.6734,2.2444,-2.5523,0.0079556,-1.809
-0.65499,-0.094275,2.0456,2.0049,-0.47635,0.054459,-0.71581
-0.1904,-0.94701,1.1152,1.0126,-0.23006,0.0053497,-0.059884
0.075076,-1.15,1.1152,0.22564,-0.30043,-0.019552,0.031216
-0.45588,-0.9064,1.3013,-0.013878,0.15698,-0.023516,-0.023444
-0.73795,-1.2313,0.55694,-0.15074,-0.018946,0.044018,0.15876
-0.14062,-1.2313,-1.4899,-0.32183,-0.65228,0.043546,0.45028
-0.041071,-0.45973,-1.676,-1.5536,-0.47635,-0.0055671,0.72358
-0.007886,-0.053669,-0.55954,-1.9642,-0.19487,0.0062289,0.66892
0.4567,0.068151,-1.4899,-1.2457,1.1773,0.017095,1.1973
0.37374,0.47421,-1.8621,-1.6874,-0.047743,2.6027,1.4342
2.0662,2.5451,-0.9317,-1.1827,-1.3294,2.7034,0.48672
0.78855,2.4233,-0.18738,-0.062642,0.06415,-0.64306,-1.8455
-1.5178,-0.33791,1.1152,-0.027644,0.0052437,-1.3394,-2.2463
-0.17381,0.10876,1.4873,-0.0089785,-0.054187,-0.89627,-0.36963
-0.25677,0.27118,1.1152,-0.0094471,-0.040568,-0.57976,-0.15099
-0.20699,-1.1906,-0.0013013,-0.071686,0.031536,-0.49535,-0.096325
-0.6218,-1.2313,0.37086,-0.0083628,0.022614,-0.34765,-0.18743
-0.77113,-1.0282,0.55694,0.060429,-0.047497,-0.22104,-0.18743
-0.1904,-1.0282,-0.37346,-0.030349,0.0078655,-0.031135,0.2863
-0.074255,-0.74398,-0.37346,-0.045884,-0.060226,0.13767,0.63248
-0.007886,-0.41913,-1.1178,-0.0088853,-0.035008,0.34868,0.66892
0.65581,0.83967,-1.676,0.0067916,-0.040541,0.68629,1.3248
0.55625,0.23058,0.18478,1.4098,1.3774,0.053269,0.61426
2.0827,0.55543,0.55694,1.0482,2.7474,0.39088,0.52316
1.867,1.1239,-0.37346,-0.082311,-0.61709,0.9184,-0.059884
-0.90387,-0.29731,-0.55954,0.054555,-2.1652,0.053269,-1.5175
-0.6218,0.47421,-0.37346,-0.048095,-0.1245,-0.24214,-0.62471
0.20781,1.2457,0.18478,0.80732,0.051424,-0.43205,-0.041664
-0.50566,0.51482,0.74302,1.0468,-0.15969,-0.49535,-0.096325
-1.0864,-1.3125,1.3013,1.0468,-0.089316,-0.38985,-0.58827
-0.28996,-1.2719,2.4177,0.90997,-0.018946,-0.19994,-0.26031
0.63921,-0.41913,0.9291,0.32829,-0.19487,-0.031135,0.52316
0.68899,-0.66276,-1.8621,-0.42448,-0.15969,-0.094437,0.68714
0.60603,-0.17549,-0.74562,-0.56134,-0.018946,0.15877,0.76002
0.8881,0.59603,0.18478,-0.93773,-0.26524,1.1294,1.3431
-1.7833,-0.41913,-1.676,-2.3064,0.33291,1.5092,0.48672
-0.27336,1.2051,-1.4899,-1.5194,2.7607,1.045,0.14054
