"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.020977,0.12247,1.2851,0.18183,0,1.9601,0,0.072099,0.13721,0.062222,1.9333,0.29158,2.9655,2.5706,2.5494,1.7194,1.526
0,0.0081548,0.076114,1.3619,1.2843,0,0.43027,0,0.072099,1.0397,0.18719,3.8354,3.0987,2.7411,4.8527,3.2556,2.7555,2.2104
0,0.022058,0.03649,0.74739,1.491,0.2692,0.047807,0.20831,0.072099,2.664,0.93701,1.5053,2.7667,2.4917,1.9756,0.52198,1.9129,2.1457
0,0.011314,0.079118,0.44014,1.1464,0.80761,0,1.1804,0.5768,3.5063,1.9993,0.36403,2.3139,2.2299,3.9299,1.3922,1.6283,2.2844
0,0.015118,0.00071655,0.28652,0.80194,0.53841,0,2.0137,1.2257,3.2055,3.0615,0.22138,1.6801,2.4294,2.2323,1.0309,2.3342,2.1179
0,0.021779,0.094226,0.20971,0.66414,0.40381,0,3.0553,2.5956,2.4836,3.124,0.12627,0.89526,2.5416,2.617,0.73942,3.006,2.7283
0,0,0,0.20971,0.59524,0.1346,0.071711,3.4719,3.4608,1.4608,2.7491,0.17382,0.4425,2.7286,4.3724,2.9196,3.2452,3.163
0,0.0076046,0.084616,0.20971,0.25073,0,1.1952,2.1526,2.8119,0.73884,0.93701,0.078717,0.08029,2.6289,3.5404,1.867,1.4802,2.8763
0,0.012179,0.014747,0.1329,0.25073,0,1.6494,1.2499,2.3072,0.55835,0.24968,0.078717,0.050105,2.791,3.5031,1.2403,1.15,2.2751
0,0.019504,0.059572,0.1329,0.18183,0,2.0318,0.48606,1.2257,0.43802,0.12471,0.078717,0.050105,2.6912,4.2507,2.1149,1.0476,1.7942
0,0.01445,0.025963,0.1329,0.18183,0,2.1752,0.069438,0.5768,0.3177,0.12471,0.078717,0.050105,2.8408,2.42,0.54347,1.0589,1.6555
0,0.015145,0.073265,0.1329,0.18183,0,2.3426,0,0.4326,0.3177,0.062222,0.078717,0.050105,3.0029,2.8628,1.0697,1.1728,1.5537
0,0.011801,0.045626,1.2851,0.18183,0,2.0557,0,0.2163,0.25753,0.062222,1.4577,0.26139,3.1027,3.4543,2.6381,1.7649,1.6185
0.2863,0.39764,0.46538,0,0.1749,0,2.0318,0,0.1442,0.19737,0.062222,1.7431,0.32176,2.9406,3.6812,0.90102,1.6283,1.6277
0.93047,2.0961,0.34258,0.2484,0,0,0.40636,0,0,0.49819,0.24968,3.3599,2.0724,3.0902,2.3621,5.4329,3.1199,2.4601
1.6033,2.0961,0.98727,0.031898,0.062383,0,0.11952,0.13888,0.072099,1.7014,0.93701,1.5053,2.5252,3.352,3.2341,1.3674,3.7917,3.1445
