"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.51619,1.8698,0.56513,0.68428,0.070974,0.085193,-1.7881
-1.577,0.1909,1.1316,1.7004,-1.9163,-0.40446,-2.08
-0.43698,-0.27548,0.56513,1.294,-0.70974,-0.40446,-0.30895
-0.21271,-0.33766,-0.75659,1.3278,-0.35487,-0.30653,-0.11432
-0.0445,-0.057835,-0.75659,0.37945,-0.21292,-0.2086,0.099761
-0.10057,-0.67966,0.75394,-0.6028,-0.070974,-0.22819,0.15815
0.23584,0.31526,1.5092,-0.23023,0.14195,-0.13025,0.041374
0.10502,1.0304,0.75394,0.34558,0.10646,-0.091082,-0.094861
-0.081879,-0.15111,-0.37895,0.37945,-0.31938,-0.05191,-0.055937
0.12371,-0.9284,0.37631,-0.56893,-0.17743,-0.012738,0.080299
0.12371,0.0043485,0.37631,-0.19636,-0.070974,0.0068483,0.099761
-0.25009,-1.3948,-1.5119,-2.3979,0.70974,0.51609,1.1896
1.6936,0.0043485,-2.2671,-2.8044,1.6679,1.0841,1.793
0.81522,1.6522,-0.56777,0.92138,-0.35487,0.4965,-0.50357
-2.5489,-0.86621,0.56513,1.531,-1.8098,-0.3457,-1.827
-1.521,-1.1771,0.75394,0.75202,-0.31938,-0.48281,-0.69819
-0.2314,-0.83512,0.75394,0.34558,0.10646,-0.36529,-0.055937
-0.0071212,-0.61748,1.1316,-0.23023,-0.31938,-0.18901,0.25546
-0.0071212,-0.36875,-0.56777,-1.1109,-0.49682,-0.091082,1.0923
-0.0071212,-0.33766,-2.0783,-1.5173,-0.46133,0.26147,0.76148
-0.0071212,-0.24438,-0.9454,-1.4157,-0.21292,1.0645,0.41116
-0.0071212,-0.15111,-0.56777,-0.90764,-0.035487,1.7304,0.76148
-0.0071212,-0.15111,-0.37895,-0.50119,0,1.6717,0.39169
0.57226,0.40854,-0.0013204,-0.2641,0.95814,0.88822,1.0729
0.51619,0.5329,0.75394,0.48106,1.4904,-2.226,-0.036475
2.3851,1.7766,0.56513,0.48106,1.9163,-1.8147,-0.30895
0.8526,2.3362,-0.37895,0.98912,0.28389,0.4965,-1.1264
-2.3433,0.59509,0.37631,2.3101,-2.0227,-0.63949,-2.333
-1.3154,-1.1149,1.698,2.1407,-1.1711,-0.85494,-0.67873
-0.64257,-1.7368,-0.0013204,0.37945,-0.28389,-0.50239,-0.094861
-0.081879,-1.0528,0.94276,-0.16248,-0.31938,-0.18901,0.13869
-0.0071212,-0.74185,1.8868,-0.46732,-0.35487,0.12437,0.21653
-0.0071212,-0.52421,-1.1342,-1.1786,-0.21292,0.32023,0.9561
-0.0071212,-0.27548,-1.323,-1.4157,-0.39035,0.51609,1.3064
-0.0071212,-0.30657,-0.56777,-1.6867,-0.24841,0.96657,0.8004
-0.0071212,-0.30657,-0.75659,-1.2125,-0.035487,1.4562,0.060836
0.64701,0.50181,-1.1342,-0.8399,1.2775,1.1233,1.0534
0.53488,0.62618,1.8868,1.2601,1.455,-1.0312,0.33331
1.8431,2.0253,1.3204,1.1246,1.2066,-0.89411,-0.69819
0.36667,1.6833,-0.75659,0.75202,-0.5323,-0.18901,-1.3404
-1.6892,-0.088926,-0.0013204,1.3956,-1.6679,-1.1096,-1.9048
-0.15664,0.37745,-0.19014,1.0569,-0.49682,-0.63949,-0.48411
-0.66126,-0.71076,0.75394,1.023,-0.42584,-0.26736,-0.17271
-0.71732,-1.6435,0.56513,0.21009,-0.17743,-0.22819,0.021912
-0.17533,-1.2704,0.37631,-0.46732,-0.21292,-0.11067,0.29438
-0.06319,-0.77294,-0.0013204,-1.077,0,0.14395,0.52793
-0.0071212,-0.46202,-1.7007,-0.94151,-0.24841,0.33981,0.43062
-0.0071212,-0.33766,-1.8895,-0.87377,-0.42584,0.32023,0.236
-0.0071212,-0.21329,-0.56777,-1.3141,-0.17743,0.39857,0.27492
0.55357,0.37745,-0.0013204,-1.1109,1.1356,1.1037,1.54
0.46012,0.71945,1.1316,0.5488,0.92266,-0.11067,0.62524
1.2638,2.4606,0.94276,1.294,1.5969,-0.67867,-0.9512
0.44143,2.274,0.75394,0.75202,0.17743,-0.091082,-1.2237
-1.278,-0.67966,0.94276,1.1246,-2.4131,-0.60032,-1.2237
-0.28746,-1.0528,0.75394,0.95525,-0.60328,-0.40446,-0.17271
-0.17533,-0.15111,-1.1342,0.71815,-0.14195,-0.30653,0.021912
-0.11926,0.03544,-1.5119,0.48106,0,-0.18901,-0.19217
0.12371,0.03544,0.94276,0.17622,0.31938,-0.071496,-0.017012
-0.06319,-0.67966,1.8868,0.14235,-0.035487,-0.032324,0.15815
-0.081879,0.37745,1.8868,-0.33184,-0.035487,-0.012738,0.15815
-0.3996,0.25308,-0.37895,-0.29797,0.035487,0.0068483,0.13869
-0.43698,-1.5502,-1.1342,-0.027002,0.10646,0.026434,-0.11432
0.25453,-0.61748,-0.75659,0.14235,0.92266,0.065607,0.11922
0.62832,-0.026743,-1.1342,0.24396,1.5969,0.12437,0.52793
