"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.79194,-0.8005,-1.0546,-0.014813,-0.050669,0.30824,0.16466
-0.03455,-0.3412,-1.0288,-0.010777,-0.073397,-0.25875,0.90479
-0.069266,-0.14566,0.56684,-0.0044531,-0.12277,0.29809,0.93193
-0.21836,-0.32493,-0.87379,-0.0037384,-0.060137,0.78675,0.14524
0.34558,-0.0018206,-1.6436,-0.015134,-0.0043398,1.0676,0.30536
0.46629,0.41628,0.1005,-0.012885,-0.093375,-0.17979,0.79169
-0.08888,-0.20173,-0.86933,-0.84698,-0.096175,0.61709,-1.2443
-0.08888,-0.25618,-0.23999,-0.38228,-0.17208,1.8578,-0.96664
-0.08888,0.66448,0.10644,-0.31632,-0.13699,0.5634,-0.38348
-0.08888,1.761,-0.068191,-0.16355,-0.047605,-1.8687,-0.36788
-0.08888,1.5921,0.21775,0.33589,-0.11144,-1.2785,-0.013204
-0.08888,2.2099,0.96503,1.2356,-0.0076641,-1.0114,0.03286
-0.08888,1.1459,-0.008746,3.2896,0.0026509,-1.0205,0.012697
-0.08888,1.5584,1.5381,1.8003,0.23257,-0.22025,0.15828
-0.08888,-0.78656,2.1888,1.2159,0.33969,0.07562,-0.011757
-0.08888,-3.0198,-0.62643,-0.22078,-0.20646,-0.11111,-0.00095164
-0.08888,-1.1927,-0.064411,-0.36024,-0.061636,-0.14108,0.1108
-0.08888,-1.6052,1.0146,1.5387,0.39261,0.099136,-0.19029
-0.08888,-0.67817,-0.087564,-1.974,0.013721,-0.15201,0.20845
1.7239,1.628,-0.89616,-1.8728,2.2149,5.1124,-0.025358
0.29141,1.8966,0.41656,1.1685,-0.57203,-0.13736,-2.0825
-1.8821,0.9355,0.37051,0.90227,-2.6706,-3.2666,-1.3231
-0.22538,-0.87608,0.84367,1.9326,-0.059748,-1.5166,0.029736
-0.29794,-0.78518,1.6266,2.1326,-0.29128,-1.2024,-0.17165
-0.055175,-0.33733,-0.33401,0.99818,0.27832,-0.54315,0.1078
-0.16145,-0.9883,1.804,0.60972,0.39951,-0.24341,-0.052679
-0.22851,-0.65386,1.0898,-0.7363,-0.32834,0.16291,0.42047
-0.10559,-0.49285,0.88751,0.12532,0.0010039,-0.038896,-0.14259
-0.02107,-0.26031,-0.6984,-0.88295,0.15842,0.23501,0.55276
-0.34331,-0.61398,-1.6981,-1.2274,-0.58268,-0.034533,0.6548
0.9262,-0.17763,-0.949,-1.8896,0.90019,0.63947,1.5749
0.49737,0.51401,-2.0772,-1.6687,0.80218,1.1813,2.2612
1.9118,1.1459,-0.35984,-0.1929,2.4012,0.055593,-0.087188
-0.15961,0.92084,-0.04533,0.41082,-0.2937,-1.0341,-0.79498
-1.1931,0.16057,-1.0355,0.41923,-2.6895,-1.7293,-0.62885
0.19205,1.153,1.2417,1.9653,0.033927,-0.54866,0.033306
-0.62231,-0.76537,0.98556,2.0827,-0.1699,-0.34201,-0.00046038
0.1892,-1.3066,1.9546,1.3501,0.0054187,-0.47872,0.21457
-0.17308,-0.694,0.55702,-0.46183,-0.03036,0.019749,0.62885
0.2286,-0.78652,-0.48239,-0.20642,0.23637,0.19084,-0.31808
1.5707,-0.22962,0.30908,-1.3415,0.18129,0.13934,1.7952
1.3716,0.0502,-2.9218,-1.0255,-0.44804,0.58307,0.76378
-0.20253,-0.11288,0.78435,0.27345,-0.40974,1.4811,0.78234
-0.39937,-0.23692,-0.56863,-1.9717,-0.23331,2.8087,-0.29828
-0.63656,0.51853,-1.2648,-0.30939,0.16694,3.2461,-2.589
2.0398,2.2465,-0.41734,-0.77565,2.6711,3.5311,2.0757
-0.13829,1.0604,-0.80824,-0.23536,-0.2005,1.0639,-3.8012
-1.9779,-0.45412,1.3376,1.2174,-3.0804,-1.1493,-2.6161
-0.41102,-0.20975,-0.20604,0.97707,-0.40707,-0.93972,0.17415
-0.25442,1.9833,-0.7189,0.9598,-0.06202,-0.82104,-0.39017
-0.090663,3.7165,0.36324,0.30968,-0.060099,-0.74837,0.17759
-0.10777,1.166,1.2269,0.43258,-0.016785,-0.48628,-0.034361
-0.062358,-2.6272,1.1951,0.44,0.069948,-0.53187,0.048748
-0.1275,-2.0346,0.66537,0.1831,-0.33765,-0.10245,-0.15221
-0.026365,-0.93054,2.0447,0.61312,0.458,0.026792,0.21541
-0.20594,-1.6343,-1.5817,-0.78666,-0.71532,-0.020754,-0.074833
0.22551,-1.1098,-2.4808,-0.12431,1.9034,0.16309,0.35104
0.49812,-0.82686,-0.42247,-0.25416,1.3657,-0.30041,0.61275
2.2862,1.5015,0.54543,-0.4455,2.3198,-0.037919,1.8147
0.33117,0.66627,-0.10628,0.2157,-0.60373,0.63728,-0.69605
-1.3727,-1.2587,0.63078,-0.20335,-2.0756,0.6999,-1.4716
-0.7225,-0.30156,-0.38134,-0.42689,-0.15287,-0.69758,-0.15933
-1.1491,-0.40502,-1.645,-0.13399,-0.7741,-0.061698,-0.30403
0.02224,-0.25495,0.34726,-0.23742,0.13486,0.47494,0.15971
-0.25223,-0.36617,-0.19294,-0.2764,-0.13719,-0.50159,-0.33635
-0.001727,-0.17993,0.29517,-0.57009,-0.10153,0.049249,0.046586
-0.15852,-0.24757,0.84682,-0.40905,-0.052367,-0.42942,0.71958
0.0025444,0.053352,-0.6615,-0.28628,0.10173,0.086078,0.62174
-0.26116,-0.10752,-0.19476,-0.44663,-0.56865,0.76062,-0.10011
0.37273,0.67721,-0.15218,-0.55614,1.2554,0.62175,-0.28788
0.55043,0.43058,-0.040601,0.50707,0.85854,-0.012579,-0.19751
1.231,3.2681,-1.239,-0.80708,2.7324,1.5301,-0.099732
0.044338,1.7513,-0.21684,1.1227,-0.61589,-1.0566,-0.3124
-1.2728,-1.1771,1.9874,2.1501,-3.0425,-1.584,-0.39805
-0.22274,-0.6515,0.021711,1.4368,-0.069743,-0.66029,-0.063502
-0.22999,-0.68321,0.42823,1.3729,-0.13702,-0.56973,0.078974
-0.1751,-0.65355,1.1303,0.49385,-0.060317,-0.43683,-0.068068
-0.11019,-0.56747,0.62025,-0.08892,-0.16222,-0.069092,0.25869
-0.066896,-0.42439,-0.7379,-0.077407,0.1589,0.19713,0.33813
-0.12512,-0.292,-0.41867,-0.39347,-0.098187,0.0043695,0.046386
-0.023082,-0.41045,0.59173,-0.1786,0.20106,0.20447,1.5259
-0.22001,-0.14034,-0.76739,-1.055,-0.63157,1.1481,0.30177
0.26075,-0.17426,-1.2155,-1.7215,0.82703,1.0843,-0.62531
0.40199,0.34904,-0.62272,-1.0305,1.0499,-0.24876,0.38634
2.189,1.4138,-1.5102,-0.98251,3.2943,1.3129,0.48064
0.98137,1.0432,-0.075519,0.74798,-0.25397,0.76385,-1.0353
-1.9836,-0.95289,1.7722,1.2801,-3.3621,-1.0266,-1.2646
-0.013932,-0.37255,-0.025537,1.3817,-0.1013,-0.33025,0.0045174
-0.15305,0.030045,0.57941,0.31597,-0.51007,-0.45463,0.45978
-0.015262,-0.73166,0.064414,-0.92989,0.065824,-0.1411,0.71364
1.7434,-0.35123,1.5467,-0.16872,0.10979,-0.09016,0.24999
0.51652,-0.44168,0.41718,-1.7917,-0.10103,0.6891,3.05
-0.52156,-0.15187,-2.7462,-0.32718,-0.039366,2.1676,-0.74268
-2.0937,0.15723,-0.21663,-0.13722,-0.068466,-0.18322,-3.2669
-1.8676,-0.574,-0.28073,-1.0449,-0.53726,-0.44444,0.30868
0.88791,0.41745,-0.53864,-0.60474,0.65126,0.21712,0.43523
0.79392,0.64492,0.5293,-0.36326,0.57323,-1.0188,0.65438
