"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.051084,3.7401,-1.6956,-0.38575,3.3765,0.43307,-0.51436
-0.034213,2.0146,-0.4511,0.70622,-0.050245,0.01604,-1.4529
-0.0071014,0.32658,-0.036262,2.0095,-2.7769,-1.0265,-1.4529
0.014014,-0.086039,0.37857,2.3618,-1.1188,-1.1308,-0.1331
-0.036625,0.064005,1.4157,1.4459,-0.087092,-0.55738,0.042864
-0.0089475,-0.38613,1.4157,0.77667,-0.013399,-0.24461,-0.10378
0.014874,-1.5115,2.2453,0.28352,0.060294,-0.036089,0.042864
0.057743,-1.2114,-0.036262,-0.66755,-0.013399,-0.088219,0.10152
-0.0018491,-0.87377,-1.2808,-0.35052,0.13399,0.068169,0.65875
-0.066227,-0.94879,-0.24368,-0.24485,0.42876,0.17243,0.60009
-0.062052,-0.53617,-0.86593,-0.66755,-0.19763,0.01604,0.27749
-0.0073348,0.21405,-0.86593,-1.5482,1.092,0.22456,0.83471
0.3694,-0.33588,-1.903,-3.6264,1.0551,2.1533,-0.77831
1.9214,-0.64059,-1.4882,-2.4992,0.94461,1.5799,-0.98361
1.5697,0.0045362,-0.036262,-0.0335,-0.60294,-1.0787,0.45345
0.3131,-0.021596,-0.036262,-0.0335,-2.3347,-0.81803,0.10152
0.63529,0.016491,-0.036262,-0.0335,-0.60294,-0.14035,0.62942
0.76417,-0.050859,-0.036262,-0.0335,-0.34502,0.32882,1.3626
-0.29907,-0.077079,-0.036262,-0.0335,-0.013399,1.8406,0.9227
-2.7477,0.097053,-0.036262,-0.0335,-0.013399,3.4044,-0.54369
-2.2644,-0.00028721,-0.036262,-0.0335,-0.087092,3.0917,-1.5115
-0.29907,-0.037434,-0.036262,-0.0335,-0.013399,0.32882,-1.2476
-0.041313,-0.030553,-0.036262,-0.0335,-0.013399,-1.4436,-0.54369
-0.0090939,0.060861,-0.036262,-0.0335,-0.013399,-2.3298,-0.074447
0.18422,-0.0092097,-0.036262,-0.0335,1.3131,-2.3298,0.27749
1.3441,0.51544,0.37857,1.0937,1.092,-2.9755,4.0608
5.3071,2.1444,0.17116,0.60054,1.8658,-2.3227,4.5007
1.763,1.752,-0.036262,0.14262,0.72353,0.055866,-2.538
-2.7155,0.36409,0.17116,1.2346,-2.4821,0.03746,-3.7111
-0.94345,-0.34862,1.8305,1.3755,-1.0819,-0.1165,-0.63168
-0.87901,-1.2864,1.2082,1.4107,-0.12394,-0.12806,0.1895
0.18422,-0.3111,0.79341,0.31875,-0.013399,0.084062,0.24816
-1.3623,-0.23608,0.37857,-0.10395,-0.087092,0.11985,-0.57302
-2.2644,-1.2114,-1.0734,0.35397,-0.27132,0.03769,-0.54369
-0.58904,-0.61119,0.79341,-0.70277,0.023448,0.075525,0.21883
-0.13797,-0.23608,-0.036262,-1.4073,-0.23448,-0.023304,0.62942
-0.0090939,-0.23608,-1.4882,-1.0198,-0.30817,-0.023849,1.04
0.89305,0.10152,-0.4511,-0.80844,0.61299,-0.011129,1.8905
0.53863,0.10152,-0.036262,-1.658,-0.30884,1.1551,-0.1331
1.3441,0.7392,0.17116,-1.3903,-0.97842,2.1388,-1.3062
0.79639,0.51414,-0.65851,-0.026575,-0.0080113,1.1629,-1.2476
-1.2656,-0.38613,-1.4882,0.04527,-0.012515,-0.50525,-1.6875
-0.26685,0.13903,-0.65851,-0.053761,0.0321,-1.2351,-0.16243
0.24866,1.5644,-0.036262,-0.03701,0.059831,-0.66164,0.16017
-0.0090939,1.4144,0.37857,-0.0040792,-0.083479,-0.29674,-0.074447
-0.97567,-0.49866,1.2082,-0.041718,0.032425,-0.71377,-0.074447
-1.1045,-1.0988,1.6231,-0.056955,0.04845,-0.60951,0.33614
-0.29907,-0.87377,0.17116,-0.051539,-0.058028,0.068169,0.74673
-0.0090939,-0.72373,0.79341,-0.026727,-0.13175,0.22456,0.74673
-0.0090939,-0.53617,0.37857,-0.03353,-0.091482,0.58946,-0.015792
0.60307,-0.12355,-2.3179,-0.080049,0.037098,1.0586,0.60009
-0.0090939,-0.27359,-1.6956,1.2743,0.070086,1.0065,0.042864
-0.62126,-0.38613,-0.65851,1.0041,0.086171,0.69372,-1.2769
-0.0090939,-0.011017,-0.24368,-0.77322,-0.050245,0.79798,-0.16243
-0.0090939,0.66418,-0.24368,-0.63232,-0.050245,0.4852,-0.10378
-0.0090939,1.4894,-0.4511,-0.3153,-0.013399,-0.45312,-0.36773
-0.0090939,1.2268,0.17116,-0.068725,0.097141,-1.1829,-0.25041
-0.0090939,0.88925,0.79341,0.2483,0.097141,-0.97442,-0.10378
-0.0090939,1.1893,0.37857,0.88234,-0.050245,-0.71377,-0.04512
-0.0090939,0.36409,0.58599,1.305,0.060294,-0.60951,-0.04512
-0.0090939,-1.0238,1.2082,1.305,0.20768,-0.14035,0.10152
-0.0090939,-1.624,-0.65851,1.305,0.57615,-0.088219,0.36547
-0.0090939,-1.2489,0.37857,0.63577,0.17083,-0.088219,0.33614
-0.0090939,-0.6487,1.6231,-0.068725,-0.4924,0.068169,0.7174
0.4742,-0.42364,-1.0734,-2.0413,0.72353,1.0065,1.3333
2.6973,1.3769,-1.2808,-2.0765,3.2291,1.4235,0.89337
1.2797,1.5644,-0.65851,0.28352,-0.23448,0.27669,-1.1889
