"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.042149,0.071979,1.6765,0.72732,0.095021,1.9829,0,0.32706,0.11067,0.12794,1.8859,0.26194,1.0617,2.7072,3.4132,0.26726,0.040454
0,0.031435,0.097017,1.0547,1.1647,1.0452,0.2628,0.032081,0.19623,0.50783,0.19679,3.5678,3.3753,0.89974,2.7072,2.4684,0.33853,0.13485
0,0.042694,0.086955,0.59656,1.0772,1.1402,0,0.32081,0.22894,1.2716,1.0575,1.3912,3.1218,0.77826,2.4236,3.1432,0.28508,0.14833
0,0.016974,0.032297,0.33474,1.121,1.5203,0,0.9945,0.45788,1.7604,1.9182,0.4019,2.3254,0.77826,2.1967,2.8733,0.23163,0.28318
0,0.048984,0.12183,0.13838,0.85854,1.0452,0,1.8607,1.0466,1.4244,2.0559,0.20403,1.5652,1.0617,1.7998,2.3334,0.28508,0.25621
0,0.048108,0.11332,0.17111,0.5961,0.76017,0,1.9248,1.4063,0.78279,1.2985,0.1051,0.84116,0.98073,1.6296,2.1984,0.78397,0.45848
0,0.034246,0.21224,0.17111,0.55236,0.4751,0.071673,1.3795,1.7334,0.50783,0.78207,0.1051,0.26194,1.5881,1.6296,0.98363,1.2294,0.90348
0,0.066363,0.13245,0.13838,0.5961,0.28506,1.0273,0.64162,1.4063,0.44673,0.30008,0.20403,0.044734,2.56,1.8565,1.3886,0.42762,0.87651
0,0.029495,0.173,0.13838,0.42114,0.19004,1.5768,0.32081,0.85034,0.35507,0.26565,0.15456,0.044734,2.9245,2.4236,1.6585,0.24944,0.49894
0,0.046999,0.11586,0.13838,0.46488,0,1.9352,0.19248,0.5887,0.14122,0.12794,0.1051,0.044734,2.4385,3.1609,1.5235,0.1069,0.31015
0,0.063905,0,0.49838,0.42114,0,2.0546,0.064162,0.39247,0.049563,0.05908,0.1051,0.044734,1.7096,2.4236,1.9285,0.24944,0.25621
0,0.057089,0.024073,0.72747,0.55236,0,2.1741,0.032081,0.22894,0.080114,0.05908,0.1051,0.044734,1.3857,2.0833,2.1984,0.17817,0.24273
0,0,0.073415,1.0875,0.77106,0.19004,1.8874,0,0.13082,0.080114,0.05908,2.0838,0.22574,0.89974,1.9132,2.6033,0.3029,0.18879
