"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.62257,-0.25068,-1.9285,-0.047154,-0.0093158,0.2594,2.0766
0.75968,-0.038119,-0.45826,-0.030914,-0.045697,1.0946,2.9973
-0.071512,-0.9269,-1.5944,-0.92659,-0.02983,-0.87776,-0.1112
-0.071512,-0.034299,-0.58979,-1.4915,-0.13077,2.0042,0.13966
-0.071512,-0.30995,0.094899,-0.9883,-0.18671,1.3251,-1.1362
-0.071512,0.083229,-1.4725,-0.85002,-0.038026,0.37063,-1.1896
-0.071512,0.77585,-1.1841,-0.16992,-0.059339,-1.0175,0.12484
-0.071512,4.3322,0.32185,-0.20989,0.0034516,-2.355,-0.20812
-0.071512,4.2347,0.060551,1.8429,0.090595,-0.63221,0.26153
-0.071512,3.2281,0.21012,2.5022,-0.10259,-0.59275,-0.080858
-0.071512,1.8457,1.6755,2.6976,0.29143,-0.18056,0.081028
-0.071512,-1.7147,1.6063,1.6635,-0.10248,-0.65308,0.052814
-0.071512,-2.6448,-0.36159,0.22844,0.24505,-0.06603,0.14511
-0.071512,-3.5346,0.39848,1.3972,0.29887,-0.24211,-0.041509
-0.071512,-1.5832,2.2839,-1.8354,-0.64021,0.34329,0.15283
1.4654,1.6232,-0.94871,-0.98618,2.7976,0.48279,0.39971
0.25034,1.3576,-0.77764,0.71821,-1.095,-0.69627,-0.81097
-1.4417,0.26001,0.19498,1.8158,-2.8884,-1.9891,-0.92372
0.022949,-0.97282,1.7117,1.5712,0.30471,-0.65506,0.056068
-0.11178,-1.1453,2.3542,0.86917,-0.27363,-0.67035,-0.10938
0.12696,-0.13512,0.22877,0.50955,0.074147,-0.28883,0.45985
-0.47317,-0.91888,-1.4645,0.095909,-0.015763,-0.12921,0.12079
-0.52465,-0.093546,-0.34964,-0.80491,-0.014187,-0.43946,0.32257
-0.12601,-0.09594,0.019165,-1.4309,-0.41655,0.70577,1.4696
-0.10541,-0.22579,-1.5792,-1.3169,0.14692,0.25771,0.89439
-0.15651,-0.3462,-1.4974,-1.0971,-0.38028,0.46283,0.6629
0.3401,0.22532,-0.13016,-0.74316,0.74311,2.2851,-0.45877
0.36441,0.57912,0.090098,0.13827,1.0169,1.9,-1.3463
2.3594,1.0689,-1.349,-1.0813,2.9304,3.1145,0.15814
-0.0077317,1.0907,-0.42917,-0.025413,-0.57233,0.7763,-3.4195
-2.6145,-0.22381,0.33517,1.8348,-3.0477,-1.696,-1.4453
0.21265,0.88106,1.5088,0.69344,-0.033236,-1.0365,0.61077
-0.67027,-0.34218,-0.33323,2.1969,-0.25991,-1.7903,-0.18379
-0.085805,-0.17,-0.53561,1.5305,0.16738,-0.12556,-0.098201
0.091448,-0.40728,1.364,-0.79532,0.026006,-0.38199,0.28785
0.0032587,-0.42665,2.5555,1.3726,0.078316,-0.70723,-0.070613
0.77098,-0.81278,0.73642,0.0089191,0.1969,0.16169,0.352
0.30416,-0.55711,-1.5642,0.38301,0.14433,-0.19721,0.68572
0.55073,0.10911,0.91682,-0.44833,-0.22443,0.11311,0.79534
0.5064,-0.72598,0.28287,-0.94988,-0.30948,0.23854,0.40666
-0.85463,0.31284,-1.2858,0.060245,0.074371,1.0087,-1.124
2.3493,1.8112,-0.12683,-0.44648,2.7393,0.9309,-0.79423
-0.39682,1.2236,0.065309,2.3647,-0.54689,-1.28,-2.0291
-2.5129,-1.2367,-0.1048,0.44686,-2.4872,-1.5346,-0.54023
0.026091,-0.19027,1.007,-0.50574,-0.25093,-1.2973,-0.080284
-0.19511,-0.30834,0.78481,1.0437,-0.41446,-0.66726,0.48549
-0.017085,-0.35228,-0.47774,-0.65657,0.073248,0.37493,0.027627
-0.098891,-0.35449,-0.86891,-0.49144,-0.26472,-0.18906,0.49789
-0.050347,-0.24069,0.019643,-0.77239,0.091668,0.31186,0.6606
-0.10261,-0.20333,-0.18289,-0.67633,0.053564,-0.14192,0.53049
-0.0063653,-0.3593,-1.1085,-0.56204,-0.0092247,0.61317,1.0862
-0.2259,-0.51576,0.41428,-0.43385,-0.5646,1.424,-0.76193
0.37734,0.39761,-0.30387,-0.74344,1.0424,1.0376,-0.09509
0.40672,0.59505,-0.36121,-0.45492,0.94655,1.0106,0.62325
1.3383,3.0583,-0.079161,-0.080826,1.862,1.3754,0.76884
-0.55127,1.1116,-0.65908,0.7309,-1.0913,-0.55583,-1.8299
-1.0473,-1.7838,1.3903,2.5116,-1.8747,-1.5656,-1.1456
-0.017682,-0.39368,1.7338,1.184,0.20802,-0.78045,0.14298
-0.68948,-1.2349,-1.1041,-0.11469,-0.45712,-0.71883,0.2556
0.021686,-0.44186,-0.18351,-0.56268,0.30527,0.24869,0.52528
-0.10071,-0.4645,-0.21782,-1.4247,-0.26459,0.27371,0.781
-0.059863,-0.16872,0.14864,-0.58259,-0.28882,0.80349,0.91117
-0.085853,-0.096652,0.37509,-2.2633,-0.088275,1.0838,-0.24709
-0.029421,-0.081902,-1.2413,-1.0228,0.022368,0.21997,0.20467
-0.21594,-0.24155,-0.3043,0.24928,-0.41017,0.67907,-0.55535
0.47666,0.15061,-0.53709,-1.3374,1.0785,1.1419,-0.76494
0.31749,0.52124,-0.18422,0.37715,1.1926,0.49248,0.28806
1.7315,0.84892,-0.81154,-0.96432,2.4528,2.5128,0.86228
0.49222,1.2317,-0.13216,0.40765,-0.41678,-1.1829,-1.3322
-0.64065,-0.18717,0.31082,0.065613,-2.9778,-1.2879,-0.98903
0.10369,-0.32922,-0.17872,-0.15785,-0.094016,-0.66033,0.30775
-1.4058,-0.13912,2.0008,1.1278,0.077167,-1.52,-0.081211
-0.56815,1.3421,0.60581,0.63864,-0.081645,-0.93558,0.23947
-0.16542,0.70944,-1.6554,1.5299,0.28093,-0.35486,-0.25254
-0.063511,-0.63423,1.0129,0.51592,0.57636,-0.41467,0.36776
-0.12123,-0.79244,-0.37386,-0.094077,-0.48116,-0.057468,0.14122
0.044785,-0.93357,-0.66857,1.4964,0.11116,0.09552,-0.027022
-0.33516,-0.59643,0.13933,-0.19096,-0.21389,-0.20764,0.058644
0.66405,-0.48315,0.070942,-1.3266,0.81334,-0.0036852,0.99148
0.78086,0.35183,0.34287,-1.1986,0.72456,-0.353,0.98171
1.1324,0.9287,-0.61459,-0.52309,2.5575,1.1193,1.8827
0.5561,0.84575,-0.47836,-0.32927,-0.52814,0.16932,-1.5576
-1.387,-0.56335,1.1113,2.1838,-2.8178,-0.68291,-1.9977
0.56521,-0.37755,-0.62602,1.2659,-0.097612,-0.30838,0.21225
0.051393,-0.31735,0.88981,0.0882,0.1261,-0.55044,0.076788
-0.10063,0.097989,3.2267,-0.099825,-0.096676,-0.097755,1.1342
0.24996,-0.31123,-1.5211,-1.0158,-0.011318,-0.37901,0.12773
-0.054055,-0.17255,-0.95418,0.28636,0.18325,0.68279,-0.313
0.10987,-0.27653,0.56674,-1.0372,-0.29368,0.56088,0.21381
-1.2523,-0.36625,-1.7738,-0.95833,0.16283,-0.057445,-0.56633
-1.2782,-0.45911,-0.75527,0.045311,-0.6361,0.44948,-0.17773
0.50886,-0.12034,0.17401,-0.95942,1.0081,-0.48966,0.76205
0.6394,0.33362,0.063097,-0.36918,0.86865,-0.5052,0.2481
