"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.74678,0.42204,1.7629,0.47184,1.3069,-0.71265,0.55451
1.8094,1.2939,1.3106,0.94409,1.5202,-1.2662,0.74574
0.25342,1.5603,-1.1018,0.67845,-0.74071,-0.10374,-0.87969
-1.5303,-0.1592,-0.046392,1.1507,-2.1484,-0.43587,-1.4534
-0.5815,-0.28029,0.85825,0.70797,-0.65539,-0.60194,-0.27414
-0.61945,-0.25607,-0.49871,0.79651,0.027146,-0.32516,-0.019167
-0.46765,-0.54668,0.10438,0.029103,0.41107,-0.048387,0.076446
-0.16404,-0.5709,1.4614,-0.3546,0.2831,-0.26981,0.17206
-0.012235,-0.74043,-0.49871,-0.41363,-0.14349,0.062323,0.2358
-0.012235,-0.69199,-1.1018,-1.122,-0.2288,0.22839,0.61825
-0.012235,-0.40138,-0.19717,-1.1515,-0.27146,0.22839,1.1601
-0.012235,-0.23185,-1.1018,-0.9154,-0.27146,0.61587,0.93696
0.59498,0.42204,-0.64949,-0.9154,1.0936,1.3355,0.80948
0.40523,0.25251,-0.49871,-0.85637,1.1363,3.3283,-1.5171
1.0883,1.1486,-0.80026,-0.41363,0.92297,1.8337,-1.7083
0.13957,1.5361,0.25516,0.44232,-0.69805,-2.0965,-0.11478
-1.3405,0.32517,0.40593,1.9771,-1.9351,-2.6501,-0.59285
-0.088138,0.64,-0.046392,1.8296,-0.69805,-1.6537,-0.14665
-0.050187,0.42204,-0.046392,0.91458,-0.10083,-0.768,0.012704
-0.31584,-0.28029,0.40593,0.767,0.36841,-0.43587,0.076446
0.17752,-0.59512,0.70748,0.23571,0.19778,-0.32516,0.076446
0.25342,-0.28029,1.3106,0.088135,0.19778,-0.10374,0.10832
0.13957,-0.20763,0.85825,0.73748,0.15512,0.0069678,0.076446
-0.39175,-0.98261,-0.046392,-0.059444,-0.015512,0.062323,0.012704
-0.69535,-1.2732,1.009,-1.2696,-0.058171,0.0069678,-0.019167
0.48113,-0.32872,1.4614,-0.38412,1.0083,-0.048387,0.29954
1.1263,0.42204,0.85825,0.50136,2.288,0.0069678,0.65012
