"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.12903,-1.1577,-0.68177,2.7082,0.10163,-0.097235,-0.071425
-0.2954,-1.2703,0.83356,0.59696,-0.029052,-0.11208,-0.2248
0.019656,-0.27637,3.4539,1.9135,-0.041692,-0.090374,0.1325
-0.53967,-0.66949,-2.1696,-0.88747,-0.087603,-0.085914,-0.28837
-0.39436,-0.92734,-1.7811,-0.62998,-0.067906,-0.13222,-0.054884
-0.00038022,-0.54939,-1.0863,-0.2232,-0.39953,-0.11377,-0.046118
-0.10108,-0.41764,-0.77134,-2.2955,-0.074822,-0.10133,0.26141
-0.15768,-0.22395,-0.045097,-0.69292,-0.35735,-0.11113,0.4056
0.1536,-0.011167,-0.79224,-2.5646,0.56103,-0.097721,0.81454
0.35983,1.0984,1.4813,0.43445,0.68389,-0.10886,0.36657
2.146,1.8337,-0.58723,-0.040171,-0.064945,1.982,2.4576
0.3182,2.2227,0.10951,-0.04634,-0.060153,-1.4286,-1.2401
-1.9635,-0.95815,0.033268,-0.038591,-0.023538,-1.8648,-2.4279
-0.1721,0.93902,0.42837,-0.054408,-0.019518,-1.2542,0.14202
-0.33049,-0.92176,1.0079,-0.055195,-0.060131,-0.842,-0.40704
0.023133,-0.90821,1.7414,-0.028181,-0.071949,-0.49398,-0.017042
-0.50909,-0.20742,-1.5779,-0.044037,-0.01968,-0.71716,-0.28037
-0.36388,-1.4656,2.2771,-0.047334,-0.042957,-0.031341,0.10921
-0.073894,-0.41237,1.5358,-0.055854,-0.068677,0.0053784,0.047759
-0.065584,-0.58566,-2.4979,-0.046539,-0.051537,-0.31257,-0.060363
-0.19301,-0.33507,-0.38332,-0.024411,-0.046212,-0.056086,0.33177
0.23873,-0.53559,-1.9735,-0.063224,-0.060615,0.90214,1.466
0.38773,0.62387,-0.21602,-0.051791,-0.057276,0.29938,0.026991
1.6261,1.6673,-1.1675,-0.44846,1.9425,2.4313,2.3271
1.429,1.6391,-0.38441,-0.90564,0.20883,1.1915,-0.9702
-1.7463,0.66267,-0.21157,0.82275,-1.7962,-0.649,-2.3884
-0.86475,-0.028437,0.085256,2.6134,-0.28346,-1.9054,-0.1272
-0.33047,-0.9287,1.3627,0.40873,-0.20155,-1.461,-0.43424
-0.075005,-0.98116,0.32525,1.7559,0.068674,-0.53971,0.035899
-0.25882,-0.90528,-0.1433,-0.45112,-0.0099728,-0.58521,0.10614
0.48174,0.49407,-0.038447,0.21386,-0.03282,-0.28477,0.27183
-0.13498,0.18081,-0.48287,1.0353,-0.4167,-0.33767,-0.33462
0.07479,-0.073702,2.8918,0.60472,0.043838,-0.25974,-0.29229
0.48287,-0.86939,0.14884,0.15732,-0.1497,-0.22947,0.55854
0.49655,-0.86558,-1.1214,-1.7283,-0.36956,0.35411,0.81227
-0.096691,0.62945,0.79387,-0.11036,0.30808,1.4231,-0.11004
2.0373,1.3276,-0.18646,-0.91225,2.538,0.23941,1.7197
0.81446,1.39,-0.26781,0.39807,-0.48864,0.27492,-0.2312
-0.86414,-0.52761,-0.74333,0.49966,-2.3654,-0.17392,-1.5543
0.22052,0.43979,0.84825,1.6691,0.10834,-0.21351,-0.35952
-0.94823,0.17521,1.086,1.1966,-0.55906,-0.94855,-0.53869
-0.31718,-0.74012,-0.25611,0.83481,0.24813,-0.8461,-0.26769
-0.85791,-0.92551,1.8875,0.523,-0.17171,-0.50891,-0.33656
-0.81147,-0.82689,-0.082829,0.42188,-0.21386,-0.24773,-0.067883
0.02227,-0.28489,-1.0187,0.32156,-0.20817,0.20514,-0.11768
-0.11159,-0.41266,0.76021,-1.8344,-0.063227,-0.44177,0.6103
-0.18253,-0.25489,0.1937,-1.0089,-0.42143,0.30772,-0.093206
0.28165,-0.21365,0.68299,-0.86789,0.60699,0.69824,0.34748
0.7966,0.33395,-0.81206,-1.0232,0.90163,0.058914,0.92568
0.87728,0.36885,-1.227,-1.5595,1.572,1.0304,0.49562
0.97066,0.81248,-1.773,0.48382,-0.71306,0.14539,-0.86323
-0.62236,-0.59618,1.2591,0.48118,-1.9759,-0.10213,-0.22338
0.035653,-0.018192,-0.34123,-0.45928,0.58217,-0.1564,-0.093137
-0.40988,0.21189,-0.26746,-0.24976,-0.056091,-0.4116,-0.49632
-0.50531,0.9437,0.2759,1.1748,-0.26212,-0.71132,-0.12762
-0.80421,-0.33168,-0.0019392,0.86166,-0.0063641,-0.90629,-0.53641
0.13251,-0.73632,1.3083,0.85038,-0.20374,-0.43752,-0.18388
0.17943,0.16864,0.42817,1.34,0.36348,-0.0018763,0.12888
-0.30392,0.033146,0.44355,0.092377,0.02789,-0.16655,0.19502
0.019202,0.22,-1.2455,-0.026955,-0.58285,-0.44124,-0.45004
-0.051001,-1.404,1.2441,-0.25401,-0.17551,-0.031859,-0.093369
0.14304,-0.79603,0.93485,-0.30749,0.35429,-0.074454,0.4046
3.7663,1.7052,0.17896,-0.41208,2.6677,2.7154,2.6327
1.4664,0.8138,-0.3014,-0.83947,0.09747,2.0001,0.42827
-3.2687,-0.81172,-0.72752,0.76648,-2.4361,-1.3496,-3.7308
-1.3689,-0.54549,-0.54893,0.73434,-0.34064,-0.43566,-0.70293
-0.069687,-0.94101,0.0027079,-0.64571,-0.17968,0.79702,0.66845
-0.15372,-0.21413,0.053766,-0.5466,-0.15557,-0.37647,0.42643
-0.068262,-0.21922,-0.32104,-0.51362,-0.53217,1.1778,0.31477
-0.092727,-0.13868,-0.41581,-0.50434,0.094817,1.2244,0.71932
-0.11124,-0.14997,-0.18489,-0.22394,-0.16237,0.35578,-0.50455
-0.044557,-0.12106,-0.019832,-0.14331,0.13072,2.4397,-0.39079
-0.19328,-0.26248,-0.032,-0.059534,-0.45858,-0.42109,-0.2326
0.20819,0.26507,-0.03663,-0.056999,1.1502,0.47413,0.78074
0.6325,0.55646,0.076475,0.023749,0.99666,-0.16521,0.67189
2.3438,3.2925,-0.11009,-0.80476,3.1483,2.9483,1.4313
0.88175,1.1993,0.024031,0.71528,0.16944,-1.0521,-0.96019
-1.4611,-0.66602,-0.18092,1.4848,-2.8653,-2.1366,-1.7577
-1.01,-0.90119,-0.32865,1.5673,-0.058337,-1.0181,-0.70418
-0.93027,-1.3492,1.914,-0.3701,-0.24329,-0.44127,0.10816
0.038804,-0.89001,0.38254,-1.0984,-0.42462,0.92128,0.41796
-0.20683,-0.25946,-1.7004,-0.53808,-0.393,0.16117,0.042056
-0.010379,-0.23468,0.12888,-1.0812,0.12338,0.57351,0.13879
-0.17143,-0.26379,-0.52249,-0.90121,-0.4147,0.85078,0.18606
0.018285,-0.17792,-0.3473,-0.71057,-0.015713,3.0067,0.82237
-0.28912,-0.25295,-0.14792,-0.084775,-0.27797,2.3066,0.11252
0.41878,0.17729,-0.16677,-0.33462,0.86594,0.35996,0.64053
0.65722,0.85215,0.50627,0.089388,0.75657,-0.31624,-0.065368
2.7636,3.1872,-0.68972,-1.2496,3.0168,1.728,2.0902
1.0506,1.2324,0.32275,0.02652,-0.27675,0.59631,-0.53746
-2.2254,-0.52939,0.30573,1.4101,-3.1813,-1.34,-2.0678
-0.157,-0.068325,0.98187,2.3677,0.43073,-1.172,-0.272
-0.99006,-1.0614,0.40574,0.46244,-0.17289,-0.70549,-0.41823
-0.56371,-1.3192,-0.73479,-0.86902,-0.36538,-1.1507,-0.053369
-0.12502,-0.36134,1.8405,0.63522,-0.24483,-0.24553,0.097742
-0.093465,-0.25164,-1.4309,-1.4734,-0.075397,-0.23004,0.11558
-0.11847,-0.39336,-1.4573,-1.261,-0.20221,0.64681,0.39982
-0.015661,-0.16578,0.27448,-0.77143,-0.09711,1.0982,0.58443
-0.285,-0.27405,-1.3792,-1.209,-0.53979,1.0378,0.26549
0.48606,0.20784,-0.077657,-0.42277,1.4434,3.2788,0.93194
0.58763,0.77704,0.675,-0.25742,1.1587,0.92167,-0.35465
2.266,1.6645,-0.66052,-1.693,1.8506,2.3657,2.4264
0.93537,1.3505,-0.54892,0.7389,-0.48346,-0.51815,-0.61973
-2.1715,-0.43492,0.63048,0.99638,-1.8892,-1.2429,-2.3248
-0.1084,0.091358,0.72736,1.5564,0.14921,-1.2822,-0.15522
-0.36267,-0.06718,-0.66501,1.535,-0.045761,-1.5216,-0.51459
-0.14388,0.45764,0.4537,0.13881,-0.33311,-1.2676,-0.0073816
0.030935,-0.4392,0.64408,1.1695,-0.21766,-0.68697,-0.10106
-0.18411,-0.81105,-0.96961,0.085813,-0.18178,-0.47143,-0.38496
-0.14856,0.2487,1.4315,0.33268,0.15177,-0.27333,0.18778
-0.58937,-0.75888,0.32596,-0.93514,0.37465,0.003351,-0.1423
-0.62874,-1.0547,-1.0147,-1.424,-0.52891,-0.23233,-0.27835
-0.033558,-0.5097,1.1283,0.1077,0.46707,0.067516,0.34018
0.47073,0.11619,-0.29244,-1.0821,0.39637,-0.39467,0.3315
