"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.046528,-0.72906,-0.08491,0.62139,4.7528,0.96646,0.92698
-0.051898,-0.67481,0.13191,1.168,-0.092316,1.1305,-0.33985
0.035946,-0.45784,0.91248,1.0508,-3.1117,0.47424,-1.1698
0.033293,-0.18663,1.563,0.38714,-0.82961,0.091407,-0.44905
0.0023771,-0.07814,0.99921,-0.23753,-0.26786,-0.61958,-0.055903
-0.0093913,-0.051019,0.21864,-0.82315,-0.057206,-0.56489,0.16251
-0.088949,-0.023897,-0.73538,-0.74507,0.048122,-0.40081,0.0096226
0.034469,0.084589,-1.4726,-0.54986,-0.092316,-0.40081,-0.012219
0.029796,0.084589,-1.0389,-0.31561,-0.12743,0.58363,0.27172
-0.024323,0.68126,-0.43183,-0.15944,-0.022097,0.63832,0.16251
-0.016279,2.4442,-0.12827,0.23097,0.013013,-0.12736,-0.29616
-0.013438,2.7967,0.088549,1.3632,1.628,-0.94772,-0.23064
0.46789,-2.5795,-0.041545,-0.39369,1.0312,0.1461,0.11883
1.8773,-3.6519,-0.17164,-0.74507,0.68009,0.58363,0.40277
1.1232,-0.021431,0.26201,1.207,-0.37319,0.36486,0.53382
0.04212,-0.051359,0.99921,0.54331,-2.2691,0.69301,0.4683
0.61871,-0.049803,1.4329,-0.19848,-0.68918,0.80239,0.18436
-0.15008,-0.045907,0.21864,-0.66699,-0.12743,1.1305,-0.20879
-0.77471,-0.054805,-0.69202,-0.70603,-0.092316,0.80239,-0.51458
-1.5675,-0.055266,-0.69202,-0.39369,-0.022097,-0.40081,-0.86405
-1.3993,-0.015739,-0.86548,-0.19848,-0.022097,-1.7681,-0.33985
-0.22215,0.048646,-0.47519,-0.15944,-0.022097,-1.4399,0.09699
-0.053977,-0.054491,-0.12827,-0.042318,-0.022097,-0.51019,0.14067
-0.029953,-0.055073,-0.041545,-0.0032762,-0.022097,-0.56489,0.22804
0.42651,-0.014836,0.0018195,-0.08136,1.6632,-0.61958,0.31541
0.907,0.47032,0.0018195,-0.08136,1.3121,-1.3462,2.6525
4.5347,0.23983,0.0018195,0.62139,1.1716,-0.96439,6.7806
4.0302,-0.4036,0.13191,1.5193,-0.51363,0.0034411,3.548
-0.029953,-0.18663,0.78239,1.0899,-2.6904,0.0055681,-0.97326
0.23432,-0.10526,2.2134,0.30906,-0.7945,-0.066014,0.31541
1.0752,-0.10526,1.7798,-0.70603,-0.23275,-0.057056,0.77408
-0.89483,-0.023897,-0.17164,-1.3307,0.048122,0.045418,-0.92957
-5.2192,-0.023897,-1.4292,-0.74507,0.013013,-0.13037,-4.0093
-4.1862,-0.051019,-1.5593,-0.35465,-0.16253,-0.022941,-2.9609
