"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.07302,1.5156,-0.5044,-0.96601,2.0259,0.7288,-0.5276
-0.10695,1.7181,-0.22088,0.32702,-0.51605,0.62237,-1.2436
-0.070743,-0.65484,-1.0002,2.4144,-2.1905,-1.5104,-0.36815
-0.048692,0.5119,0.99714,1.1798,0.094551,-1.0977,0.12524
-0.10074,0.68573,0.88712,0.46682,-0.44728,-0.20248,-0.15789
-0.080861,-1.1382,-0.075181,1.1374,0.36749,-0.90177,0.27873
-0.12393,-1.4422,0.90685,0.49068,0.14043,-0.16057,-0.11284
-0.075987,-0.45932,1.0371,-0.72231,-0.34048,0.2694,0.52433
-0.096862,-0.67417,0.31739,-0.36329,-0.099955,0.29102,0.6141
-0.11371,-0.86115,0.22943,-1.1344,-0.025398,-0.22351,0.07229
0.013117,-0.20032,-0.40127,-0.47331,-0.25823,0.82064,0.64312
-0.037376,-0.37119,-1.9712,-0.27002,0.82827,1.0749,0.61831
-0.1447,0.52567,-0.27695,-1.7894,0.50729,-0.32413,0.29125
2.374,-0.14952,-0.0078518,0.003194,2.3002,-2.356,1.1267
1.2114,-0.15045,-0.0078518,0.003194,-0.70798,2.4191,1.2301
-0.21707,-0.15193,-0.0078518,0.003194,-2.331,2.5031,-0.38577
0.33046,-0.1518,-0.0078518,0.003194,0.23661,0.59693,-0.80348
-0.61062,-0.13746,-0.0078518,0.003194,-0.47342,-0.20365,-0.58441
-0.099853,-0.15064,-0.0078518,0.003194,0.086075,-0.74242,-0.060779
-1.7472,-0.14595,-0.0078518,0.003194,0.050378,0.50398,-0.48772
-1.439,-0.14314,-0.0078518,0.003194,-0.13699,-0.86648,-0.41117
-0.072744,-0.15077,-0.0078518,0.003194,-0.11993,-1.2473,0.37889
-0.2024,-0.15005,-0.0078518,0.003194,-0.011141,-1.0255,-0.0044274
-0.065515,-0.14682,-0.0078518,0.003194,-0.36912,-0.5781,0.095406
