"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.037768,0.069672,0.36862,0.47261,0.28663,1.9752,0.59855,1.8641,0.64324,4.3509,1.8371,2.0554,1.0064,1.0575,2.9829,1.4515,0.68695
0,0.046774,0.11466,3.2628,1.0587,0.42995,0.32097,0.19952,0.62136,0.37218,3.6805,3.4425,2.2424,1.2406,3.5719,2.9155,2.046,1.464
0,0.041216,0.13475,3.1896,2.003,1.3615,0.074069,0.39903,0.41424,0.75619,4.1257,1.9876,2.4626,1.2845,3.8123,3.7654,0.89857,1.5316
0,0.0077584,0.064304,2.4935,2.3938,2.0781,0.02469,0.19952,0.41424,1.7501,2.2572,1.0343,1.8607,0.88937,2.3019,4.3041,0.27648,1.1149
0,0.022226,0.072375,2.8965,3.2078,2.8663,0.02469,0.99758,0.82848,2.3148,3.3058,1.2852,2.0985,0.55281,2.5438,4.1108,0.19354,0.74326
0,0,0.12489,2.6767,3.8591,2.723,0.02469,2.5937,2.6925,2.9247,4.5867,1.235,3.3855,0.39184,2.2671,5.1747,0.041473,0.34911
0,0.036039,0.09762,1.9806,3.2078,3.0813,0.098759,2.5937,2.4854,3.3539,2.3604,0.78347,4.7183,0.27478,2.7038,2.3069,0.055297,0.23649
0,0.057609,0,1.3578,2.3938,2.8663,1.0863,2.5937,2.8997,2.9021,3.6484,1.1347,1.0574,0.23088,1.8993,3.1728,0,0.090092
0,0.052344,0.039087,0.80824,1.6774,3.0097,1.7283,2.9927,2.2783,2.9924,4.2336,1.3353,2.5046,0.18698,4.1148,1.2437,0.069121,0.011262
0,0.041581,0.041755,0.62507,1.2215,2.6514,2.0739,3.9903,3.9353,2.3826,1.9782,1.0343,3.204,0.11381,1.6096,3.7882,0.29031,0.022523
0,0.011224,0.01594,0.44189,0.79823,1.8631,2.2715,3.7908,4.3495,2.0663,3.4677,0.78347,3.3667,0.18698,2.4774,4.1281,0.59444,0.15766
0,0.014502,0.067437,0.25871,0.70055,1.5765,2.3455,2.5937,3.7281,1.5468,2.1079,0.33193,3.9004,0.27478,4.2552,3.4466,0.70503,0.30406
0,0.029476,0.081517,0.22207,0.5703,0.78824,2.0492,1.1971,3.7281,1.0724,2.5292,2.1883,2.9643,0.62598,3.2772,1.5989,1.6313,0.52929
