"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.03958,0.11309,0.24416,0.29765,1.3932,2.0148,0.82618,1.9904,0.68269,3.0006,2.2171,2.7479,1.1849,2.037,1.0984,1.5124,0.77518
0,0.057716,0.074097,1.2227,1.0978,1.0654,0.14742,0.82618,1.7692,0.55631,2.5189,4.0105,2.6269,1.485,1.3691,2.2436,2.2339,1.3866
0,0.060617,0.093743,1.4401,1.4978,0.73756,0,0.20654,1.7692,0.53103,2.4002,1.2515,1.3428,1.53,4.2279,2.7897,1.0129,1.3757
0,0.022663,0,1.4039,1.8979,1.8849,0,0.82618,1.3269,1.1377,3.1536,0.83765,1.4507,1.1699,1.9017,0.34329,0.76313,1.2337
0,0.040396,0.10617,1.8388,2.1979,2.3766,0,0.41309,0.88462,1.8707,2.3129,1.1135,2.4895,0.85484,1.5012,2.8393,0.36075,0.84069
0,0.01479,0.054926,2.1287,2.4646,2.1307,0,1.0327,0.66347,2.452,2.4632,1.2975,1.9171,0.6448,2.7285,2.0383,0.40238,0.62233
0,0.039848,0.018834,2.1287,1.9646,2.9503,0.12285,1.6524,0.88462,2.4268,4.4606,1.0216,4.7053,0.32974,2.7316,1.5774,0.40238,0.44764
0,0.0028174,0.12168,1.4401,1.5312,2.7044,1.1057,1.2393,1.3269,2.7301,0.51476,1.2055,1.3789,0.34474,1.336,3.7372,0.26363,0.34938
0,0.0018976,0.099214,0.7153,0.89774,2.7864,1.6953,1.6524,1.5481,2.0982,2.0234,0.60773,4.0047,0.46476,2.2398,2.9053,0.444,0.29479
0,0.015816,0.04577,0.42537,0.89774,2.0488,2.0639,1.2393,1.1058,1.7696,1.5185,0.4238,3.0032,0.47977,2.9536,1.9158,0.4995,0.28387
0,0,0.072348,0.17168,0.73105,1.4751,2.3096,1.4458,1.7692,1.3904,4.8314,0.19389,2.2098,0.49477,3.9912,2.2795,0.80475,0.37121
0,0.040397,0.034977,0.099193,0.53102,1.1473,2.3833,1.0327,1.1058,0.91018,2.5338,0.28585,1.491,0.68981,2.3626,1.266,0.86026,0.50223
0,0.032966,0.0080175,0.60658,0.431,0.98342,2.0393,0.41309,1.1058,0.73324,4.4314,1.3894,1.788,1.0649,3.6285,1.6328,1.7205,1.0154
0.3312,0.56802,1.0871,0.076202,0.019645,0,2.0639,0,0,0.025501,1.4262,1.6194,2.098,3.6754,2.1122,3.3552,2.3449,2.0963
1.6087,3.3013,0.80085,0.099404,0.075159,0,0.36855,0,0,0.025501,2.6932,4.0565,0.49968,3.1503,2.5123,3.8084,4.329,3.2972
2.5786,3.7165,0.3428,0.05422,0.016019,0,0.04914,0,0,0.025501,1.5454,1.0676,2.1742,2.9852,5.3405,2.7918,4.3013,4.0288
3.312,3.976,2.2323,0,0.031723,0,0,0,0,0.025501,2.7776,0.51577,3.4766,3.2853,2.1858,0.77648,4.6343,4.1707
3.8088,3.9587,2.2323,0.039157,0.05109,0,0,0,0,0.025501,1.6146,0.1479,3.0538,3.3453,2.0238,2.6462,4.9118,4.9022
3.9507,3.7165,2.1178,0.0070448,0.016606,0,0,0,0,0.025501,3.1131,0.10192,5.0775,3.5403,1.992,3.1602,5.0922,5.4372
3.9507,3.3186,3.3202,0.0011639,0,0,0.17199,0,0,0.025501,3.6226,0.10192,2.363,3.5403,2.7104,3.4129,4.5372,5.2297
1.8452,0.56802,6.183,0.062528,0.023585,0,1.0565,0,0,0.025501,2.3628,0.1479,3.296,3.7354,3.853,3.2968,2.0674,4.127
0.59142,0.083642,5.4959,0.098956,0.0070218,0,1.6708,0,0,0.025501,2.956,0.10192,2.6756,3.7504,1.5572,3.3198,1.9148,3.3082
0.21291,0.049043,4.5798,0.036699,0.012817,0,1.9902,0,0,0.025501,3.6498,0.10192,1.5915,3.9754,0.27071,3.6901,1.8731,2.9588
0.094628,0.031744,3.6637,0.062329,0.06009,0,2.2113,0,0,0.025501,3.4471,0.10192,2.5953,4.0805,2.6266,1.4955,1.665,2.271
0,0.031744,2.6903,0.001479,0.027224,0,2.3342,0,0,0.025501,2.8374,0.10192,1.9721,4.0204,3.7026,3.6042,1.6234,2.2491
0.44948,0.60262,0.74359,0.016998,0.058319,0,2.113,0,0,0.025501,1.132,1.7573,1.6074,3.6754,0.31062,0.96783,2.2478,2.1181
0.14194,0.63722,0.22828,0.64282,0.29765,0.57366,2.1867,0.20654,0.44231,0.25299,3.2265,1.7113,3.6585,0.015479,3.5079,3.7689,1.8593,1.0809
1.0172,2.8515,0.62908,3.3247,1.1644,0.49171,0.39312,0.20654,0.22116,0.25299,3.1032,3.7346,3.1193,0.019582,2.9047,2.5398,2.4836,1.7469
1.4904,1.1389,0.22828,3.2522,2.6647,1.5571,0.12285,0.41309,0,0.98601,1.8816,2.8149,1.3177,0.031116,3.9921,4.5404,1.0268,1.3975
1.6087,0.68912,0.05651,3.7958,3.7982,2.5405,0.02457,0.20654,0,1.9212,2.1082,1.1595,1.2736,0,1.7591,2.6952,0.23588,0.94987
1.4431,0.41233,0.05651,2.7448,4.0649,2.9503,0,1.8589,0.66347,2.3004,3.5775,1.0676,3.4665,0.017407,1.0058,2.3945,0.15263,0.5459
1.2775,0.49882,0.11377,2.3824,3.6315,2.6225,0,2.6851,1.7692,2.5279,2.8512,0.83765,1.9012,0.03471,3.1454,1.4168,0.111,0.34938
