"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.10007,2.1632,-0.27201,-1.8727,2.4576,1.6391,0.92126
-0.10212,0.59514,-0.52609,1.2852,-0.13467,-0.53925,-1.1075
-0.099999,-1.1401,-0.94779,2.0678,-2.3222,-1.3746,-1.1608
-0.099508,0.43898,2.0897,0.29609,-0.10925,-0.10866,-0.18828
-0.10048,-0.86872,2.572,0.79708,-0.13578,-0.69387,0.057267
-0.10061,-0.44946,-0.9531,0.14541,-0.36558,-0.25392,0.19985
-0.1025,-0.96467,1.8143,0.10257,0.12664,-0.25388,-0.52582
-0.098126,-0.48659,-0.75268,-0.94372,-0.21571,-0.39966,-0.04302
-0.1014,-0.20785,-1.8739,-1.7228,-0.72015,0.34138,0.5723
-0.10223,-0.19991,-0.88937,-0.9635,0.23988,1.4754,0.242
-0.096062,-0.30782,-2.017,-0.96697,-0.72147,0.84202,-0.087883
-0.10212,0.34977,0.28304,-0.50218,1.1105,1.0059,0.92517
-0.10277,0.71095,0.5236,0.24894,1.2695,1.3972,-0.076423
3.6554,-0.10372,0.0033189,0.032978,3.5861,0.53599,4.1404
2.2849,-0.10417,0.0033189,0.032978,-0.065928,0.38711,1.8247
-1.2061,-0.13725,0.0033189,0.032978,-3.6501,0.41454,-0.84196
0.32619,-0.12275,0.0033189,0.032978,-0.030306,1.4232,1.5778
-0.44756,-0.082559,0.0033189,0.032978,-0.50689,-0.68522,-0.64266
0.29972,-0.091899,0.0033189,0.032978,0.16702,-1.6646,-0.010656
-2.6967,-0.10385,0.0033189,0.032978,-0.026236,-0.71268,-3.1966
-2.5064,-0.11514,0.0033189,0.032978,-0.24269,0.76575,-2.7119
0.20695,-0.14237,0.0033189,0.032978,-0.0596,1.306,0.035922
-0.42122,-0.15277,0.0033189,0.032978,0.0098779,-0.84226,-0.16969
0.04663,-0.099497,0.0033189,0.032978,-0.28099,-1.2829,0.14718
-0.079135,-0.091564,0.0033189,0.032978,0.79741,-0.45767,0.31726
0.95752,-0.12924,0.0033189,0.032978,0.62851,-0.44017,1.3606
2.1308,3.4295,0.20372,-1.753,2.8336,-0.1028,1.1501
0.56337,1.1769,-0.4257,1.4958,-0.12227,-0.043394,-1.0748
-2.0666,-0.54184,1.7212,2.3889,-2.8213,-0.15987,-1.6473
-0.059161,0.29111,1.9384,2.1571,0.24948,-0.2064,-0.34177
-0.41907,-1.084,0.51658,1.0188,-0.2994,-0.11581,-0.17108
0.18344,-0.86687,1.0333,0.011835,-0.34784,-0.079303,0.03532
-0.45012,-0.62857,0.99931,0.25579,0.17865,-0.27902,-0.24568
-0.76271,-0.95715,0.95695,-0.42709,0.057325,-0.2294,0.09978
-0.031178,-1.1488,-1.67,0.30692,-0.71331,-0.052638,0.094618
-0.13499,-0.28088,-1.7025,-1.7975,-0.24878,-0.11788,0.57133
-0.1839,-0.098823,0.21759,-2.1975,-0.48234,-0.1765,0.18183
0.23756,-0.17318,-1.3577,-0.79814,1.0603,-0.13865,0.69073
0.4402,0.36757,-1.9287,-1.0955,1.0097,-0.079694,1.1602
1.8964,2.4116,-1.2128,0.051639,-0.074137,1.6494,1.516
0.5666,2.1804,-0.2325,0.028812,-0.0072351,-1.4129,-1.9887
-1.7541,-1.3426,1.196,3.5831e-05,-0.048172,-2.1777,-2.0312
0.21918,0.28326,1.0738,0.03128,0.01183,-1.1735,0.27104
-0.41886,0.45213,1.3246,0.05887,-0.069885,-0.83857,-0.50183
-0.10912,-1.3954,-0.53081,0.059582,-0.092863,-0.85753,0.048057
-0.5321,-0.8057,0.3831,-0.0039142,0.013048,-0.54874,-0.32264
-0.71189,-0.78579,0.87544,0.0084081,-0.070911,-0.48149,-0.25038
-0.12077,-0.91274,-0.82388,0.048408,-0.069569,-0.19446,0.06799
-0.13145,-0.5003,0.10748,0.03862,-0.081131,0.078328,0.47667
-0.21369,-0.59396,-0.95385,0.042545,-0.03962,0.12745,0.16705
0.41257,0.41435,-1.7142,0.015423,0.025532,0.97133,0.83503
0.48024,1.6058,-0.32975,0.033256,-0.072391,0.53772,1.1518
1.2754,1.2811,-0.83444,-1.2601,2.2646,1.4609,1.8002
1.6882,0.95782,0.011256,0.25115,-0.70928,1.3512,-0.29542
-1.3427,-0.95548,-0.6574,0.27002,-2.3459,-0.50682,-1.6192
-0.46566,0.4751,-0.26212,-0.53051,0.4753,-0.26937,-0.21782
0.28579,0.76567,0.068534,1.3009,-0.1107,-0.85633,-0.21441
-0.45306,0.64706,0.77171,0.87925,-0.16659,-0.7713,0.066026
-1.0095,-1.4759,0.67215,1.193,-0.11816,-0.69564,-0.73452
-0.28129,-1.0955,2.4418,0.93562,0.0094585,-0.42017,-0.29061
0.45027,-0.0070939,1.3249,0.51345,-0.22165,-0.10093,0.34502
0.37682,-0.87136,-2.7469,-0.60921,-0.19874,-0.29845,0.44719
0.14401,-0.17881,-0.14322,-0.46025,0.077456,-0.28343,0.1786
