"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.5199,0.17214,-0.87771,-1.051,1.2593,1.5161,-0.3053
1.2039,0.80091,0.51881,0.15349,1.367,0.068739,1.248
2.1399,1.7755,0.16968,0.62191,1.1516,-0.3534,1.215
0.087892,1.524,-0.52858,0.3877,-0.67858,0.068739,-2.0239
-2.2162,0.32933,0.51881,1.358,-2.6882,-0.71522,-1.8917
-0.88413,-0.047927,0.86794,1.4918,-0.6427,-0.89614,-0.23921
0.2679,-0.079366,0.51881,0.35424,0.039149,-0.65492,0.19044
0.015891,-0.29944,-1.0523,-0.14764,0.11092,-0.23279,0.19044
0.051891,-0.1108,-0.35401,0.85612,0.21858,-0.051871,0.38874
0.12389,0.10927,1.0425,0.65537,0.0032624,0.068739,0.058241
-0.34412,-0.45663,1.0425,-0.080722,0.46979,-0.29309,-0.23921
-0.48812,-0.73957,1.5662,0.28732,0.4339,-0.4137,-0.40445
-0.56012,-1.0854,2.2645,0.019654,-0.3556,-0.11218,-0.33835
0.7359,-0.55094,-0.52858,-0.98411,0.82865,0.068739,0.81838
1.8519,0.10927,-3.4962,-1.2852,2.1923,0.0084342,1.5785
