"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.019535,0.10953,0.60303,0.30326,0,1.7773,0,0.3626,0.085793,0.10711,1.2019,0.31126,2.441,2.9486,4.0199,1.5381,1.4922
0,0.029213,0.090214,1.5471,1.5537,0,0.31223,0,0.1813,0.63504,0.10711,4.0123,2.5681,2.835,1.7448,2.4767,2.6251,2.0188
0,0.025548,0.053315,0.43137,1.1071,0.17058,0.048035,0.082566,0,2.2043,1.0846,1.1535,3.1494,2.5808,1.4113,2.8094,2.7176,2.487
0,0,0.12304,0.08806,1.1071,0.34116,0,0.82566,0.3626,3.4597,2.3629,0.32973,2.1919,2.8732,2.8275,3.3849,2.9026,2.8088
0,0.015238,0.081307,0.08806,0.83917,0.34116,0,2.3119,1.3597,2.5182,2.7388,0.13591,1.2687,3.1655,1.8576,3.4846,3.0183,3.3257
0,0.018008,0.030278,0.25972,0.66054,0.34116,0,2.3119,2.4475,1.8905,2.5884,0.13591,0.37965,2.8859,2.6258,3.9967,3.6312,3.394
0,0.0047723,0.049693,0.25972,0.57122,0.34116,0.072052,1.9816,2.9914,1.3412,1.6109,0.18437,0.24287,3.1147,1.9314,1.8758,2.8795,3.6573
0,0.012172,0.04218,0.25972,0.4819,0.34116,1.1048,0.99079,2.4475,0.79197,0.78383,0.18437,0.14029,3.4579,2.2686,3.412,1.2489,2.9941
0,0.020992,0,0.25972,0.4819,0.34116,1.7052,0.16513,1.4504,0.63504,0.48307,0.087456,0.071902,3.1528,3.5545,2.2019,1.1333,2.0969
0,0.0036386,0.071541,0.25972,0.57122,0.34116,2.0415,0.082566,0.99714,0.32118,0.33269,0.087456,0.071902,3.0257,1.9007,2.9361,0.94827,1.775
0,0.013517,0.082419,0.25972,0.39258,0.34116,2.1856,0.2477,0.72519,0.16426,0.10711,0.087456,0.071902,3.1401,0,4.2208,1.0639,1.5507
0,0.023532,0.091161,0.17389,0.39258,0.17058,2.3297,0.082566,0.1813,0.16426,0.1823,0.087456,0.071902,2.9876,2.1204,2.2822,1.2489,1.5507
0,0.012808,0.090335,0.77469,0.4819,0.34116,2.0175,0.082566,0,0.085793,0.10711,2.5586,0.31126,3.013,2.6803,4.4668,1.2952,1.1801
0.28428,0.30918,0.46442,0.084486,0.13739,0,2.1135,0,0.090649,0.16426,0.1823,1.6864,0.1061,3.1528,2.1549,2.1798,1.5381,1.5507
0.83864,2.0812,0.39954,0.038504,0.13692,0,0.28821,0,0.090649,1.1843,0.40788,3.8184,3.3887,3.0257,2.1686,3.0944,3.423,2.2139
1.4783,2.2921,0.91857,0.14685,0.307,0,0.024017,0.33026,0.090649,2.9105,1.6861,1.105,3.081,3.0893,2.584,1.9581,3.4924,3.238
1.9189,2.2921,0.72394,0.0020317,0.17749,0,0,1.8165,0.45325,3.6167,3.4907,0.13591,2.0552,3.1528,1.3128,3.06,3.4577,3.7451
2.3027,2.5347,1.6322,0.049063,0.10922,0,0,3.4678,1.541,2.2828,3.0396,0.087456,1.0977,3.2799,2.6422,3.6884,3.2843,3.8817
2.5159,2.3449,1.5674,0.058357,0.21818,0,0,2.7247,3.626,1.5766,2.5884,0.087456,0.55062,3.2545,2.6745,2.4796,3.5387,3.9012
2.6438,2.0073,1.9242,0.013154,0.12491,0,0.072052,3.1375,4.9857,0.94889,1.9117,0.087456,0.27707,3.3562,1.8031,1.4599,2.9258,3.7061
1.2082,0.41466,3.903,0.14223,0.049252,0,1.1769,1.6513,3.7166,0.63504,0.55826,0.087456,0.071902,3.1401,6.0376,2.985,1.353,3.0819
0.38378,0.087683,3.7408,0.17183,0.18506,0,1.5852,0.99079,1.813,0.47811,0.48307,0.087456,0.071902,3.0765,3.674,3.2259,1.0524,2.3114
0.18478,0.024398,2.8974,0.03155,0.058464,0,2.0655,0.33026,1.0878,0.24272,0.25749,0.087456,0.071902,3.0765,3.4164,1.3018,1.2143,1.7165
0.056857,0.01385,2.1513,0.15528,0.19975,0,2.2096,0,0.5439,0.085793,0.10711,0.087456,0.071902,3.0638,2.5169,4.1119,1.1911,1.619
0,0.01385,1.5025,0,0,0,2.2817,0,0.090649,0.085793,0.10711,0.087456,0.071902,3.1528,0.66354,2.7799,1.0408,1.5507
0.27007,0.49904,0.46442,0.13577,0.14528,0,2.0415,0,0,0.085793,0.10711,2.3648,0.34546,3.0257,1.6556,2.077,1.2027,1.3069
0.38378,0.33028,0.62662,1.118,0.39258,0,2.0895,0,0.27195,0.085793,0.10711,1.5411,0.20868,0.0072987,1.8879,4.3559,1.5149,1.541
0.93814,2.2183,0.65906,0.94635,0.57122,0,0.31223,0,0.27195,1.1843,0.33269,3.7215,3.0468,0.024828,3.1698,2.0427,3.2843,2.4967
1.5636,2.3976,1.6322,0.43137,0.92849,0,0,0.4954,0.27195,3.0674,1.5357,0.95963,3.0468,0.013143,2.6616,3.6496,3.1108,3.2185
1.9616,2.1234,0.88613,0.34555,0.83917,0.17058,0,1.5688,0.72519,3.4597,2.5884,0.28127,1.7474,0.011518,1.2514,3.7923,3.238,3.1502
2.3311,2.4609,1.2754,0.5172,1.0178,0.17058,0,2.8898,1.2691,2.5182,3.0396,0.087456,0.78998,0.0046627,1.1639,3.7588,3.3652,3.472
2.6154,2.5769,1.1781,0.43137,0.83917,0,0,2.3119,2.2662,1.3412,3.0396,0.13591,0.58481,0.016988,3.328,3.4993,2.972,3.472
2.7718,1.828,1.6322,0.25972,0.57122,0,0.1441,1.4862,2.7195,1.0274,1.9117,0.18437,0.27707,0,3.1313,3.3109,3.5387,3.5501
1.3788,0.33028,3.7408,0.17389,0.4819,0,0.98472,0.99079,2.2662,0.94889,0.55826,0.18437,0.14029,0.015727,1.7153,2.4578,1.6768,3.0429
0.34114,0.05604,4.3571,0.08806,0.39258,0,1.5852,0.2477,1.1784,0.39965,0.1823,0.087456,0.071902,0.056467,1.5178,2.1279,1.1217,2.448
0.0995,0.024398,3.2866,0.08806,0.39258,0,1.9454,0.082566,0.45325,0.39965,0.48307,0.087456,0.071902,0.012215,2.251,3.1246,1.0408,1.6873
