"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.069933,-0.65603,-0.29889,-0.50301,2.8795,-0.036885,1.3211
-0.1018,-0.63817,0.095106,1.3911,-0.12569,1.3399,-0.53176
-0.041088,-0.43011,0.59012,0.73199,-3.1045,0.32871,-1.4629
-0.028034,-0.064067,1.6563,0.23044,-0.052897,0.24396,-0.14086
-0.042924,-0.043469,0.65087,-0.19105,-0.33995,-0.60252,-0.27597
-0.084856,0.031998,0.24947,-0.99595,-0.061516,-0.41666,0.24956
-0.1307,-0.028008,-0.5544,-0.61323,0.0044546,-0.20918,-0.14504
-0.017646,0.18528,-1.5357,-0.58968,-0.13119,-0.48009,-0.15415
-0.025357,0.11799,-0.74404,-0.32551,-0.19778,0.72219,0.23832
-0.11836,0.27741,-0.36991,-0.1597,0.055442,0.68253,0.14986
-0.070765,2.7517,-0.034819,-0.17774,-0.44219,0.0053313,-0.42089
-0.056132,3.4716,-0.050479,1.3046,1.4327,-1.0374,-0.40356
-0.057167,0.38315,0.46741,1.3526,0.76747,0.11143,0.3413
2.023,0.032211,-0.29459,1.1293,2.0783,-0.30132,0.44939
0.75842,-0.078689,0.25928,1.0076,-0.40804,0.45689,0.32366
-0.65565,0.036517,0.62966,0.40239,-2.3573,0.79048,0.36104
1.0892,0.02478,1.6746,-0.30547,-0.038354,0.55687,0.14599
-0.61047,-0.0010285,-0.01832,-0.71978,-0.2258,1.3217,-0.38177
-0.29824,0.04619,-0.80729,-0.68107,-0.093431,0.77931,-0.29081
-1.3992,0.010591,-0.31354,-0.40617,-0.083956,-0.053588,-1.1436
-1.3052,0.065674,-1.0065,-0.23088,-0.038024,-1.9861,-0.21016
0.13376,0.011705,-0.2463,-0.19306,-0.16433,-1.3166,0.060084
-0.20803,0.029081,-0.13495,-0.12783,0.14472,-0.020919,-0.0061698
-0.084942,0.086596,-0.0020598,-0.060941,-0.61421,-0.62278,0.1683
0.1675,0.031088,-0.051014,-0.13299,1.5028,-0.41249,0.1155
0.74997,0.014322,0.12224,-0.26103,1.1366,-0.36496,0.37238
6.2143,-0.24213,-0.50333,-0.024511,2.6526,0.036566,6.8803
2.8072,-0.45222,0.35029,1.7534,-0.60647,0.085671,3.3103
-1.0895,-0.057921,0.10838,0.62671,-2.7758,0.056562,-2.8938
0.44874,-0.041326,2.3394,0.31896,0.051897,0.046004,1.3611
0.62922,-0.095519,1.6488,-0.66413,-0.44222,0.047311,0.17135
0.4824,0.071147,-0.39086,-1.578,0.12007,0.046696,0.19236
-5.3386,0.018704,-1.1806,-0.463,-0.065526,0.024254,-4.724
-3.0977,-0.0049324,-1.623,-0.44647,-0.20132,0.039004,-2.74
-0.048766,0.017861,-0.30346,-0.19412,-0.13277,0.041185,0.56844
-0.25993,0.071278,-0.57004,-0.29696,0.09111,0.053621,-0.94483
-0.076136,-0.076461,-0.086531,-0.024025,-0.49139,0.064207,0.0095668
0.3904,0.33367,-0.19054,-0.1677,1.1446,0.043044,0.88978
2.0636,0.62084,0.08507,0.11774,0.98139,0.047894,1.4625
0.9776,4.1469,-0.12284,-0.097273,-0.071926,-1.8331,0.11477
0.16527,1.8088,0.025476,-0.088361,-0.074811,-1.5029,-0.50271
-1.1675,-0.35697,0.1618,-0.044707,-0.078441,-1.4161,-0.49798
-0.12698,-0.82895,-0.03829,-0.039342,-0.072075,-0.75584,0.214
0.039168,-1.7092,0.27403,-0.13641,-0.076696,0.25307,-0.33284
0.28132,-0.44823,0.043713,-0.10419,-0.07722,-0.27093,0.30512
-0.32565,-0.82014,0.44584,-0.039242,-0.064547,0.22522,0.11416
-0.50896,-0.67343,0.25611,-0.094366,-0.075353,0.1324,-0.1703
-0.041106,-0.48758,-0.59683,-0.071982,-0.083198,0.30746,0.4446
-0.044903,-0.039077,-0.16769,-0.063952,-0.065219,0.91675,0.15398
-0.16423,-0.17038,-0.32399,-0.10065,-0.071577,1.2321,0.19065
0.3886,0.17085,-0.11321,-0.097268,-0.080161,0.80013,0.51655
0.26096,0.88213,0.11555,-0.083558,-0.071526,-0.32441,0.10223
-0.062518,1.2528,-0.36143,-0.4906,-0.15845,-0.94918,-0.27706
-0.062518,0.75976,0.088214,0.09906,0.015386,-0.44749,-0.098268
-0.062518,3.0581,-0.13499,0.66446,0.072621,-0.29638,0.13011
-0.062518,1.3383,0.20032,1.2222,-0.16058,-0.42204,-0.17767
-0.062518,-2.5773,0.28694,2.6874,-0.043134,-0.39747,-0.20305
-0.062518,-0.66362,2.8885,0.61398,0.15747,-0.51778,-0.030239
-0.062518,-1.3943,0.14697,-0.104,-0.14486,-0.0028992,0.12136
-0.062518,-1.402,-0.73644,0.49086,-0.18333,0.068268,0.0067853
-0.062518,-0.24852,1.4303,-0.90544,0.11506,0.17382,0.53177
-0.062518,-0.23008,-0.6204,-0.79358,-0.22983,0.0039499,0.70523
-0.062518,0.16087,-0.70035,-1.9995,-0.24452,1.826,0.468
-0.062518,-0.21528,-1.2782,-1.5358,-0.080855,2.5128,-0.45872
-0.062518,0.13059,-0.54467,0.049815,-0.12443,-0.46989,-1.4824
0.80241,-2.0411,-0.25038,2.8761,2.4736,-0.91106,0.26563
0.12442,-2.8916,2.0091,2.8905,-0.31293,0.15734,-0.012258
-0.13138,-1.6069,2.9444,2.3422,-2.5891,-0.30296,-0.096085
0.94098,-0.34838,1.5482,-0.62734,-0.15689,0.013551,0.89936
0.70204,-0.10162,-0.37856,-2.2854,-0.266,1.3483,1.6206
0.43729,-0.064327,1.085,-1.7907,-0.092083,2.117,0.057901
-2.0874,0.023787,0.38885,-1.5407,-0.12748,1.5606,-2.1311
-1.4304,-0.0069482,-3.4336,-0.74493,-0.15906,0.79134,-0.70952
0.17862,-0.00019679,-2.525,-0.81013,-0.090452,-0.33848,-0.18002
-0.18767,0.018654,-0.984,-0.41305,0.023932,-1.2243,-0.29414
-0.035536,0.09006,-0.78162,-0.40333,-0.30645,-1.7205,0.026053
0.093663,0.41167,-0.11431,-0.17192,0.57909,-1.0888,0.4227
0.65206,0.64311,0.091992,-0.17339,0.93745,1.3531,0.97788
0.21428,-0.40008,-0.7269,0.54893,2.6478,-0.70285,0.62845
0.33316,-0.53612,0.56016,1.645,-0.70088,0.096071,-0.71443
-0.18654,-0.44028,0.21691,1.4716,-2.7031,0.80975,-0.006754
0.37145,-0.38108,2.5469,-0.090973,0.16765,0.34417,1.3008
0.090296,-0.14505,2.3559,-1.182,-0.29737,1.707,0.37427
-0.29981,-0.087991,-1.4638,-0.95935,0.026019,3.73,-1.2324
-0.41181,0.10635,-1.3738,-0.58697,-0.14229,0.35631,-1.3405
-0.37368,-0.066618,-0.476,-0.62759,-0.090805,-0.9861,-0.23948
-0.039386,0.20038,-0.85583,-0.53242,-0.066037,-0.15476,-0.32339
0.13758,0.013911,-0.99316,-0.2583,-0.085139,-1.8654,0.18537
0.0491,0.21273,-0.19978,-0.1327,-0.050412,-1.315,0.34377
-0.078302,1.0527,-0.16384,-0.040111,-0.13071,-1.0619,-0.15343
-0.15303,0.26337,0.27108,0.15196,0.097845,-1.026,-0.17048
-0.11295,-1.8602,-0.4938,-0.24071,2.4495,-0.8621,0.137
0.50966,-2.7172,0.56715,3.5722,0.0018136,-0.48033,0.054584
-0.33854,-1.1288,1.8283,1.7713,-2.4929,-0.7386,-0.33187
