"GI:ZTL","GI_mRNA","GI_prot","LHY_mRNA","LHY_prot","LHY_prot_modif","Light*P","PRR5_mRNA","PRR5_prot","PRR7_mRNA","PRR7_prot","PRR9_mRNA","PRR9_prot","TOC1_mRNA","TOC1_prot","TOC1_prot_mod","Y_mRNA","Y_prot"
0,0.11921,0.23121,0.7802,0.6648,0.93748,2.0671,0.33646,2.715,0.78552,2.3553,1.8099,2.7829,2.0967,1.329,1.2877,2.8106,2.4685
0,0.069215,0.20996,2.0077,1.3872,1.4062,0.2644,0.50469,1.1023,1.0536,3.1917,3.4091,0,2.1507,2.5621,1.1123,1.2165,2.3528
0,0,0.048395,2.1304,2.2781,1.5401,0.048072,0.67293,1.071,1.4867,4.4979,1.1103,1.1294,1.5019,2.6306,0.58611,0.46144,1.7356
0,0.17031,0.38825,2.0813,2.3021,1.9419,0,0.84116,3.0178,2.0641,2.5929,0.5106,2.8605,1.1234,2.6306,1.1123,0.083898,1.0028
0,0.12515,0.47649,2.0568,2.3021,2.2767,0,1.8505,2.0026,2.4766,1.6422,0.26073,3.082,0.90717,2.4936,0.76151,0.12585,0.53998
0,0.094744,0,2.2532,2.3985,2.3437,0,1.1776,2.3297,2.6622,2.543,0.3107,0.8465,0.63683,2.2196,1.9893,0.12585,0.19285
0,0.066167,0.14104,2.2041,2.4466,2.8794,0.12018,1.6823,2.7084,2.8272,2.4515,0.3107,2.5178,0.20428,1.6715,2.1647,0.1678,0
0,0.094019,0.56659,1.6885,1.7002,3.8169,0.98547,2.3552,4.0661,2.291,4.2342,0.21076,1.2389,0.20428,1.3975,1.9893,0.20974,0
0,0.12793,0.23675,1.4676,1.3631,3.683,1.6825,3.0282,1.3338,2.2085,0.7129,0.61054,0.21723,0.20428,0.78091,1.4631,0.20974,0
0,0.13344,0.47597,0.95204,1.0741,3.1472,1.9469,3.3646,0.77051,2.0023,3.6836,0.76046,3.4007,0.20428,0.50687,0.76151,0.58729,0.23142
0,0.1311,0.21769,0.5838,0.95375,2.8124,2.1152,3.7011,1.4813,2.2291,3.6604,0.46062,1.4139,0.31241,0.78091,0.41071,0.88093,0.3857
0,0.039678,0.46477,0.36286,0.7852,2.1428,2.2353,3.5329,3.4645,1.961,3.3242,0.36068,2.5995,0.31241,0.64389,0.41071,1.0487,0.80997
0,0.1104,0.22147,0.5347,0.68888,1.741,1.995,2.3552,1.0922,1.4867,2.5815,2.3096,0.015182,0.63683,0.64389,0.41071,2.7686,1.5042
0.42798,1.0278,0.57739,0.022551,0.024949,0,1.995,0,2.4072,0.022476,2.8313,1.4101,0.32971,1.8263,2.1511,3.2171,1.5102,1.3885
1.2228,3.4131,0.43941,0.071571,0.061085,0,0.40861,0,1.8487,0.022476,1.3265,4.0087,3.1319,2.2048,2.9047,2.1647,1.8038,2.0442
2.9347,3.9532,0.30143,0.022631,0.040616,0,0.072108,0,1.4217,0.022476,2.33,1.3601,1.4725,3.4484,3.5897,2.6909,1.0068,2.1213
3.4239,3.4131,0.43941,0.049246,0.045551,0,0,0,3.5848,0.022476,4.2028,0.11081,2.1488,3.3403,4.0693,3.3925,0.33559,1.1957
4.1575,3.1881,0.43941,0.003211,0.057415,0,0,0,2.4978,0.022476,2.9392,0.060835,1.246,2.9077,3.6582,2.6909,0.37754,0.96425
4.4632,3.5031,0.43941,0.043312,0.058375,0,0,0,0.16207,0.022476,1.7166,0.060835,2.0727,2.2048,3.1787,2.5155,0.88093,0.88711
3.7907,3.0981,0.71538,0.010946,0.048954,0,0.072108,0,2.8608,0.022476,1.8897,0.21076,3.5235,1.7182,3.0417,3.2171,1.1326,1.0028
1.2228,0.5327,7.3385,0.037336,0.056787,0,1.2018,0,1.1553,0.022476,3.2305,0.11081,1.3568,1.7723,2.0141,4.4449,1.1746,1.0028
0.67254,0.17265,6.2347,0.016548,0.020418,0,1.8508,0,3.6704,0.022476,2.0857,0.060835,2.0311,2.0967,1.74,3.7433,1.7619,1.0414
