"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.098017,0.62503,-1.1658,-0.27886,2.7653,2.5026,2.9012
-0.083637,2.1259,0.53353,-0.12614,-0.35923,0.59619,-1.0301
-0.094545,0.48534,0.44301,1.4282,-2.101,-1.7138,-3.0731
-0.098054,-0.81973,1.9714,1.2474,-0.073143,-1.449,-0.31049
-0.084902,-0.93676,1.426,1.0142,-0.44041,-0.79545,-0.48612
-0.10175,-1.2549,-0.055139,1.0248,0.13511,-0.77004,0.41646
-0.1132,-0.66749,0.49023,0.55156,-0.84697,-0.47315,-0.14333
-0.083631,-0.40056,0.92895,-1.5513,-0.16342,0.44637,0.45547
-0.092343,-0.4132,-1.126,-1.6149,-0.3234,0.37647,0.33459
-0.10361,-0.23016,-2.0547,-0.72166,-0.1163,1.6883,0.24411
-0.096082,-0.33083,0.29943,-1.2505,-0.33917,1.4762,0.14661
-0.10739,0.2179,-1.2041,-0.40238,0.74549,0.8362,0.67144
-0.09325,1.0716,-0.64022,-0.2939,0.98028,1.5637,0.33729
3.578,-0.10318,0.0023798,-0.012779,2.7639,-0.81616,4.1105
1.8696,-0.08525,0.0023798,-0.012779,-0.71432,-0.63171,2.6942
-0.6715,-0.10673,0.0023798,-0.012779,-2.9371,1.5082,-1.6384
0.99303,-0.10424,0.0023798,-0.012779,0.21702,0.5284,0.38097
-0.93785,-0.127,0.0023798,-0.012779,-0.27212,0.31563,-0.067753
0.74903,-0.10541,0.0023798,-0.012779,0.070053,-0.25347,0.98717
-2.8516,-0.058928,0.0023798,-0.012779,-0.0025208,-1.8479,-3.0905
-2.9445,-0.12948,0.0023798,-0.012779,-0.11761,0.59332,-3.2189
0.18321,-0.13295,0.0023798,-0.012779,-0.14832,-0.26517,0.061932
-0.38347,-0.10528,0.0023798,-0.012779,0.054784,-1.1375,0.0026822
-0.027999,-0.13603,0.0023798,-0.012779,-0.32692,0.7335,-0.20993
0.12471,-0.11615,0.0023798,-0.012779,0.80431,-0.33909,-0.081292
1.2221,-0.096359,0.0023798,-0.012779,0.61692,-0.4929,1.8869
1.8866,4.0185,-0.5928,-1.9383,2.3122,-0.080857,1.5244
0.26539,1.7614,0.9412,1.8638,-0.016765,-0.092012,-1.4817
-1.8645,-1.4545,0.086193,2.0486,-2.1344,-0.1435,-1.9657
0.19485,0.19049,1.1095,1.5648,-0.15922,-0.10604,0.085974
-0.18207,-0.23695,0.56775,0.96508,-0.39485,-0.086997,0.00087108
-0.15745,-0.43111,1.1925,1.9979,0.24386,-0.1049,-0.079381
-0.56099,-1.3804,1.9242,0.79438,-0.39668,-0.1105,-0.44365
-0.56401,-1.0609,-2.3111,-2.4515,-0.13091,-0.10834,0.20382
-0.08453,-0.59594,-0.36853,-1.5259,-0.15832,-0.13268,0.23588
-0.044431,-0.47435,-1.1205,-2.0144,-0.45662,-0.12049,0.76552
-0.27117,-0.24139,-1.0235,-1.611,-0.39268,-0.079308,-0.33816
0.45174,0.060339,0.30754,-1.0818,1.2132,-0.10166,0.78929
0.55545,0.79156,-0.65126,0.42262,0.79599,-0.11591,1.1369
2.7069,1.2728,-0.91589,0.0010324,-0.044817,1.0232,1.6349
0.74711,2.6117,1.3349,0.018319,-0.041682,-0.33485,-1.2322
-2.3452,-0.28723,0.61905,0.028041,-0.062463,-1.308,-1.5104
-0.3584,-0.41605,-0.9155,-0.0013374,-0.062013,-1.2217,-0.18858
-0.65056,-0.4212,-0.09446,-0.057426,-0.076237,-1.3155,-0.60109
0.18008,-0.12912,0.76913,-0.059674,-0.053827,-0.89904,0.12927
-0.50877,-0.71102,3.7935,-0.064147,-0.053301,-0.3958,-0.18819
-0.59244,-1.5063,-0.55974,0.054042,-0.083247,-0.40715,-0.11022
0.018499,-0.63602,-0.41916,0.0066661,-0.018387,-0.098196,0.087022
-0.099552,-0.56049,2.0048,-0.04193,-0.038634,0.067781,0.6807
-0.2556,-0.18594,-1.0599,-0.01553,-0.091274,0.71389,0.67357
0.45325,-0.36302,-1.3129,-0.0023774,-0.058207,1.7648,0.79639
0.7074,0.69814,-1.7101,0.012416,-0.045719,1.3133,0.07101
1.1639,1.0909,-0.91529,-1.2524,1.7449,0.4237,0.50228
0.49708,1.8847,0.50286,0.52994,-0.11661,-0.56852,-1.8155
-1.3177,-0.6408,0.099859,2.4569,-2.2047,-1.712,-0.83665
-0.39482,-0.43434,0.064803,1.3248,0.13759,-0.54127,-0.046006
-0.32064,0.056861,2.0748,0.88812,0.037335,-0.15538,-0.32223
-0.20814,-0.6212,-0.24392,-0.18242,-0.083778,-0.7598,-0.095246
-0.034844,-1.0177,-0.54829,1.227,-0.17193,-0.33133,-0.13246
-0.015211,-0.27748,-0.27166,-0.15682,0.050291,-0.49582,-0.12536
0.19032,0.53468,-0.15702,-1.4846,-0.13346,-0.083891,0.036319
0.19158,-0.21251,0.79199,1.3122,-0.10535,-0.26309,0.37958
-0.35066,-0.6558,0.82658,0.53456,0.41871,-0.059251,-0.35364
-0.36205,-0.28183,-0.31046,-0.29308,-0.21533,0.28094,0.084124
0.00085808,-0.088087,-1.3551,-1.7912,-0.082019,-0.16121,0.2737
2.207,3.3266,-0.79095,-0.56016,1.8179,1.0771,1.0209
0.62227,2.0119,0.74535,0.84303,0.2971,-0.85215,-1.479
-2.109,-0.92489,0.077704,2.7421,-1.8361,-2.9337,-1.8627
-0.0017479,-0.4831,0.74013,1.8898,-0.26128,-1.8274,-0.15829
-0.41141,-0.051481,3.1639,0.42396,0.069495,-0.97386,-0.054457
-0.048196,-1.409,0.53672,0.72432,0.13229,-0.4595,0.04034
-0.43081,-1.0734,-0.86979,-0.24074,-0.28437,-0.33922,-0.22263
-0.63438,-0.52375,-0.20917,-0.031116,-0.27824,0.36257,0.2025
-0.080487,-0.52448,-2.2633,-1.1248,-0.34262,0.14476,0.39153
-0.050296,-0.080436,-0.03647,-2.373,-0.086617,0.71542,0.39828
-0.26698,-0.39111,0.00036335,-1.1815,-0.50183,2.3981,0.36972
0.46617,0.22493,-1.5761,-1.3067,0.66702,1.189,0.74199
0.55011,1.1375,0.91538,-0.27627,0.92313,0.34964,1.0263
2.1868,2.0228,-0.43911,-0.8888,2.59,1.7173,1.1222
0.94363,1.4008,0.57414,0.95874,-0.51079,-1.8915,-1.451
-2.188,-1.023,-0.63522,0.79713,-2.4715,-1.7014,-1.7889
-0.14248,0.087879,0.72048,1.6779,0.27784,-1.289,-0.49837
-0.55474,-0.83368,0.82717,1.9579,-0.52594,-1.2971,-0.13208
-0.26201,-0.5974,1.4005,0.84999,-0.019339,-0.17652,0.090496
0.42507,-0.98379,-0.51333,0.96489,-0.14284,-0.3315,-0.29652
0.57836,-0.049379,-0.42747,-0.28675,0.093671,0.28661,0.48556
0.24861,0.17035,1.1673,-0.88308,-0.12981,0.20918,0.50733
0.5786,-0.74417,-0.15362,-0.1475,-0.063615,-0.42027,0.32065
0.5,-0.38637,0.098845,-1.3202,-0.24222,0.62824,0.63596
0.063636,0.12076,-0.92538,-1.0214,-0.44263,1.2594,0.067724
-0.7414,0.30786,-0.3254,1.0752,0.52124,-0.5073,-0.32716
2.3467,2.084,0.48136,-0.55871,2.6461,1.1013,-0.025919
1.271,1.06,-1.1273,-0.25275,-0.26581,-0.14272,0.18423
-2.0996,-1.0788,0.79104,-0.31081,-2.8151,0.021185,-1.2337
-1.4834,-0.86792,0.1514,0.20084,0.063649,0.26156,-0.9177
-0.20671,-0.76892,-1.2832,0.32142,-0.2296,-0.70581,0.59655
-0.16819,-0.66467,0.84045,-0.77819,-0.12426,0.09215,0.12925
