"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-2.2276,-1.0953,0.70688,1.4308,-2.9561,-1.4206,-1.8056
-0.088436,-0.21923,0.47367,0.10626,0.023162,-0.32348,0.45714
0.083017,-0.87178,0.65565,0.78541,-0.27613,-0.96197,-0.39839
0.32261,0.64038,1.0248,0.2293,0.10615,-0.29247,0.24329
-0.76871,-0.59727,-0.4745,1.7599,0.074474,-0.088845,0.32238
0.14784,-1.6974,-0.32095,-0.030235,0.24907,-0.089766,-0.39336
1.1207,-0.18356,1.4077,0.0012269,0.1574,0.010459,0.46008
0.53572,-0.39424,-0.10758,-0.11236,0.060081,-0.027495,1.2047
0.57526,-0.48671,-1.2605,-1.1698,-0.1868,0.48884,0.64831
0.892,-0.34695,0.30551,-0.46446,-0.67315,1.0004,0.91674
-0.68511,0.1377,-0.87963,-1.2644,0.10489,0.12199,0.10497
2.3593,2.2359,-0.82138,-1.4532,1.9389,2.46,0.88108
0.18644,1.0208,-0.066696,0.25993,-0.61332,1.8632,-2.9924
-2.4466,-1.1176,0.033365,0.99116,-1.853,-2.5465,-1.5827
-0.13264,-0.4058,-0.29088,0.37419,-0.091128,-0.5492,0.081417
-0.40455,-0.83142,0.72408,0.082515,-0.53304,0.079858,0.073669
-0.15973,-0.20853,-0.89143,-0.80193,0.094357,-0.4951,0.16695
-0.066929,-0.38719,-0.27464,-1.2086,-0.1052,-0.33896,-0.38511
-0.08036,1.0968,-0.78415,-1.0999,0.049384,-0.21683,0.09739
-0.1112,2.5612,-0.4664,0.05543,-0.23587,-0.36722,0.050904
-0.0034659,0.40821,-0.20427,0.69768,0.30253,-0.59524,0.11121
-0.30899,-1.226,0.99728,0.57152,-0.039914,0.29929,-0.3841
0.63181,-1.3567,2.0662,0.99424,0.96984,-0.792,0.92852
0.51421,-0.45426,-0.49917,0.64025,0.54443,0.5457,0.9526
1.7007,2.5567,-0.42407,-1.0041,2.1433,1.3382,0.25774
-0.30152,1.5359,0.55652,1.0117,-0.15457,-0.39095,-2.5121
-1.3345,-1.2929,0.006803,2.5166,-2.4548,-1.241,-1.072
-0.41076,0.24304,1.386,-0.0034348,-0.015949,-1.024,0.23846
-0.6749,-0.019891,0.034478,-0.25355,-0.16156,-0.47131,-0.32679
0.050966,0.3169,0.47201,0.45609,0.014277,-0.074748,0.62638
